,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,61592286.0,61694726.0,60891622.0,60963136.0,55013770.0,,
Share Issued,61592286.0,61694726.0,60891622.0,60963136.0,55013770.0,,
Net Debt,164826000.0,52644000.0,48552000.0,45513000.0,115274000.0,,
Total Debt,798998000.0,765521000.0,764040000.0,762079000.0,862241000.0,,
Tangible Book Value,521839000.0,680035000.0,641764000.0,610191000.0,489257000.0,,
Invested Capital,1639010000.0,1589254000.0,1543561000.0,1507659000.0,1472088000.0,,
Working Capital,860298000.0,955330000.0,925384000.0,915372000.0,802918000.0,,
Net Tangible Assets,521839000.0,680035000.0,641764000.0,610191000.0,489257000.0,,
Capital Lease Obligations,279997000.0,246966000.0,245964000.0,244478000.0,241728000.0,,
Common Stock Equity,1120009000.0,1070699000.0,1025485000.0,990058000.0,851575000.0,,
Total Capitalization,1639010000.0,1589254000.0,1543561000.0,1507659000.0,1368763000.0,,
Total Equity Gross Minority Interest,1141925000.0,1070699000.0,1025485000.0,990058000.0,851575000.0,,
Minority Interest,21916000.0,,,,,,
Stockholders Equity,1120009000.0,1070699000.0,1025485000.0,990058000.0,851575000.0,,
Gains Losses Not Affecting Retained Earnings,-35765000.0,-34844000.0,-38703000.0,-45174000.0,-57982000.0,,
Other Equity Adjustments,-35765000.0,-34844000.0,-38703000.0,-45174000.0,-57982000.0,,
Retained Earnings,703687000.0,656991000.0,612687000.0,586549000.0,561211000.0,,
Additional Paid In Capital,451471000.0,447935000.0,450892000.0,448073000.0,347796000.0,,
Capital Stock,616000.0,617000.0,609000.0,610000.0,550000.0,,
Common Stock,616000.0,617000.0,609000.0,610000.0,550000.0,,
Total Liabilities Net Minority Interest,984832000.0,916781000.0,925724000.0,893010000.0,978053000.0,,
Total Non Current Liabilities Net Minority Interest,753084000.0,726732000.0,725152000.0,720735000.0,714014000.0,,
Other Non Current Liabilities,19556000.0,20099000.0,19769000.0,16822000.0,12135000.0,,
Non Current Deferred Liabilities,2571000.0,2571000.0,2571000.0,2017000.0,1818000.0,,
Non Current Deferred Taxes Liabilities,2571000.0,2571000.0,2571000.0,2017000.0,1818000.0,,
Long Term Debt And Capital Lease Obligation,730957000.0,704062000.0,702812000.0,701896000.0,700061000.0,,
Long Term Capital Lease Obligation,211956000.0,185507000.0,184736000.0,184295000.0,182873000.0,,
Long Term Debt,519001000.0,518555000.0,518076000.0,517601000.0,517188000.0,,
Current Liabilities,231748000.0,190049000.0,200572000.0,172275000.0,264039000.0,,
Other Current Liabilities,17173000.0,15993000.0,14030000.0,12968000.0,17719000.0,,
Current Deferred Liabilities,39522000.0,33064000.0,33901000.0,33336000.0,31016000.0,,
Current Deferred Revenue,39522000.0,33064000.0,33901000.0,33336000.0,31016000.0,,
Current Debt And Capital Lease Obligation,68041000.0,61459000.0,61228000.0,60183000.0,162180000.0,,
Current Capital Lease Obligation,68041000.0,61459000.0,61228000.0,60183000.0,58855000.0,,
Current Debt,,,,,103325000.0,103205000.0,103072000.0
Other Current Borrowings,,,,,103325000.0,103205000.0,103072000.0
Payables And Accrued Expenses,107012000.0,79533000.0,91413000.0,65788000.0,53124000.0,,
