,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,14607286.0,14577609.0,14498093.0,14475904.0,14475904.0,
Share Issued,14607286.0,14577609.0,14498093.0,14475904.0,14475904.0,
Net Debt,13337000.0,,,,,
Total Debt,180898000.0,107012000.0,106905000.0,106789000.0,106530000.0,
Tangible Book Value,-21035000.0,7993000.0,36830000.0,68559000.0,94443000.0,
Invested Capital,153959000.0,108552000.0,136747000.0,167838000.0,193096000.0,
Working Capital,144829000.0,99033000.0,125440000.0,155025000.0,179747000.0,
Net Tangible Assets,-21035000.0,7993000.0,36830000.0,68559000.0,94443000.0,
Capital Lease Obligations,5904000.0,6453000.0,6988000.0,7510000.0,7877000.0,
Common Stock Equity,-21035000.0,7993000.0,36830000.0,68559000.0,94443000.0,
Total Capitalization,153959000.0,108552000.0,136747000.0,167838000.0,193096000.0,
Total Equity Gross Minority Interest,-21035000.0,7993000.0,36830000.0,68559000.0,94443000.0,
Stockholders Equity,-21035000.0,7993000.0,36830000.0,68559000.0,94443000.0,
Retained Earnings,-279628000.0,-246187000.0,-213353000.0,-178097000.0,-149443000.0,
Additional Paid In Capital,258592000.0,254179000.0,250182000.0,246655000.0,243885000.0,
Capital Stock,1000.0,1000.0,1000.0,1000.0,1000.0,
Common Stock,1000.0,1000.0,1000.0,1000.0,1000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,205002000.0,138485000.0,140641000.0,143559000.0,148196000.0,
Total Non Current Liabilities Net Minority Interest,178490000.0,104686000.0,104658000.0,104620000.0,104557000.0,
Long Term Debt And Capital Lease Obligation,178490000.0,104686000.0,104658000.0,104620000.0,104557000.0,
Long Term Capital Lease Obligation,3496000.0,4127000.0,4741000.0,5341000.0,5904000.0,
Long Term Debt,174994000.0,100559000.0,99917000.0,99279000.0,98653000.0,
Current Liabilities,26512000.0,33799000.0,35983000.0,38939000.0,43639000.0,
Current Debt And Capital Lease Obligation,2408000.0,2326000.0,2247000.0,2169000.0,1973000.0,
Current Capital Lease Obligation,2408000.0,2326000.0,2247000.0,2169000.0,1973000.0,
Pensionand Other Post Retirement Benefit Plans Current,2242000.0,7450000.0,4835000.0,3848000.0,2718000.0,
Payables And Accrued Expenses,21862000.0,24023000.0,28901000.0,32922000.0,38948000.0,
Current Accrued Expenses,13100000.0,18079000.0,22128000.0,24630000.0,30056000.0,
Interest Payable,857000.0,857000.0,829000.0,829000.0,857000.0,
Payables,8762000.0,5944000.0,6773000.0,8292000.0,8892000.0,
Accounts Payable,8762000.0,5944000.0,6773000.0,8292000.0,8892000.0,
Total Assets,183967000.0,146478000.0,177471000.0,212118000.0,242639000.0,
Total Non Current Assets,12626000.0,13646000.0,16048000.0,18154000.0,19253000.0,
Other Non Current Assets,4378000.0,4378000.0,5738000.0,6809000.0,6803000.0,
Net PPE,8248000.0,9268000.0,10310000.0,11345000.0,12450000.0,
Accumulated Depreciation,-11658000.0,-11121000.0,-10575000.0,-10229000.0,-9568000.0,
Gross PPE,19906000.0,20389000.0,20885000.0,21574000.0,22018000.0,
Leases,795000.0,795000.0,795000.0,795000.0,795000.0,
Construction In Progress,,,,21000.0,21000.0,0.0
Other Properties,5052000.0,5535000.0,6004000.0,6460000.0,6904000.0,
Machinery Furniture Equipment,14059000.0,14059000.0,14086000.0,14298000.0,14298000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,171341000.0,132832000.0,161423000.0,193964000.0,223386000.0,
Other Current Assets,1647000.0,1541000.0,1695000.0,1502000.0,2092000.0,
Prepaid Assets,7851000.0,6894000.0,5803000.0,4928000.0,4560000.0,
Receivables,186000.0,177000.0,837000.0,967000.0,214000.0,
Other Receivables,186000.0,177000.0,727000.0,730000.0,,197000.0
Duefrom Related Parties Current,,0.0,0.0,0.0,0.0,23000.0
Accounts Receivable,,0.0,110000.0,237000.0,214000.0,200000.0
Cash Cash Equivalents And Short Term Investments,161657000.0,124220000.0,153088000.0,186567000.0,216520000.0,
Cash And Cash Equivalents,161657000.0,124220000.0,153088000.0,186567000.0,216520000.0,
