,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,139652849.0,120499433.0,108342592.0,108328794.0,108265529.0,,
Share Issued,139652849.0,120499433.0,108342592.0,108328794.0,108265529.0,,
Tangible Book Value,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Invested Capital,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Working Capital,82860000.0,67671000.0,74961000.0,77363000.0,87276000.0,,
Net Tangible Assets,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Common Stock Equity,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Total Capitalization,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Total Equity Gross Minority Interest,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Stockholders Equity,143649000.0,103082000.0,120100000.0,131739000.0,144066000.0,,
Gains Losses Not Affecting Retained Earnings,22000.0,610000.0,597000.0,482000.0,434000.0,,
Other Equity Adjustments,22000.0,610000.0,597000.0,482000.0,434000.0,,
Retained Earnings,-987608000.0,-967784000.0,-947989000.0,-933375000.0,-917946000.0,,
Additional Paid In Capital,1131234000.0,1070255000.0,1067491000.0,1064631000.0,1061577000.0,,
Capital Stock,1000.0,1000.0,1000.0,1000.0,1000.0,,
Common Stock,1000.0,1000.0,1000.0,1000.0,1000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,55071000.0,57378000.0,55434000.0,57408000.0,54028000.0,,
Total Non Current Liabilities Net Minority Interest,27701000.0,28733000.0,29803000.0,30569000.0,32514000.0,,
Other Non Current Liabilities,12416000.0,12565000.0,12311000.0,12351000.0,13308000.0,,
Non Current Deferred Liabilities,15285000.0,16168000.0,17492000.0,18218000.0,19206000.0,,
Non Current Deferred Revenue,15285000.0,16168000.0,17492000.0,18218000.0,19206000.0,,
Current Liabilities,27370000.0,28645000.0,25631000.0,26839000.0,21514000.0,,
Other Current Liabilities,2771000.0,2753000.0,2735000.0,2717000.0,2700000.0,,
Current Deferred Liabilities,3972000.0,3943000.0,6297000.0,9330000.0,6982000.0,,
Current Deferred Revenue,3972000.0,3943000.0,3925000.0,3914000.0,3888000.0,,
Pensionand Other Post Retirement Benefit Plans Current,2042000.0,5298000.0,3756000.0,2740000.0,1733000.0,,
Payables And Accrued Expenses,18585000.0,16651000.0,12843000.0,12052000.0,10099000.0,,
Current Accrued Expenses,3854000.0,3493000.0,3656000.0,3255000.0,3745000.0,,
Payables,14731000.0,13158000.0,9187000.0,8797000.0,6354000.0,,
Accounts Payable,14731000.0,13158000.0,9187000.0,8797000.0,6354000.0,,
Total Assets,198720000.0,160460000.0,175534000.0,189147000.0,198094000.0,,
Total Non Current Assets,88490000.0,64144000.0,74942000.0,84945000.0,89304000.0,,
Other Non Current Assets,2368000.0,2771000.0,2834000.0,2993000.0,3151000.0,,
Investments And Advances,85372000.0,60612000.0,71297000.0,81084000.0,85211000.0,,
Investmentin Financial Assets,85372000.0,60612000.0,71297000.0,81084000.0,85211000.0,,
Available For Sale Securities,85372000.0,60612000.0,71297000.0,81084000.0,85211000.0,,
Net PPE,750000.0,761000.0,811000.0,868000.0,942000.0,,
Accumulated Depreciation,,,-4984000.0,-5010000.0,-4914000.0,-4805000.0,-4680000.0
Gross PPE,,,5795000.0,5878000.0,5856000.0,5813000.0,5813000.0
Leases,,,817000.0,817000.0,817000.0,817000.0,817000.0
Other Properties,,,3144000.0,3137000.0,3137000.0,3137000.0,3137000.0
Machinery Furniture Equipment,,,1834000.0,1924000.0,1902000.0,1859000.0,1859000.0
Properties,,,0.0,0.0,0.0,0.0,0.0
Current Assets,110230000.0,96316000.0,100592000.0,104202000.0,108790000.0,,
Other Current Assets,4814000.0,5565000.0,,4202000.0,3226000.0,12357000.0,
Receivables,,,4680000.0,194000.0,250000.0,318000.0,343000.0
Accounts Receivable,,,4680000.0,194000.0,250000.0,318000.0,343000.0
Cash Cash Equivalents And Short Term Investments,105416000.0,90751000.0,95912000.0,99806000.0,105314000.0,,
Other Short Term Investments,76756000.0,70791000.0,70656000.0,74404000.0,74957000.0,,
Cash And Cash Equivalents,28660000.0,19960000.0,25256000.0,25402000.0,30357000.0,,
