,2025-12-31,2024-12-31
Treasury Shares Number,1986000.0,
Ordinary Shares Number,400474000.0,402460000.0
Share Issued,402460000.0,402460000.0
Net Debt,20336000.0,
Total Debt,60399000.0,62184000.0
Tangible Book Value,254050000.0,222734000.0
Invested Capital,313585000.0,284757000.0
Working Capital,-15473000.0,26550000.0
Net Tangible Assets,254050000.0,222734000.0
Capital Lease Obligations,864000.0,161000.0
Common Stock Equity,254050000.0,222734000.0
Total Capitalization,254050000.0,222734000.0
Total Equity Gross Minority Interest,254050000.0,222734000.0
Stockholders Equity,254050000.0,222734000.0
Other Equity Interest,,5642000.0
Retained Earnings,,172469000.0
Additional Paid In Capital,40943000.0,40943000.0
Capital Stock,4025000.0,4025000.0
Common Stock,4025000.0,4025000.0
Total Liabilities Net Minority Interest,81199000.0,90965000.0
Total Non Current Liabilities Net Minority Interest,571000.0,269000.0
Non Current Deferred Taxes Liabilities,33000.0,269000.0
Long Term Debt And Capital Lease Obligation,538000.0,
Long Term Capital Lease Obligation,538000.0,
Current Liabilities,80628000.0,90696000.0
Current Debt And Capital Lease Obligation,59861000.0,62184000.0
Current Capital Lease Obligation,326000.0,161000.0
Current Debt,59535000.0,62023000.0
Payables,18383000.0,24501000.0
Other Payable,257000.0,696000.0
Total Tax Payable,0.0,1992000.0
Accounts Payable,18126000.0,21813000.0
Total Assets,335249000.0,313699000.0
Total Non Current Assets,270094000.0,196453000.0
Non Current Deferred Taxes Assets,,0.0
Investmentin Financial Assets,111865000.0,31301000.0
Available For Sale Securities,111476000.0,30981000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,389000.0,320000.0
Net PPE,158229000.0,165152000.0
Gross PPE,158229000.0,165152000.0
Other Properties,158229000.0,165152000.0
Current Assets,65155000.0,117246000.0
Prepaid Assets,3629000.0,1866000.0
Inventory,734000.0,2406000.0
Other Receivables,405000.0,1297000.0
Taxes Receivable,616000.0,
Accounts Receivable,20572000.0,31809000.0
Cash Cash Equivalents And Short Term Investments,39199000.0,79868000.0
Cash And Cash Equivalents,39199000.0,79868000.0
Cash Financial,39199000.0,79868000.0
