,2026-03-31,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,11279130.0,11181639.0,11181672.0,11181676.0
Share Issued,11279130.0,11181639.0,11181672.0,11181676.0
Total Debt,2416000.0,2975000.0,3445000.0,8048000.0
Tangible Book Value,123327000.0,133139000.0,139832000.0,-179532000.0
Invested Capital,123327000.0,133139000.0,139832000.0,-172032000.0
Working Capital,115372000.0,129054000.0,136388000.0,-4741000.0
Net Tangible Assets,123327000.0,133139000.0,139832000.0,-160565000.0
Capital Lease Obligations,2416000.0,2975000.0,3445000.0,548000.0
Common Stock Equity,123327000.0,133139000.0,139832000.0,-179532000.0
Preferred Stock Equity,,,,18967000.0
Total Capitalization,123327000.0,133139000.0,139832000.0,-160565000.0
Total Equity Gross Minority Interest,123327000.0,133139000.0,139832000.0,-160565000.0
Stockholders Equity,123327000.0,133139000.0,139832000.0,-160565000.0
Gains Losses Not Affecting Retained Earnings,-17000.0,87000.0,94000.0,-1791000.0
Retained Earnings,-240672000.0,-230053000.0,-223143000.0,-179900000.0
Additional Paid In Capital,364005000.0,363094000.0,362870000.0,2158000.0
Capital Stock,11000.0,11000.0,11000.0,18968000.0
Common Stock,11000.0,11000.0,11000.0,1000.0
Preferred Stock,0.0,0.0,0.0,18967000.0
Total Liabilities Net Minority Interest,13355000.0,19837000.0,21046000.0,176487000.0
Total Non Current Liabilities Net Minority Interest,6721000.0,8603000.0,9902000.0,159278000.0
Other Non Current Liabilities,81000.0,870000.0,1056000.0,
Preferred Securities Outside Stock Equity,,0.0,0.0,159039000.0
Dueto Related Parties Non Current,5730000.0,7020000.0,7510000.0,
Tradeand Other Payables Non Current,800000.0,0.0,0.0,
Non Current Deferred Liabilities,,,52000.0,0.0
Non Current Deferred Revenue,,,52000.0,0.0
Long Term Debt And Capital Lease Obligation,110000.0,713000.0,1284000.0,239000.0
Long Term Capital Lease Obligation,110000.0,713000.0,1284000.0,239000.0
Current Liabilities,6634000.0,11234000.0,11144000.0,17209000.0
Current Deferred Liabilities,,0.0,0.0,650000.0
Current Deferred Revenue,,0.0,0.0,650000.0
Current Debt And Capital Lease Obligation,2306000.0,2262000.0,2161000.0,7809000.0
Current Capital Lease Obligation,2306000.0,2262000.0,2161000.0,309000.0
Current Debt,,,,7500000.0
Line Of Credit,,0.0,0.0,7500000.0
Pensionand Other Post Retirement Benefit Plans Current,2009000.0,2888000.0,1993000.0,931000.0
Payables And Accrued Expenses,2319000.0,6084000.0,6990000.0,7819000.0
Current Accrued Expenses,1751000.0,4645000.0,4909000.0,2529000.0
Interest Payable,,,,1294000.0
Payables,568000.0,1439000.0,2081000.0,5290000.0
Total Tax Payable,,,,0.0
Accounts Payable,568000.0,1439000.0,2081000.0,5290000.0
Total Assets,136682000.0,152976000.0,160878000.0,15922000.0
Total Non Current Assets,14676000.0,12688000.0,13346000.0,3454000.0
Other Non Current Assets,1730000.0,,,
Non Current Prepaid Assets,6600000.0,4878000.0,4951000.0,69000.0
Non Current Deferred Assets,,0.0,0.0,1888000.0
Non Current Note Receivables,5730000.0,7020000.0,7510000.0,0.0
Investments And Advances,,0.0,0.0,942000.0
Investmentin Financial Assets,,0.0,0.0,942000.0
Available For Sale Securities,,,,942000.0
Net PPE,616000.0,790000.0,885000.0,555000.0
Accumulated Depreciation,,0.0,,-333000.0
Gross PPE,616000.0,790000.0,885000.0,888000.0
Leases,,0.0,,227000.0
Other Properties,616000.0,790000.0,885000.0,547000.0
Machinery Furniture Equipment,,0.0,,114000.0
Properties,,0.0,,0.0
Current Assets,122006000.0,140288000.0,147532000.0,12468000.0
Other Current Assets,4798000.0,,,
Prepaid Assets,,3643000.0,4221000.0,267000.0
Receivables,,1296000.0,728000.0,83000.0
Other Receivables,,1296000.0,728000.0,83000.0
Cash Cash Equivalents And Short Term Investments,117208000.0,135349000.0,142583000.0,12118000.0
Other Short Term Investments,41160000.0,40817000.0,39421000.0,0.0
Cash And Cash Equivalents,76048000.0,94532000.0,103162000.0,12118000.0
