,2025-12-31,2025-09-30,2025-06-30
Ordinary Shares Number,71498842.0,71498842.0,71498842.0
Share Issued,71498842.0,71498842.0,71498842.0
Total Debt,50230.0,68729.0,86497.0
Tangible Book Value,-59799409.0,-29661506.0,-6969601.0
Invested Capital,-59799409.0,-29661506.0,-6969601.0
Working Capital,-15428418.0,-156068.0,525065.0
Net Tangible Assets,-59799409.0,-29661506.0,-6969601.0
Capital Lease Obligations,50230.0,68729.0,86497.0
Common Stock Equity,-59799409.0,-29661506.0,-6969601.0
Total Capitalization,-59799409.0,-29661506.0,-6969601.0
Total Equity Gross Minority Interest,-59799409.0,-29661506.0,-6969601.0
Stockholders Equity,-59799409.0,-29661506.0,-6969601.0
Retained Earnings,-72368135.0,-31791024.0,-7576269.0
Additional Paid In Capital,12568471.0,2129264.0,606414.0
Capital Stock,255.0,254.0,254.0
Common Stock,255.0,254.0,254.0
Total Liabilities Net Minority Interest,63889954.0,31317256.0,7786445.0
Total Non Current Liabilities Net Minority Interest,46370892.0,30165459.0,7635858.0
Derivative Product Liabilities,46358393.0,30150640.0,7618865.0
Long Term Debt And Capital Lease Obligation,12499.0,14819.0,16993.0
Long Term Capital Lease Obligation,12499.0,14819.0,16993.0
Current Liabilities,17519062.0,1151797.0,150587.0
Current Debt And Capital Lease Obligation,37731.0,53910.0,69504.0
Current Capital Lease Obligation,37731.0,53910.0,69504.0
Pensionand Other Post Retirement Benefit Plans Current,77950.0,34773.0,1722.0
Payables And Accrued Expenses,17403381.0,1063114.0,79361.0
Current Accrued Expenses,17305444.0,848194.0,79361.0
Payables,97937.0,214920.0,
Accounts Payable,97937.0,214920.0,
Total Assets,4090545.0,1655750.0,816844.0
Total Non Current Assets,1999901.0,660021.0,141192.0
Other Non Current Assets,6006.0,6006.0,6006.0
Non Current Deferred Assets,1874924.0,511892.0,
Net PPE,118971.0,142123.0,135186.0
Accumulated Depreciation,-6708.0,-3790.0,-966.0
Gross PPE,125679.0,145913.0,136152.0
Other Properties,81607.0,101841.0,121344.0
Machinery Furniture Equipment,44072.0,44072.0,14808.0
Current Assets,2090644.0,995729.0,675652.0
Prepaid Assets,333403.0,91967.0,21529.0
Receivables,0.0,136777.0,63803.0
Duefrom Related Parties Current,0.0,136777.0,63803.0
Cash Cash Equivalents And Short Term Investments,1757241.0,766985.0,590320.0
Cash And Cash Equivalents,1757241.0,766985.0,590320.0
Cash Financial,1757241.0,766985.0,590320.0
