,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,383360762.0,382500000.0,382423648.0,382307298.0,382164865.0,,
Share Issued,383360762.0,382500000.0,382423648.0,382307298.0,382164865.0,,
Net Debt,11845000000.0,11848000000.0,13339000000.0,14205000000.0,14461000000.0,,
Total Debt,14723000000.0,15859000000.0,16595000000.0,16580000000.0,16781000000.0,,
Tangible Book Value,-1725000000.0,-2552000000.0,-3316000000.0,-3954000000.0,-4291000000.0,,
Invested Capital,37702000000.0,38279000000.0,38380000000.0,37771000000.0,37711000000.0,,
Working Capital,7023000000.0,6961000000.0,6297000000.0,5715000000.0,5093000000.0,,
Net Tangible Assets,-1725000000.0,-2552000000.0,-3316000000.0,-3954000000.0,-4291000000.0,,
Common Stock Equity,22979000000.0,22420000000.0,21785000000.0,21191000000.0,20930000000.0,,
Total Capitalization,37203000000.0,37279000000.0,36630000000.0,36020000000.0,35313000000.0,,
Total Equity Gross Minority Interest,22979000000.0,22420000000.0,21785000000.0,21191000000.0,20930000000.0,,
Stockholders Equity,22979000000.0,22420000000.0,21785000000.0,21191000000.0,20930000000.0,,
Gains Losses Not Affecting Retained Earnings,-583000000.0,-687000000.0,-766000000.0,-762000000.0,-409000000.0,,
Other Equity Adjustments,-583000000.0,-687000000.0,-766000000.0,-762000000.0,-409000000.0,,
Retained Earnings,20878000000.0,20472000000.0,19960000000.0,19423000000.0,18862000000.0,,
Additional Paid In Capital,2646000000.0,2597000000.0,2553000000.0,2492000000.0,2439000000.0,,
Capital Stock,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,,
Common Stock,38000000.0,38000000.0,38000000.0,38000000.0,38000000.0,,
Total Liabilities Net Minority Interest,23312000000.0,25424000000.0,25272000000.0,25140000000.0,25076000000.0,,
Total Non Current Liabilities Net Minority Interest,16997000000.0,17630000000.0,17858000000.0,17852000000.0,17147000000.0,,
Other Non Current Liabilities,2370000000.0,2369000000.0,2613000000.0,2628000000.0,2392000000.0,,
Tradeand Other Payables Non Current,403000000.0,402000000.0,400000000.0,395000000.0,372000000.0,,
Long Term Debt And Capital Lease Obligation,14224000000.0,14859000000.0,14845000000.0,14829000000.0,14383000000.0,,
Long Term Debt,14224000000.0,14859000000.0,14845000000.0,14829000000.0,14383000000.0,,
Current Liabilities,6315000000.0,7794000000.0,7414000000.0,7288000000.0,7929000000.0,,
Current Debt And Capital Lease Obligation,499000000.0,1000000000.0,1750000000.0,1751000000.0,2398000000.0,,
Current Debt,499000000.0,1000000000.0,1750000000.0,1751000000.0,2398000000.0,,
Other Current Borrowings,,1000000000.0,,,,1409000000.0,2159000000.0
Pensionand Other Post Retirement Benefit Plans Current,885000000.0,1595000000.0,1306000000.0,1075000000.0,919000000.0,,
Payables And Accrued Expenses,4931000000.0,5199000000.0,4358000000.0,4462000000.0,4612000000.0,,
Current Accrued Expenses,2526000000.0,2645000000.0,2421000000.0,2608000000.0,2229000000.0,,
Payables,2405000000.0,2554000000.0,1937000000.0,1854000000.0,2383000000.0,,
Dividends Payable,337000000.0,337000000.0,321000000.0,321000000.0,320000000.0,,
Total Tax Payable,476000000.0,418000000.0,118000000.0,91000000.0,599000000.0,,
Income Tax Payable,476000000.0,418000000.0,118000000.0,91000000.0,599000000.0,,
Accounts Payable,1592000000.0,1799000000.0,1498000000.0,1442000000.0,1464000000.0,,
Total Assets,46291000000.0,47844000000.0,47057000000.0,46331000000.0,46006000000.0,,
Total Non Current Assets,32953000000.0,33089000000.0,33346000000.0,33328000000.0,32984000000.0,,
