,2025-12-31,2024-12-31
Ordinary Shares Number,18300000.0,18300000.0
Share Issued,18300000.0,18300000.0
Tangible Book Value,40422258.0,59572334.0
Invested Capital,57878701.0,67896781.0
Working Capital,20706539.0,40241915.0
Net Tangible Assets,40422258.0,59572334.0
Common Stock Equity,57878701.0,67896781.0
Total Capitalization,57878701.0,67896781.0
Total Equity Gross Minority Interest,57878701.0,67896781.0
Stockholders Equity,57878701.0,67896781.0
Retained Earnings,2890516.0,12908596.0
Additional Paid In Capital,54979300.0,54979300.0
Capital Stock,8885.0,8885.0
Common Stock,8885.0,8885.0
Total Liabilities Net Minority Interest,7776586.0,4479404.0
Total Non Current Liabilities Net Minority Interest,9983.0,11095.0
Employee Benefits,9983.0,11095.0
Current Liabilities,7766603.0,4468309.0
Current Deferred Liabilities,2608696.0,706152.0
Current Deferred Revenue,2608696.0,706152.0
Payables And Accrued Expenses,5157907.0,3762157.0
Current Accrued Expenses,0.0,3615275.0
Payables,5157907.0,146882.0
Other Payable,5113096.0,
Dueto Related Parties Current,3044.0,34486.0
Total Tax Payable,41767.0,32396.0
Income Tax Payable,41767.0,32396.0
Accounts Payable,0.0,80000.0
Total Assets,65655287.0,72376185.0
Total Non Current Assets,37182145.0,27665961.0
Non Current Deferred Assets,1179800.0,82050.0
Non Current Deferred Taxes Assets,1179800.0,82050.0
Investments And Advances,17359693.0,17467087.0
Goodwill And Other Intangible Assets,17456443.0,8324447.0
Other Intangible Assets,11354996.0,2223000.0
Goodwill,6101447.0,6101447.0
Net PPE,1186209.0,1792377.0
Accumulated Depreciation,-1707385.0,-1075354.0
Gross PPE,2893594.0,2867731.0
Leases,36000.0,36000.0
Machinery Furniture Equipment,2857594.0,2831731.0
Properties,0.0,0.0
Current Assets,28473142.0,44710224.0
Prepaid Assets,1950839.0,4828339.0
Receivables,8513013.0,12976599.0
Other Receivables,20508.0,93855.0
Accounts Receivable,8492505.0,12882744.0
Allowance For Doubtful Accounts Receivable,-2823484.0,-110793.0
Gross Accounts Receivable,11315989.0,12993537.0
Cash Cash Equivalents And Short Term Investments,18009290.0,26905286.0
Cash And Cash Equivalents,18009290.0,26905286.0
Cash Financial,18009290.0,26905286.0
