,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,3513187.0,3325986.0,2413198.0,2043122.0,1886765.0,
Share Issued,3513187.0,3325986.0,2413198.0,2043122.0,1886765.0,
Total Debt,2478000.0,2410000.0,7113000.0,10776000.0,7116000.0,
Tangible Book Value,2600000.0,6156000.0,125000.0,860000.0,2350000.0,
Invested Capital,2846000.0,6156000.0,4698000.0,8926000.0,8189000.0,
Working Capital,1076000.0,4590000.0,-1482000.0,-786000.0,1116000.0,
Net Tangible Assets,2600000.0,6156000.0,125000.0,860000.0,2350000.0,
Capital Lease Obligations,2232000.0,2410000.0,2540000.0,2710000.0,1277000.0,
Common Stock Equity,2600000.0,6156000.0,125000.0,860000.0,2350000.0,
Total Capitalization,2600000.0,6156000.0,125000.0,860000.0,2350000.0,
Total Equity Gross Minority Interest,2600000.0,6156000.0,125000.0,860000.0,2350000.0,
Stockholders Equity,2600000.0,6156000.0,125000.0,860000.0,2350000.0,
Retained Earnings,-59164000.0,-54164000.0,-50920000.0,-45142000.0,-40484000.0,
Additional Paid In Capital,61763000.0,60319000.0,51045000.0,46002000.0,42834000.0,
Capital Stock,1000.0,1000.0,0.0,0.0,0.0,
Common Stock,1000.0,1000.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,3338000.0,3463000.0,8619000.0,13047000.0,9076000.0,
Total Non Current Liabilities Net Minority Interest,1509000.0,1704000.0,1897000.0,2083000.0,865000.0,
Long Term Debt And Capital Lease Obligation,1509000.0,1704000.0,1897000.0,2083000.0,865000.0,
Long Term Capital Lease Obligation,1509000.0,1704000.0,1897000.0,2083000.0,865000.0,
Current Liabilities,1829000.0,1759000.0,6722000.0,10964000.0,8211000.0,
Other Current Liabilities,10000.0,108000.0,437000.0,470000.0,543000.0,
Current Debt And Capital Lease Obligation,969000.0,706000.0,5216000.0,8693000.0,6251000.0,
Current Capital Lease Obligation,723000.0,706000.0,643000.0,627000.0,412000.0,
Current Debt,246000.0,,4573000.0,8066000.0,5839000.0,9168000.0
Other Current Borrowings,246000.0,,4573000.0,8066000.0,5839000.0,9168000.0
Payables And Accrued Expenses,850000.0,945000.0,1069000.0,1801000.0,1417000.0,
Payables,850000.0,945000.0,,,1417000.0,2697000.0
Dueto Related Parties Current,,,,,,0.0
Accounts Payable,850000.0,945000.0,,,1417000.0,2697000.0
Total Assets,5938000.0,9619000.0,8744000.0,13907000.0,11426000.0,
Total Non Current Assets,3033000.0,3270000.0,3504000.0,3729000.0,2099000.0,
Other Non Current Assets,48000.0,48000.0,48000.0,48000.0,,
Net PPE,2985000.0,3222000.0,3456000.0,3681000.0,2099000.0,
Accumulated Depreciation,-514000.0,-448000.0,-382000.0,-317000.0,-257000.0,
Gross PPE,3499000.0,3670000.0,3838000.0,3998000.0,2356000.0,
Other Properties,3407000.0,3578000.0,3746000.0,3909000.0,2283000.0,
Machinery Furniture Equipment,92000.0,92000.0,92000.0,89000.0,73000.0,
Current Assets,2905000.0,6349000.0,5240000.0,10178000.0,9327000.0,
Other Current Assets,403000.0,,,,18000.0,18000.0
Prepaid Assets,1020000.0,1455000.0,373000.0,1333000.0,642000.0,
Cash Cash Equivalents And Short Term Investments,1482000.0,4894000.0,4867000.0,8845000.0,8667000.0,
Cash And Cash Equivalents,1482000.0,4894000.0,4867000.0,8845000.0,8667000.0,
