,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,10963783.0,10937064.0,10937064.0
Share Issued,10963783.0,10937064.0,10937064.0
Net Debt,2203672.0,,
Total Debt,2206738.0,,
Tangible Book Value,-5806771.0,,-6333301.0
Invested Capital,8158872.0,,
Working Capital,-5832610.0,,
Net Tangible Assets,-5806771.0,,-6333301.0
Common Stock Equity,5952134.0,,
Total Capitalization,5952134.0,,
Total Equity Gross Minority Interest,5952134.0,,
Stockholders Equity,5952134.0,,
Retained Earnings,-147995954.0,,-84682514.0
Capital Stock,153948088.0,,92108120.0
Common Stock,153948088.0,,92108120.0
Total Liabilities Net Minority Interest,6386733.0,,
Total Non Current Liabilities Net Minority Interest,0.0,,
Employee Benefits,0.0,,
Current Liabilities,6386733.0,,
Current Debt And Capital Lease Obligation,2206738.0,,
Current Debt,2206738.0,,
Other Current Borrowings,1866666.0,,
Current Notes Payable,340072.0,,
Payables And Accrued Expenses,4179995.0,,
Current Accrued Expenses,110665.0,,
Interest Payable,110665.0,,
Payables,4069330.0,,
Accounts Payable,4069330.0,,
Total Assets,12338867.0,,
Total Non Current Assets,11784744.0,,13794760.0
Goodwill And Other Intangible Assets,11758905.0,,13758907.0
Other Intangible Assets,11758905.0,,13758907.0
Net PPE,25839.0,,
Accumulated Depreciation,-32660.0,,
Gross PPE,58499.0,,
Machinery Furniture Equipment,58499.0,,
Current Assets,554123.0,,
Other Current Assets,24144.0,,2556.0
Prepaid Assets,439567.0,,24630.0
Receivables,87346.0,,122409.0
Other Receivables,87346.0,,122409.0
Cash Cash Equivalents And Short Term Investments,3066.0,,
Cash And Cash Equivalents,3066.0,,
Cash Financial,3066.0,,
