,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,1475023041.0,1462400000.0,1459089964.0
Share Issued,1475023041.0,1462400000.0,1459089964.0
Net Debt,1329700000.0,1620800000.0,1427200000.0
Total Debt,2257500000.0,2474700000.0,2708700000.0
Tangible Book Value,-252900000.0,-329700000.0,-317600000.0
Invested Capital,1406000000.0,1478600000.0,1703100000.0
Working Capital,-983600000.0,-1030900000.0,-313100000.0
Net Tangible Assets,-252900000.0,-329700000.0,-317600000.0
Capital Lease Obligations,598600000.0,666400000.0,732900000.0
Common Stock Equity,-252900000.0,-329700000.0,-272700000.0
Total Capitalization,128100000.0,52200000.0,1113700000.0
Total Equity Gross Minority Interest,-252900000.0,-329700000.0,-272700000.0
Stockholders Equity,-252900000.0,-329700000.0,-272700000.0
Retained Earnings,-2272600000.0,-2343100000.0,-2285700000.0
Additional Paid In Capital,1294700000.0,1294700000.0,1294700000.0
Capital Stock,218600000.0,217900000.0,217500000.0
Common Stock,218600000.0,217900000.0,217500000.0
Total Liabilities Net Minority Interest,3531700000.0,3934800000.0,4324200000.0
Total Non Current Liabilities Net Minority Interest,1468800000.0,1623700000.0,2786800000.0
Other Non Current Liabilities,56100000.0,88200000.0,84900000.0
Derivative Product Liabilities,,0.0,
Non Current Deferred Taxes Liabilities,337500000.0,356600000.0,413000000.0
Long Term Debt And Capital Lease Obligation,817900000.0,891800000.0,1967400000.0
Long Term Capital Lease Obligation,436900000.0,509900000.0,581000000.0
Long Term Debt,381000000.0,381900000.0,1386400000.0
Long Term Provisions,257300000.0,287100000.0,321500000.0
Current Liabilities,2062900000.0,2311100000.0,1537400000.0
Current Debt And Capital Lease Obligation,1439600000.0,1582900000.0,741300000.0
Current Capital Lease Obligation,161700000.0,156500000.0,151900000.0
Current Debt,1277900000.0,1426400000.0,589400000.0
Current Provisions,5500000.0,40500000.0,24300000.0
Payables,311800000.0,222900000.0,386100000.0
Other Payable,78600000.0,40900000.0,135100000.0
Total Tax Payable,140500000.0,109800000.0,175300000.0
Accounts Payable,92700000.0,72200000.0,75700000.0
Total Assets,3278800000.0,3605100000.0,4051500000.0
Total Non Current Assets,2199500000.0,2324900000.0,2827200000.0
Non Current Deferred Assets,30500000.0,,0.0
Non Current Deferred Taxes Assets,5000000.0,2700000.0,8300000.0
Goodwill And Other Intangible Assets,0.0,0.0,44900000.0
Goodwill,0.0,0.0,44900000.0
Net PPE,1894300000.0,2018500000.0,2433200000.0
Accumulated Depreciation,-10281400000.0,-10129900000.0,-10337500000.0
Gross PPE,12175700000.0,12148400000.0,12770700000.0
Other Properties,1148800000.0,1150500000.0,1147800000.0
Properties,11026900000.0,10997900000.0,11622900000.0
Current Assets,1079300000.0,1280200000.0,1224300000.0
Other Current Assets,8100000.0,27700000.0,24600000.0
Hedging Assets Current,2000000.0,0.0,100000.0
Assets Held For Sale Current,,410400000.0,0.0
Current Deferred Assets,40000000.0,,0.0
Restricted Cash,3000000.0,6600000.0,6500000.0
Prepaid Assets,20100000.0,18300000.0,17100000.0
Inventory,90100000.0,107200000.0,132400000.0
Finished Goods,28400000.0,41900000.0,54200000.0
Raw Materials,61700000.0,65300000.0,78200000.0
Other Receivables,404700000.0,408300000.0,350200000.0
Taxes Receivable,2900000.0,8100000.0,6900000.0
Accounts Receivable,179200000.0,106100000.0,137900000.0
Allowance For Doubtful Accounts Receivable,0.0,-8500000.0,-6600000.0
Gross Accounts Receivable,179200000.0,114600000.0,144500000.0
Cash Cash Equivalents And Short Term Investments,329200000.0,187500000.0,548600000.0
Cash And Cash Equivalents,329200000.0,187500000.0,548600000.0
Cash Equivalents,283200000.0,128100000.0,403900000.0
Cash Financial,46000000.0,59400000.0,144700000.0
