,2025-09-30,2025-03-31
Ordinary Shares Number,23437500.0,23437500.0
Share Issued,23437500.0,23437500.0
Net Debt,6629907.0,
Total Debt,7369364.0,6152348.0
Tangible Book Value,30836284.0,27621896.0
Invested Capital,37785294.0,33613599.0
Working Capital,32436018.0,28490606.0
Net Tangible Assets,30836284.0,27621896.0
Capital Lease Obligations,420354.0,160645.0
Common Stock Equity,30836284.0,27621896.0
Total Capitalization,32943322.0,28903470.0
Total Equity Gross Minority Interest,30836284.0,27621896.0
Stockholders Equity,30836284.0,27621896.0
Gains Losses Not Affecting Retained Earnings,396364.0,-376115.0
Other Equity Adjustments,396364.0,-376115.0
Retained Earnings,20017480.0,17575571.0
Additional Paid In Capital,10420096.0,10420096.0
Capital Stock,2344.0,2344.0
Common Stock,2344.0,2344.0
Total Liabilities Net Minority Interest,16957688.0,13479281.0
Total Non Current Liabilities Net Minority Interest,2392398.0,1348500.0
Long Term Debt And Capital Lease Obligation,2392398.0,1348500.0
Long Term Capital Lease Obligation,285360.0,66926.0
Long Term Debt,2107038.0,1281574.0
Current Liabilities,14565290.0,12130781.0
Current Deferred Liabilities,1523.0,1007.0
Current Deferred Revenue,1523.0,1007.0
Current Debt And Capital Lease Obligation,4976966.0,4803848.0
Current Capital Lease Obligation,134994.0,93719.0
Current Debt,4841972.0,4710129.0
Other Current Borrowings,98328.0,578775.0
Line Of Credit,4743644.0,4131354.0
Payables And Accrued Expenses,9586801.0,7325926.0
Current Accrued Expenses,1795567.0,1651681.0
Payables,7791234.0,5674245.0
Dueto Related Parties Current,173712.0,141235.0
Total Tax Payable,3947648.0,3274881.0
Income Tax Payable,3930824.0,3260835.0
Accounts Payable,3669874.0,2258129.0
Total Assets,47793972.0,41101177.0
Total Non Current Assets,792664.0,479790.0
Non Current Deferred Assets,235086.0,140377.0
Non Current Deferred Taxes Assets,235086.0,140377.0
Net PPE,557578.0,339413.0
Accumulated Depreciation,-285586.0,-250033.0
Gross PPE,843164.0,589446.0
Other Properties,843164.0,589446.0
Current Assets,47001308.0,40621387.0
Other Current Assets,1379450.0,929680.0
Current Deferred Assets,,0.0
Prepaid Assets,9007720.0,9400197.0
Receivables,36295035.0,23186425.0
Duefrom Related Parties Current,717836.0,198611.0
Accounts Receivable,35577199.0,22987814.0
Allowance For Doubtful Accounts Receivable,-861117.0,-653470.0
Gross Accounts Receivable,36438316.0,23641284.0
Cash Cash Equivalents And Short Term Investments,319103.0,7105085.0
Other Short Term Investments,,0.0
Cash And Cash Equivalents,319103.0,7105085.0
Cash Financial,319103.0,7105085.0
