,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2556405.0,1500140.0,1306485.0
Share Issued,2556405.0,1500140.0,1306485.0
Net Debt,15868745.0,,14484868.0
Total Debt,21621641.0,,23135177.0
Tangible Book Value,-23350090.0,,-28539498.0
Invested Capital,18718411.0,,54530760.0
Working Capital,-17452304.0,,-15270853.0
Net Tangible Assets,-23350090.0,,-28539498.0
Capital Lease Obligations,3822485.0,,5003553.0
Common Stock Equity,919255.0,,36399136.0
Total Capitalization,4468692.0,,42673243.0
Total Equity Gross Minority Interest,918088.0,,36403760.0
Minority Interest,-1167.0,,4624.0
Stockholders Equity,919255.0,,36399136.0
Other Equity Interest,-979610.0,,-1098596.0
Retained Earnings,-161758836.0,,-117208018.0
Additional Paid In Capital,163652589.0,,154703137.0
Capital Stock,5112.0,,2613.0
Common Stock,5112.0,,2613.0
Total Liabilities Net Minority Interest,49028392.0,,56511317.0
Total Non Current Liabilities Net Minority Interest,13983664.0,,23516430.0
Other Non Current Liabilities,269059.0,,551627.0
Preferred Securities Outside Stock Equity,1399936.0,,1829826.0
Non Current Deferred Liabilities,5164028.0,,10345287.0
Non Current Deferred Taxes Liabilities,5164028.0,,10345287.0
Long Term Debt And Capital Lease Obligation,6828791.0,,10385856.0
Long Term Capital Lease Obligation,3279354.0,,4111749.0
Long Term Debt,3549437.0,,6274107.0
Long Term Provisions,321850.0,,403834.0
Current Liabilities,35044728.0,,32994887.0
Other Current Liabilities,5879964.0,,5646264.0
Current Deferred Liabilities,1381821.0,,578219.0
Current Deferred Revenue,1381821.0,,578219.0
Current Debt And Capital Lease Obligation,14792850.0,,12749321.0
Current Capital Lease Obligation,543131.0,,891804.0
Current Debt,14249719.0,,11857517.0
Other Current Borrowings,12103358.0,,10654550.0
Line Of Credit,2146361.0,,1075904.0
Current Notes Payable,0.0,,127063.0
Payables And Accrued Expenses,12990093.0,,14021083.0
Current Accrued Expenses,97053.0,,44808.0
Interest Payable,97053.0,,44808.0
Payables,12893040.0,,13976275.0
Other Payable,7094721.0,,8649625.0
Total Tax Payable,276876.0,,427844.0
Income Tax Payable,83984.0,,38385.0
Accounts Payable,5521443.0,,4898806.0
Total Assets,49946480.0,,92915077.0
Total Non Current Assets,32354056.0,,75191043.0
Other Non Current Assets,641023.0,,998610.0
Non Current Deferred Assets,521388.0,,556812.0
Non Current Deferred Taxes Assets,521388.0,,556812.0
Investments And Advances,211593.0,,693786.0
Investmentin Financial Assets,211593.0,,693786.0
Available For Sale Securities,211593.0,,693786.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,,0.0
Investment Properties,2466285.0,,2389864.0
Goodwill And Other Intangible Assets,24269345.0,,64938634.0
Other Intangible Assets,15573561.0,,30978581.0
Goodwill,8695784.0,,33960053.0
Net PPE,4244422.0,,5613337.0
Accumulated Depreciation,-1314161.0,,-1139693.0
Gross PPE,5558583.0,,6753030.0
Leases,523904.0,,469116.0
Other Properties,104736.0,,100203.0
Machinery Furniture Equipment,1070649.0,,1013437.0
Buildings And Improvements,3859294.0,,5170274.0
Properties,0.0,,0.0
Current Assets,17592424.0,,17724034.0
Other Current Assets,441248.0,,207041.0
Restricted Cash,,,46596.0
Prepaid Assets,954835.0,,1320329.0
Inventory,80531.0,,87828.0
Receivables,13202361.0,,12415484.0
Other Receivables,6076977.0,,4153075.0
Duefrom Related Parties Current,3679.0,,0.0
Taxes Receivable,21502.0,,21057.0
Notes Receivable,19456.0,,0.0
Accounts Receivable,7080747.0,,8241352.0
Allowance For Doubtful Accounts Receivable,-126165.0,,-247536.0
Gross Accounts Receivable,7206912.0,,8488888.0
Cash Cash Equivalents And Short Term Investments,2913449.0,,3693352.0
Other Short Term Investments,983038.0,,46596.0
Cash And Cash Equivalents,1930411.0,,3646756.0
Cash Financial,1930411.0,,3646756.0
