,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Ordinary Shares Number,3618907.0,3618829.0,2361686.0,2361686.0,2361686.0,,
Share Issued,3618907.0,3618829.0,2361686.0,2361686.0,2361686.0,,
Total Debt,71900.0,93647.0,103716.0,,,,
Tangible Book Value,2653036.0,2604310.0,2716200.0,,4470693.0,535416.0,
Invested Capital,2653036.0,2604310.0,2716200.0,,4470693.0,535416.0,
Working Capital,2596047.0,2506100.0,2636809.0,,4509290.0,585435.0,
Net Tangible Assets,2653036.0,2604310.0,2716208.0,,4470701.0,535424.0,
Capital Lease Obligations,71900.0,93647.0,103716.0,,,,
Common Stock Equity,2653036.0,2604310.0,2716200.0,,4470693.0,535416.0,
Preferred Stock Equity,,,8.0,,8.0,8.0,8.0
Total Capitalization,2653036.0,2604310.0,2716208.0,,4470701.0,535424.0,
Total Equity Gross Minority Interest,2680464.0,2588919.0,2718043.0,,4510946.0,587091.0,
Minority Interest,27428.0,-15391.0,1835.0,,40245.0,51667.0,
Stockholders Equity,2653036.0,2604310.0,2716208.0,,4470701.0,535424.0,
Retained Earnings,-3482130.0,-3530856.0,-3130958.0,,-1376465.0,-428478.0,
Additional Paid In Capital,6134805.0,6132633.0,5845505.0,,5845505.0,962416.0,
Capital Stock,361.0,2533.0,1661.0,,1661.0,1486.0,
Common Stock,361.0,2533.0,1653.0,,1653.0,1478.0,
Preferred Stock,0.0,0.0,8.0,,8.0,8.0,
Total Liabilities Net Minority Interest,104037.0,101342.0,437326.0,,13899.0,189669.0,
Total Non Current Liabilities Net Minority Interest,11390.0,28285.0,44955.0,,0.0,0.0,
Long Term Debt And Capital Lease Obligation,11390.0,28285.0,44955.0,,,,
Long Term Capital Lease Obligation,11390.0,28285.0,44955.0,,,,
Current Liabilities,92647.0,73057.0,392371.0,,13899.0,189669.0,
Current Deferred Liabilities,,,155000.0,,,,
Current Deferred Revenue,,,155000.0,,,,
Current Debt And Capital Lease Obligation,60510.0,65362.0,58761.0,,,,
Current Capital Lease Obligation,60510.0,65362.0,58761.0,,,,
Payables And Accrued Expenses,32137.0,7695.0,178610.0,,13899.0,189669.0,
Current Accrued Expenses,32137.0,4657.0,1765.0,,3615.0,170223.0,
Payables,,3038.0,176845.0,,10284.0,19446.0,66664.0
Dueto Related Parties Current,,,,,0.0,2271.0,2271.0
Total Tax Payable,0.0,0.0,0.0,,10284.0,17175.0,
Income Tax Payable,0.0,0.0,0.0,,10284.0,17175.0,
Accounts Payable,0.0,3038.0,176845.0,,,,
Total Assets,2784501.0,2690261.0,3155369.0,,4524845.0,776760.0,
Total Non Current Assets,95807.0,111104.0,126189.0,,1656.0,1656.0,
Non Current Prepaid Assets,21518.0,21518.0,21518.0,,1656.0,1656.0,
Net PPE,74289.0,89586.0,104671.0,,,,
Gross PPE,74289.0,89586.0,104671.0,,,,
Other Properties,74289.0,89586.0,104671.0,,,,
Current Assets,2688694.0,2579157.0,3029180.0,,4523189.0,775104.0,
Other Current Assets,686641.0,747767.0,199430.0,,,,
Current Deferred Assets,,,,,0.0,569481.0,569481.0
Prepaid Assets,43831.0,30000.0,58057.0,,725553.0,25069.0,
Inventory,282139.0,516536.0,798258.0,,,,
Receivables,957880.0,561753.0,295486.0,,166752.0,,
Accounts Receivable,957880.0,561753.0,295486.0,,166752.0,,
Cash Cash Equivalents And Short Term Investments,718203.0,723101.0,1677949.0,,3630884.0,180554.0,
Cash And Cash Equivalents,718203.0,723101.0,1677949.0,,3630884.0,180554.0,
Cash Financial,718203.0,723101.0,1677949.0,,3630884.0,180554.0,
