,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,24956.0,23460.0,22459.0
Share Issued,24956.0,23460.0,22459.0
Net Debt,42232728.0,,
Total Debt,51182201.0,298560.0,924826.0
Tangible Book Value,-38654140.0,7691402.0,5900660.0
Invested Capital,64545673.0,9189958.0,7902268.0
Working Capital,12240961.0,7428317.0,3147847.0
Net Tangible Assets,-38654140.0,7691402.0,5900660.0
Capital Lease Obligations,153362.0,298560.0,421774.0
Common Stock Equity,13516834.0,9189958.0,7399216.0
Total Capitalization,64545673.0,9189958.0,7399216.0
Total Equity Gross Minority Interest,13516834.0,9189958.0,7399216.0
Stockholders Equity,13516834.0,9189958.0,7399216.0
Gains Losses Not Affecting Retained Earnings,-39266.0,-10219.0,56649.0
Other Equity Adjustments,-39266.0,-10219.0,56649.0
Retained Earnings,-20546751.0,-10676516.0,-11673834.0
Additional Paid In Capital,34084318.0,19874591.0,19014389.0
Capital Stock,18533.0,2102.0,2012.0
Common Stock,18533.0,2102.0,2012.0
Total Liabilities Net Minority Interest,54224522.0,2205551.0,2513579.0
Total Non Current Liabilities Net Minority Interest,51065966.0,44359.0,168188.0
Employee Benefits,37127.0,32177.0,22626.0
Long Term Debt And Capital Lease Obligation,51028839.0,12182.0,145562.0
Long Term Capital Lease Obligation,0.0,12182.0,145562.0
Long Term Debt,51028839.0,,
Current Liabilities,3158556.0,2161192.0,2345391.0
Current Deferred Liabilities,318700.0,335956.0,399009.0
Current Deferred Revenue,318700.0,335956.0,399009.0
Current Debt And Capital Lease Obligation,153362.0,286378.0,779264.0
Current Capital Lease Obligation,153362.0,286378.0,276212.0
Current Debt,,,503052.0
Current Notes Payable,,,503052.0
Payables And Accrued Expenses,2686494.0,1538858.0,1167118.0
Payables,2686494.0,1538858.0,1167118.0
Dueto Related Parties Current,16441.0,15283.0,12168.0
Dividends Payable,1038027.0,,
Total Tax Payable,76933.0,196587.0,288386.0
Income Tax Payable,76933.0,196587.0,288386.0
Accounts Payable,1555093.0,1326988.0,866564.0
Total Assets,67741356.0,11395509.0,9912795.0
Total Non Current Assets,52341839.0,1806000.0,4419557.0
Non Current Deferred Assets,,0.0,0.0
Non Current Deferred Taxes Assets,,0.0,0.0
Non Current Note Receivables,,,2500000.0
Investments And Advances,1400.0,,
Investmentin Financial Assets,1400.0,,
Goodwill And Other Intangible Assets,52170974.0,1498556.0,1498556.0
Other Intangible Assets,51009922.0,337504.0,337504.0
Goodwill,1161052.0,1161052.0,1161052.0
Net PPE,169465.0,307444.0,421001.0
Accumulated Depreciation,-718973.0,-580994.0,-467437.0
Gross PPE,888438.0,888438.0,888438.0
Machinery Furniture Equipment,51741.0,51741.0,51741.0
Buildings And Improvements,836697.0,836697.0,836697.0
Properties,0.0,0.0,0.0
Current Assets,15399517.0,9589509.0,5493238.0
Prepaid Assets,929122.0,913979.0,1297780.0
Inventory,2836261.0,3042629.0,3097850.0
Finished Goods,,3042629.0,
Receivables,2838023.0,2742079.0,162379.0
Notes Receivable,2500000.0,2500000.0,0.0
Accounts Receivable,338023.0,242079.0,162379.0
Cash Cash Equivalents And Short Term Investments,8796111.0,2890822.0,935229.0
Other Short Term Investments,,0.0,193374.0
Cash And Cash Equivalents,8796111.0,2890822.0,741855.0
