,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,87903645.0,81518294.0,74988962.0,69574146.0,63880330.0,
Share Issued,87903645.0,81518294.0,74988962.0,69574146.0,63880330.0,
Net Debt,1329144000.0,1275086000.0,1165174000.0,1026557000.0,950568000.0,
Total Debt,1348775000.0,1294196000.0,1174641000.0,1052808000.0,958954000.0,
Tangible Book Value,1166255000.0,1093999000.0,998264000.0,923568000.0,833395000.0,
Invested Capital,2515030000.0,2388195000.0,2172905000.0,1976376000.0,1792349000.0,
Net Tangible Assets,1166255000.0,1093999000.0,998264000.0,923568000.0,833395000.0,
Common Stock Equity,1166255000.0,1093999000.0,998264000.0,923568000.0,833395000.0,
Total Capitalization,2515030000.0,2388195000.0,2172905000.0,1976376000.0,1792349000.0,
Total Equity Gross Minority Interest,1166255000.0,1093999000.0,998264000.0,923568000.0,833395000.0,
Stockholders Equity,1166255000.0,1093999000.0,998264000.0,923568000.0,833395000.0,
Retained Earnings,-19274000.0,-6426000.0,-16868000.0,-6269000.0,-12200000.0,
Additional Paid In Capital,1185441000.0,1100343000.0,1015057000.0,929767000.0,845531000.0,
Capital Stock,88000.0,82000.0,75000.0,70000.0,64000.0,
Common Stock,88000.0,82000.0,75000.0,70000.0,64000.0,
Total Liabilities Net Minority Interest,1389577000.0,1390520000.0,1248671000.0,1121456000.0,1023881000.0,
Long Term Debt And Capital Lease Obligation,1348775000.0,1294196000.0,1174641000.0,1052808000.0,958954000.0,
Payables,,41574000.0,38244000.0,35483000.0,32579000.0,31451000.0
Accounts Payable,0.0,41574000.0,38244000.0,35483000.0,32579000.0,
Total Assets,2555832000.0,2484519000.0,2246935000.0,2045024000.0,1857276000.0,
Investments And Advances,2483554000.0,2418075000.0,2192361000.0,1978330000.0,1792689000.0,
Investmentin Financial Assets,2483554000.0,2418075000.0,2192361000.0,1978330000.0,1792689000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,2483554000.0,2418075000.0,2192361000.0,1978330000.0,1792689000.0,
Receivables,18074000.0,19031000.0,19464000.0,17664000.0,16626000.0,
Cash And Cash Equivalents,19631000.0,19110000.0,9467000.0,26251000.0,8386000.0,
Cash Equivalents,519000.0,104000.0,191000.0,2026000.0,3262000.0,
Cash Financial,19112000.0,19006000.0,9276000.0,24225000.0,5124000.0,
Cash Cash Equivalents And Federal Funds Sold,19631000.0,19110000.0,9467000.0,26251000.0,8386000.0,
