,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Ordinary Shares Number,448700000.0,448300000.0,447908690.0,447600000.0,447300514.0,,
Share Issued,448700000.0,448300000.0,447908690.0,447600000.0,447300514.0,,
Total Debt,4339100000.0,4361900000.0,4391500000.0,4417900000.0,1761800000.0,,
Tangible Book Value,5842100000.0,5444400000.0,5303000000.0,5176400000.0,4987400000.0,,
Invested Capital,10008200000.0,9608700000.0,9465600000.0,9337300000.0,6468100000.0,,
Working Capital,9808200000.0,9357100000.0,8755900000.0,8608500000.0,6259400000.0,,
Net Tangible Assets,5842100000.0,5444400000.0,5303000000.0,5176400000.0,4987400000.0,,
Capital Lease Obligations,173000000.0,197600000.0,228900000.0,257000000.0,281100000.0,,
Common Stock Equity,5842100000.0,5444400000.0,5303000000.0,5176400000.0,4987400000.0,,
Total Capitalization,10008200000.0,9608700000.0,9465600000.0,9337300000.0,6468100000.0,,
Total Equity Gross Minority Interest,5842100000.0,5444400000.0,5303000000.0,5176400000.0,4987400000.0,,
Stockholders Equity,5842100000.0,5444400000.0,5303000000.0,5176400000.0,4987400000.0,,
Gains Losses Not Affecting Retained Earnings,-66100000.0,-65700000.0,-72000000.0,-72600000.0,-86700000.0,,
Other Equity Adjustments,-66100000.0,-65700000.0,-72000000.0,-72600000.0,-86700000.0,,
Retained Earnings,594800000.0,205200000.0,77300000.0,131900000.0,-36700000.0,,
Additional Paid In Capital,5313200000.0,5304700000.0,5297500000.0,5116900000.0,5110600000.0,,
Capital Stock,200000.0,200000.0,200000.0,200000.0,200000.0,,
Common Stock,200000.0,200000.0,200000.0,200000.0,200000.0,,
Total Liabilities Net Minority Interest,5132200000.0,4944000000.0,5247700000.0,5164700000.0,2515200000.0,,
Total Non Current Liabilities Net Minority Interest,4271900000.0,4289500000.0,4315300000.0,4334800000.0,1667900000.0,,
Other Non Current Liabilities,14200000.0,15100000.0,18100000.0,18400000.0,19400000.0,,
Long Term Debt And Capital Lease Obligation,4257700000.0,4274400000.0,4297200000.0,4316400000.0,1648500000.0,,
Long Term Capital Lease Obligation,91600000.0,110100000.0,134600000.0,155500000.0,167800000.0,,
Long Term Debt,4166100000.0,4164300000.0,4162600000.0,4160900000.0,1480700000.0,,
Current Liabilities,860300000.0,654500000.0,932400000.0,829900000.0,847300000.0,,
Other Current Liabilities,143000000.0,242900000.0,180500000.0,151700000.0,207200000.0,,
Current Deferred Liabilities,,91400000.0,,,,109000000.0,
Current Deferred Revenue,,91400000.0,,,,109000000.0,
Current Debt And Capital Lease Obligation,81400000.0,87500000.0,94300000.0,101500000.0,113300000.0,,
Current Capital Lease Obligation,81400000.0,87500000.0,94300000.0,101500000.0,113300000.0,,
Current Debt,,,,,,10300000.0,10900000.0
Other Current Borrowings,,,,,,10300000.0,10900000.0
Pensionand Other Post Retirement Benefit Plans Current,,32100000.0,,,,51400000.0,
Payables And Accrued Expenses,635900000.0,200600000.0,657600000.0,576700000.0,526800000.0,,
Current Accrued Expenses,372500000.0,35100000.0,277200000.0,283800000.0,328400000.0,,
Payables,263400000.0,165500000.0,380400000.0,292900000.0,198400000.0,,
Total Tax Payable,,18400000.0,,,,25200000.0,
Accounts Payable,263400000.0,147100000.0,380400000.0,292900000.0,198400000.0,,
Total Assets,10974300000.0,10388400000.0,10550700000.0,10341100000.0,7502600000.0,,
Total Non Current Assets,305800000.0,376800000.0,862400000.0,902700000.0,395900000.0,,
Other Non Current Assets,63200000.0,58400000.0,573600000.0,581700000.0,50500000.0,,
Non Current Deferred Assets,26000000.0,86800000.0,18900000.0,18800000.0,18700000.0,,
Non Current Deferred Taxes Assets,26000000.0,86800000.0,18900000.0,18800000.0,18700000.0,,
Net PPE,216600000.0,231600000.0,269900000.0,302200000.0,326700000.0,,
Accumulated Depreciation,-492600000.0,-488200000.0,-565100000.0,-567200000.0,-572500000.0,,
Gross PPE,709200000.0,719800000.0,835000000.0,869400000.0,899200000.0,,
Construction In Progress,,5200000.0,,,,5400000.0,
Other Properties,709200000.0,183300000.0,835000000.0,869400000.0,899200000.0,,
Machinery Furniture Equipment,,352000000.0,,,,442800000.0,
Properties,,179300000.0,,,,304200000.0,
Current Assets,10668500000.0,10011600000.0,9688300000.0,9438400000.0,7106700000.0,,
Other Current Assets,27700000.0,34600000.0,34600000.0,36600000.0,29300000.0,,
Hedging Assets Current,285300000.0,,,,,,
Assets Held For Sale Current,152400000.0,146500000.0,194100000.0,177000000.0,226200000.0,,
Restricted Cash,983300000.0,,,,,,
Inventory,423300000.0,403300000.0,575500000.0,484900000.0,421300000.0,,
Finished Goods,423300000.0,403300000.0,575500000.0,484900000.0,421300000.0,,
Receivables,428400000.0,413400000.0,54500000.0,45500000.0,44100000.0,,
Other Receivables,369600000.0,368400000.0,,,,,
Accounts Receivable,58800000.0,45000000.0,54500000.0,45500000.0,44100000.0,,
Allowance For Doubtful Accounts Receivable,-3900000.0,-4200000.0,-900000.0,-900000.0,-900000.0,,
Gross Accounts Receivable,62700000.0,49200000.0,55400000.0,46400000.0,45000000.0,,
Cash Cash Equivalents And Short Term Investments,8368100000.0,9013800000.0,8829600000.0,8694400000.0,6385800000.0,,
Other Short Term Investments,970500000.0,2709100000.0,986900000.0,0.0,0.0,,
Cash And Cash Equivalents,7397600000.0,6304700000.0,7842700000.0,8694400000.0,6385800000.0,,
