,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,234032386.0,234152398.0,234152398.0
Share Issued,234032386.0,234152398.0,234152398.0
Total Debt,1245322.0,1183561.0,1099038.0
Tangible Book Value,17111736.0,18345861.0,1374276.0
Invested Capital,17111736.0,18345861.0,1374276.0
Working Capital,1573495.0,-3799894.0,-4989781.0
Net Tangible Assets,17111736.0,18345861.0,1374276.0
Capital Lease Obligations,1245322.0,1183561.0,1099038.0
Common Stock Equity,17111736.0,18345861.0,1374276.0
Total Capitalization,17111736.0,18345861.0,1374276.0
Total Equity Gross Minority Interest,17111736.0,18345861.0,1374276.0
Stockholders Equity,17111736.0,18345861.0,1374276.0
Gains Losses Not Affecting Retained Earnings,-304421.0,338070.0,-165458.0
Foreign Currency Translation Adjustments,-304421.0,338070.0,-165458.0
Retained Earnings,-35589078.0,-21371086.0,-8875785.0
Additional Paid In Capital,52981832.0,39355462.0,10399063.0
Capital Stock,23403.0,23415.0,16456.0
Common Stock,23403.0,23415.0,16456.0
Total Liabilities Net Minority Interest,135190116.0,97437142.0,85300166.0
Total Non Current Liabilities Net Minority Interest,8389685.0,661855.0,683572.0
Non Current Deferred Liabilities,7658381.0,,0.0
Non Current Deferred Taxes Liabilities,7658381.0,,0.0
Long Term Debt And Capital Lease Obligation,731304.0,661855.0,683572.0
Long Term Capital Lease Obligation,731304.0,661855.0,683572.0
Current Liabilities,126800431.0,96775287.0,84616594.0
Current Deferred Liabilities,3854630.0,19810467.0,22543438.0
Current Deferred Revenue,3854630.0,19810467.0,22543438.0
Current Debt And Capital Lease Obligation,514018.0,521706.0,415466.0
Current Capital Lease Obligation,514018.0,521706.0,415466.0
Payables And Accrued Expenses,122431783.0,76443114.0,61657690.0
Current Accrued Expenses,764520.0,47136.0,329065.0
Payables,121667263.0,76395978.0,61328625.0
Other Payable,9696361.0,11003303.0,1622982.0
Dueto Related Parties Current,109345726.0,65392675.0,59705643.0
Total Tax Payable,2625176.0,,0.0
Income Tax Payable,51689.0,,0.0
Total Assets,152301852.0,115783003.0,86674442.0
Total Non Current Assets,23927926.0,22807610.0,7047629.0
Other Non Current Assets,251725.0,261963.0,188736.0
Non Current Deferred Assets,302978.0,37844.0,37844.0
Non Current Deferred Taxes Assets,302978.0,37844.0,37844.0
Investments And Advances,15796421.0,15532242.0,0.0
Long Term Equity Investment,15796421.0,15532242.0,0.0
Investmentsin Associatesat Cost,15796421.0,15532242.0,0.0
Net PPE,7576802.0,6975561.0,6821049.0
Accumulated Depreciation,-1226758.0,-784565.0,-453392.0
Gross PPE,8803560.0,7760126.0,7274441.0
Leases,1157355.0,819530.0,624527.0
Other Properties,1977162.0,1629917.0,1371062.0
Machinery Furniture Equipment,477485.0,119121.0,87294.0
Buildings And Improvements,5191558.0,5191558.0,5191558.0
Properties,0.0,0.0,0.0
Current Assets,128373926.0,92975393.0,79626813.0
Current Deferred Assets,76527.0,1372503.0,1132929.0
Prepaid Assets,4403513.0,2953226.0,300619.0
Inventory,86921711.0,76491303.0,61544287.0
Finished Goods,86921711.0,76491303.0,61544287.0
Receivables,22301630.0,3460724.0,1605777.0
Other Receivables,334352.0,468061.0,343998.0
Duefrom Related Parties Current,392573.0,391277.0,107110.0
Taxes Receivable,57983.0,448690.0,1073509.0
Accounts Receivable,21516722.0,2152696.0,81160.0
Cash Cash Equivalents And Short Term Investments,14670545.0,8697637.0,15043201.0
Cash And Cash Equivalents,14670545.0,8697637.0,15043201.0
Cash Financial,,,15043196.0
