,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,26917597.0,26901592.0,26901592.0
Share Issued,26917597.0,26901592.0,26901592.0
Net Debt,145077000.0,169115000.0,153739000.0
Total Debt,159386000.0,178595000.0,165970000.0
Tangible Book Value,-60405000.0,-56785000.0,-48963000.0
Invested Capital,150697000.0,174023000.0,164297000.0
Working Capital,-139409000.0,-136196000.0,-129885000.0
Net Tangible Assets,-60405000.0,-56785000.0,-48963000.0
Common Stock Equity,-8689000.0,-4572000.0,-1673000.0
Total Capitalization,11114000.0,19096000.0,19158000.0
Total Equity Gross Minority Interest,6657000.0,10186000.0,5316000.0
Minority Interest,15346000.0,14758000.0,6989000.0
Stockholders Equity,-8689000.0,-4572000.0,-1673000.0
Gains Losses Not Affecting Retained Earnings,-6188000.0,-6492000.0,-5670000.0
Other Equity Adjustments,-6188000.0,-6492000.0,-5670000.0
Retained Earnings,-154569000.0,-150562000.0,-139679000.0
Additional Paid In Capital,152041000.0,152455000.0,143649000.0
Capital Stock,27000.0,27000.0,27000.0
Common Stock,27000.0,27000.0,27000.0
Preferred Stock,0.0,0.0,0.0
Total Liabilities Net Minority Interest,240277000.0,255959000.0,240762000.0
Total Non Current Liabilities Net Minority Interest,32686000.0,37383000.0,33492000.0
Other Non Current Liabilities,2607000.0,2865000.0,3092000.0
Liabilities Heldfor Sale Non Current,,,0.0
Non Current Deferred Liabilities,10276000.0,10850000.0,9569000.0
Non Current Deferred Taxes Liabilities,10276000.0,10850000.0,9569000.0
Long Term Debt And Capital Lease Obligation,19803000.0,23668000.0,20831000.0
Long Term Debt,19803000.0,23668000.0,20831000.0
Current Liabilities,207591000.0,218576000.0,207270000.0
Other Current Liabilities,1169000.0,1945000.0,2014000.0
Current Deferred Liabilities,1941000.0,3942000.0,2215000.0
Current Deferred Revenue,1941000.0,3942000.0,2215000.0
Current Debt And Capital Lease Obligation,139583000.0,154927000.0,145139000.0
Current Debt,139583000.0,154927000.0,145139000.0
Other Current Borrowings,8766000.0,8242000.0,4635000.0
Line Of Credit,130817000.0,146685000.0,140504000.0
Payables And Accrued Expenses,64898000.0,57762000.0,57902000.0
Current Accrued Expenses,15983000.0,15670000.0,13467000.0
Interest Payable,3778000.0,3491000.0,2304000.0
Payables,48915000.0,42092000.0,44435000.0
Total Tax Payable,7751000.0,9669000.0,9127000.0
Accounts Payable,41164000.0,32423000.0,35308000.0
Total Assets,246934000.0,266145000.0,246078000.0
Total Non Current Assets,178752000.0,183765000.0,168693000.0
Other Non Current Assets,2962000.0,2826000.0,3575000.0
Goodwill And Other Intangible Assets,51716000.0,52213000.0,47290000.0
Other Intangible Assets,5157000.0,5180000.0,4404000.0
Goodwill,46559000.0,47033000.0,42886000.0
Net PPE,124074000.0,128726000.0,117828000.0
Accumulated Depreciation,-57159000.0,-55427000.0,-47433000.0
Gross PPE,181233000.0,184153000.0,165261000.0
Construction In Progress,6688000.0,6713000.0,6661000.0
Other Properties,21994000.0,23269000.0,21219000.0
Machinery Furniture Equipment,67519000.0,67979000.0,60498000.0
Buildings And Improvements,59710000.0,60577000.0,54026000.0
Land And Improvements,25322000.0,25615000.0,22857000.0
Properties,0.0,0.0,0.0
Current Assets,68182000.0,82380000.0,77385000.0
Other Current Assets,712000.0,1166000.0,1390000.0
Assets Held For Sale Current,12300000.0,15421000.0,13873000.0
Prepaid Assets,6340000.0,9282000.0,8476000.0
Inventory,14078000.0,20608000.0,15224000.0
Finished Goods,4633000.0,6977000.0,2405000.0
Raw Materials,9445000.0,13631000.0,12819000.0
Receivables,20443000.0,26423000.0,26191000.0
Other Receivables,3341000.0,5878000.0,5405000.0
Duefrom Related Parties Current,949000.0,1190000.0,1195000.0
Taxes Receivable,2190000.0,1833000.0,1614000.0
Accounts Receivable,13963000.0,17522000.0,17977000.0
Allowance For Doubtful Accounts Receivable,-12570000.0,-17947000.0,-15567000.0
Gross Accounts Receivable,26533000.0,35469000.0,33544000.0
Cash Cash Equivalents And Short Term Investments,14309000.0,9480000.0,12231000.0
Cash And Cash Equivalents,14309000.0,9480000.0,12231000.0
