,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Ordinary Shares Number,78413387.0,78329803.0,79151497.0,81245928.0,84016644.0,
Share Issued,78413387.0,78329803.0,79151497.0,81245928.0,84016644.0,
Net Debt,1557000000.0,1536000000.0,1439000000.0,1534000000.0,1642000000.0,
Total Debt,2388000000.0,2391000000.0,2397000000.0,2394000000.0,2396000000.0,
Tangible Book Value,-390000000.0,-389000000.0,-360000000.0,-348000000.0,-468000000.0,
Invested Capital,4101000000.0,4126000000.0,4163000000.0,4179000000.0,4048000000.0,
Working Capital,377000000.0,324000000.0,446000000.0,424000000.0,383000000.0,
Net Tangible Assets,-390000000.0,-389000000.0,-360000000.0,-348000000.0,-468000000.0,
Common Stock Equity,1713000000.0,1735000000.0,1766000000.0,1785000000.0,1652000000.0,
Total Capitalization,4092000000.0,4115000000.0,4152000000.0,4170000000.0,4038000000.0,
Total Equity Gross Minority Interest,2088000000.0,2097000000.0,2158000000.0,2160000000.0,2020000000.0,
Minority Interest,375000000.0,362000000.0,392000000.0,375000000.0,368000000.0,
Stockholders Equity,1713000000.0,1735000000.0,1766000000.0,1785000000.0,1652000000.0,
Gains Losses Not Affecting Retained Earnings,-712000000.0,-656000000.0,-670000000.0,-674000000.0,-814000000.0,
Other Equity Adjustments,-712000000.0,-656000000.0,-670000000.0,-674000000.0,-814000000.0,
Retained Earnings,-1161000000.0,-1188000000.0,-1166000000.0,-1184000000.0,-1220000000.0,
Additional Paid In Capital,3586000000.0,3579000000.0,3602000000.0,3643000000.0,3686000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,6944000000.0,6677000000.0,6796000000.0,6676000000.0,6569000000.0,
Total Non Current Liabilities Net Minority Interest,3074000000.0,3085000000.0,3109000000.0,3078000000.0,3060000000.0,
Other Non Current Liabilities,587000000.0,593000000.0,611000000.0,589000000.0,577000000.0,
Employee Benefits,108000000.0,112000000.0,112000000.0,104000000.0,97000000.0,
Non Current Pension And Other Postretirement Benefit Plans,108000000.0,112000000.0,112000000.0,104000000.0,97000000.0,
Long Term Debt And Capital Lease Obligation,2379000000.0,2380000000.0,2386000000.0,2385000000.0,2386000000.0,
Long Term Debt,2379000000.0,2380000000.0,2386000000.0,2385000000.0,2386000000.0,
Current Liabilities,3870000000.0,3592000000.0,3687000000.0,3598000000.0,3509000000.0,
Other Current Liabilities,748000000.0,731000000.0,734000000.0,691000000.0,700000000.0,
Current Debt And Capital Lease Obligation,9000000.0,11000000.0,11000000.0,9000000.0,10000000.0,
Current Debt,9000000.0,11000000.0,11000000.0,9000000.0,10000000.0,
Other Current Borrowings,9000000.0,9000000.0,9000000.0,9000000.0,8000000.0,
Line Of Credit,0.0,2000000.0,2000000.0,0.0,2000000.0,
Pensionand Other Post Retirement Benefit Plans Current,351000000.0,317000000.0,393000000.0,380000000.0,327000000.0,
Payables And Accrued Expenses,2762000000.0,2533000000.0,2549000000.0,2518000000.0,2472000000.0,
Payables,2762000000.0,2533000000.0,2549000000.0,2518000000.0,2472000000.0,
Accounts Payable,2762000000.0,2533000000.0,2549000000.0,2518000000.0,2472000000.0,
Total Assets,9032000000.0,8774000000.0,8954000000.0,8836000000.0,8589000000.0,
Total Non Current Assets,4785000000.0,4857000000.0,4821000000.0,4814000000.0,4697000000.0,
Other Non Current Assets,997000000.0,1020000000.0,1010000000.0,998000000.0,940000000.0,
Investments And Advances,301000000.0,312000000.0,276000000.0,294000000.0,293000000.0,
Long Term Equity Investment,301000000.0,312000000.0,276000000.0,294000000.0,293000000.0,
Investmentsin Associatesat Cost,301000000.0,312000000.0,276000000.0,,,338000000.0
Goodwill And Other Intangible Assets,2103000000.0,2124000000.0,2126000000.0,2133000000.0,2120000000.0,
Other Intangible Assets,305000000.0,312000000.0,319000000.0,329000000.0,336000000.0,
Goodwill,1798000000.0,1812000000.0,1807000000.0,1804000000.0,1784000000.0,
Net PPE,1384000000.0,1401000000.0,1409000000.0,1389000000.0,1344000000.0,
Accumulated Depreciation,,,-3311000000.0,,,-3104000000.0
Gross PPE,,,4720000000.0,,,4514000000.0
Construction In Progress,,,172000000.0,,,152000000.0
Machinery Furniture Equipment,,,3399000000.0,,,3245000000.0
Buildings And Improvements,,,1068000000.0,,,1031000000.0
Land And Improvements,,,81000000.0,,,86000000.0
Properties,,,0.0,,,0.0
Current Assets,4247000000.0,3916000000.0,4133000000.0,4022000000.0,3892000000.0,
Other Current Assets,649000000.0,663000000.0,607000000.0,610000000.0,532000000.0,
Inventory,735000000.0,760000000.0,695000000.0,726000000.0,719000000.0,
Finished Goods,147000000.0,167000000.0,144000000.0,154000000.0,140000000.0,
Work In Process,28000000.0,28000000.0,29000000.0,29000000.0,29000000.0,
Raw Materials,560000000.0,565000000.0,522000000.0,543000000.0,550000000.0,
Receivables,2032000000.0,1638000000.0,1873000000.0,1826000000.0,1887000000.0,
Accounts Receivable,2032000000.0,1638000000.0,1873000000.0,1826000000.0,1887000000.0,
Allowance For Doubtful Accounts Receivable,,,-40000000.0,,,-24000000.0
Gross Accounts Receivable,,,1913000000.0,,,1920000000.0
Cash Cash Equivalents And Short Term Investments,831000000.0,855000000.0,958000000.0,860000000.0,754000000.0,
Cash And Cash Equivalents,831000000.0,855000000.0,958000000.0,860000000.0,754000000.0,
