,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,91879177.0,91879177.0,91879177.0,89704194.0,89704194.0
Share Issued,91879177.0,91879177.0,91879177.0,89704194.0,89704194.0
Total Debt,282424.0,112064.0,140200.0,167319.0,193706.0
Tangible Book Value,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Invested Capital,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Working Capital,51982467.0,60333661.0,73023043.0,82392790.0,90830670.0
Net Tangible Assets,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Capital Lease Obligations,282424.0,112064.0,140200.0,167319.0,193706.0
Common Stock Equity,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Total Capitalization,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Total Equity Gross Minority Interest,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Stockholders Equity,52202375.0,60473727.0,73174166.0,82544322.0,90982718.0
Retained Earnings,-139583881.0,-130903309.0,-117877702.0,-108184465.0,-99356955.0
Additional Paid In Capital,191694377.0,191285157.0,190959989.0,190639083.0,190249969.0
Capital Stock,91879.0,91879.0,91879.0,89704.0,89704.0
Common Stock,91879.0,91879.0,91879.0,89704.0,89704.0
Preferred Stock,0.0,0.0,0.0,0.0,0.0
Total Liabilities Net Minority Interest,6656718.0,8020041.0,6056994.0,4607779.0,1982765.0
Total Non Current Liabilities Net Minority Interest,122369.0,0.0,21220.0,52334.0,82608.0
Long Term Debt And Capital Lease Obligation,122369.0,0.0,21220.0,52334.0,82608.0
Long Term Capital Lease Obligation,122369.0,0.0,21220.0,52334.0,82608.0
Current Liabilities,6534349.0,8020041.0,6035774.0,4555445.0,1900157.0
Other Current Liabilities,71121.0,38968.0,34616.0,37677.0,77337.0
Current Debt And Capital Lease Obligation,160055.0,112064.0,118980.0,114985.0,111098.0
Current Capital Lease Obligation,160055.0,112064.0,118980.0,114985.0,111098.0
Pensionand Other Post Retirement Benefit Plans Current,438276.0,1384430.0,1091602.0,864800.0,237708.0
Payables And Accrued Expenses,5864897.0,6484579.0,4790576.0,3537983.0,1474014.0
Current Accrued Expenses,3399168.0,3951692.0,2069700.0,1142103.0,472731.0
Payables,2465729.0,2532887.0,2720876.0,2395880.0,1001283.0
Accounts Payable,2465729.0,2532887.0,2720876.0,2395880.0,1001283.0
Total Assets,58859093.0,68493768.0,79231160.0,87152101.0,92965483.0
Total Non Current Assets,342277.0,140066.0,172343.0,203866.0,234656.0
Net PPE,342277.0,140066.0,172343.0,203866.0,234656.0
Gross PPE,342277.0,140066.0,172343.0,203866.0,234656.0
Other Properties,342277.0,140066.0,172343.0,37787.0,41852.0
Buildings And Improvements,,,,166079.0,192804.0
Properties,,,,0.0,0.0
Current Assets,58516816.0,68353702.0,79058817.0,86948235.0,92730827.0
Other Current Assets,3988220.0,2358474.0,2120634.0,3431188.0,3378600.0
Cash Cash Equivalents And Short Term Investments,54528596.0,65995228.0,76938183.0,83517047.0,89352227.0
Cash And Cash Equivalents,54528596.0,65995228.0,76938183.0,83517047.0,89352227.0
