,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,217508326.0,182547413.0,128229997.0
Share Issued,217508326.0,182547413.0,128229997.0
Total Debt,98449.0,155457.0,105831.0
Tangible Book Value,54267999.0,42403086.0,7786007.0
Invested Capital,54267999.0,42403086.0,7786007.0
Working Capital,54237578.0,42336457.0,7713374.0
Net Tangible Assets,54267999.0,42403086.0,7786007.0
Capital Lease Obligations,98449.0,155457.0,105831.0
Common Stock Equity,54267999.0,42403086.0,7786007.0
Total Capitalization,54267999.0,42403086.0,7786007.0
Total Equity Gross Minority Interest,54267999.0,42403086.0,7786007.0
Stockholders Equity,54267999.0,42403086.0,7786007.0
Other Equity Interest,6134090.0,5342304.0,5274376.0
Retained Earnings,-234379461.0,-225888680.0,-221007922.0
Capital Stock,282513370.0,262949462.0,223519553.0
Common Stock,282513370.0,262949462.0,223519553.0
Total Liabilities Net Minority Interest,2650906.0,3623274.0,2760926.0
Total Non Current Liabilities Net Minority Interest,65461.0,88545.0,43118.0
Long Term Debt And Capital Lease Obligation,65461.0,88545.0,43118.0
Long Term Capital Lease Obligation,65461.0,88545.0,43118.0
Current Liabilities,2585445.0,3534729.0,2717808.0
Other Current Liabilities,136.0,139.0,147.0
Current Debt And Capital Lease Obligation,32988.0,66912.0,62713.0
Current Capital Lease Obligation,32988.0,66912.0,62713.0
Pensionand Other Post Retirement Benefit Plans Current,939963.0,875908.0,586949.0
Payables And Accrued Expenses,1612358.0,2591770.0,2067999.0
Current Accrued Expenses,,2017961.0,
Payables,1612358.0,573809.0,2067999.0
Other Payable,,19253.0,
Total Tax Payable,15932.0,16280.0,17152.0
Accounts Payable,1596426.0,538276.0,2050847.0
Total Assets,56918905.0,46026360.0,10546933.0
Total Non Current Assets,95882.0,155174.0,115751.0
Net PPE,95882.0,155174.0,115751.0
Gross PPE,95882.0,155174.0,115751.0
Other Properties,95882.0,155174.0,115751.0
Current Assets,56823023.0,45871186.0,10431182.0
Other Current Assets,779983.0,41815.0,210516.0
Prepaid Assets,,1233122.0,
Receivables,6842493.0,3937607.0,5684107.0
Taxes Receivable,6749715.0,3937607.0,5684107.0
Accrued Interest Receivable,92778.0,0.0,0.0
Cash Cash Equivalents And Short Term Investments,49200547.0,40658642.0,4536559.0
Other Short Term Investments,,7500000.0,
Cash And Cash Equivalents,49200547.0,33158642.0,4536559.0
