,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,32229623.0,3626840.0,3672761.0
Share Issued,32229623.0,3626840.0,3672761.0
Net Debt,116856729.0,3847688.0,1082408.0
Total Debt,117362760.0,4102595.0,1207721.0
Tangible Book Value,-144500598.0,24770076.0,84827664.0
Invested Capital,-27107796.0,29106008.0,86330158.0
Working Capital,-1165924.0,-151246.0,-24682839.0
Net Tangible Assets,-144500598.0,24770076.0,84827664.0
Capital Lease Obligations,103295.0,0.0,38563.0
Common Stock Equity,-144367261.0,25003413.0,85161000.0
Total Capitalization,-27107796.0,29106008.0,86330158.0
Total Equity Gross Minority Interest,-144367261.0,25003413.0,85161000.0
Stockholders Equity,-144367261.0,25003413.0,85161000.0
Gains Losses Not Affecting Retained Earnings,64020.0,64020.0,64020.0
Other Equity Adjustments,64020.0,64020.0,64020.0
Retained Earnings,-281200841.0,-107961756.0,-49289856.0
Additional Paid In Capital,136768809.0,132900424.0,134386835.0
Capital Stock,751.0,725.0,1.0
Common Stock,751.0,725.0,1.0
Total Liabilities Net Minority Interest,145200998.0,80453961.0,27634588.0
Total Non Current Liabilities Net Minority Interest,143419369.0,79965061.0,1169158.0
Dueto Related Parties Non Current,26087982.0,26093146.0,
Tradeand Other Payables Non Current,0.0,49769320.0,
Long Term Debt And Capital Lease Obligation,117331387.0,4102595.0,1169158.0
Long Term Capital Lease Obligation,71922.0,,0.0
Long Term Debt,117259465.0,4102595.0,1169158.0
Current Liabilities,1781629.0,488900.0,26465430.0
Current Debt And Capital Lease Obligation,31373.0,,38563.0
Current Capital Lease Obligation,31373.0,0.0,38563.0
Payables And Accrued Expenses,1750256.0,488900.0,26426867.0
Current Accrued Expenses,1744256.0,488900.0,2290206.0
Payables,6000.0,,24136661.0
Dueto Related Parties Current,6000.0,0.0,24136661.0
Total Assets,833737.0,105457374.0,112795588.0
Total Non Current Assets,218032.0,105119720.0,111012997.0
Goodwill And Other Intangible Assets,133337.0,233337.0,333336.0
Other Intangible Assets,133337.0,,333336.0
Net PPE,84695.0,104886383.0,110679661.0
Accumulated Depreciation,-115406583.0,,-4711007.0
Gross PPE,115491278.0,104886383.0,115390668.0
Other Properties,115444119.0,104886383.0,115343509.0
Machinery Furniture Equipment,47159.0,,47159.0
Current Assets,615705.0,337654.0,1782591.0
Other Current Assets,212969.0,56755.0,60135.0
Current Deferred Assets,0.0,0.0,1609714.0
Prepaid Assets,0.0,25992.0,25992.0
Cash Cash Equivalents And Short Term Investments,402736.0,254907.0,86750.0
Cash And Cash Equivalents,402736.0,254907.0,86750.0
Cash Financial,402736.0,254907.0,86750.0
