,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,6269384.0,927933.0,768449.0,671415.0,558987.0,
Share Issued,6269384.0,927933.0,768449.0,671415.0,558987.0,
Net Debt,8440000.0,9562000.0,3797000.0,2796000.0,3900000.0,
Total Debt,17010000.0,13348000.0,9280000.0,9310000.0,9238000.0,
Tangible Book Value,35766000.0,9289000.0,8453000.0,12960000.0,18716000.0,
Invested Capital,50666000.0,20389000.0,15353000.0,19760000.0,25316000.0,
Working Capital,3750000.0,-12280000.0,-6268000.0,-5018000.0,-6143000.0,
Net Tangible Assets,39523000.0,33967000.0,35780000.0,40790000.0,46994000.0,
Capital Lease Obligations,2110000.0,2248000.0,2380000.0,2510000.0,2638000.0,
Common Stock Equity,35766000.0,9289000.0,8453000.0,12960000.0,18716000.0,
Preferred Stock Equity,3757000.0,24678000.0,27327000.0,27830000.0,28278000.0,
Total Capitalization,54423000.0,33967000.0,35780000.0,40790000.0,46994000.0,
Total Equity Gross Minority Interest,24988000.0,22300000.0,25787000.0,31419000.0,40932000.0,
Minority Interest,-14535000.0,-11667000.0,-9993000.0,-9371000.0,-6062000.0,
Stockholders Equity,39523000.0,33967000.0,35780000.0,40790000.0,46994000.0,
Retained Earnings,-259028000.0,-258731000.0,-256901000.0,-250575000.0,-237268000.0,
Additional Paid In Capital,294788000.0,268019000.0,265331000.0,263515000.0,255967000.0,
Capital Stock,3763000.0,24679000.0,27350000.0,27850000.0,28295000.0,
Common Stock,6000.0,1000.0,23000.0,20000.0,17000.0,
Preferred Stock,3757000.0,24678000.0,27327000.0,27830000.0,28278000.0,
Total Liabilities Net Minority Interest,20431000.0,16512000.0,12282000.0,12474000.0,11891000.0,
Total Non Current Liabilities Net Minority Interest,16767000.0,1675000.0,1823000.0,1968000.0,2110000.0,
Other Non Current Liabilities,345000.0,,,,,
Long Term Debt And Capital Lease Obligation,16422000.0,1675000.0,1823000.0,1968000.0,2110000.0,
Long Term Capital Lease Obligation,1522000.0,1675000.0,1823000.0,1968000.0,2110000.0,
Long Term Debt,14900000.0,,,,,
Current Liabilities,3664000.0,14837000.0,10459000.0,10506000.0,9781000.0,
Other Current Liabilities,,769000.0,,,,362000.0
Current Debt And Capital Lease Obligation,588000.0,11673000.0,7457000.0,7342000.0,7128000.0,
Current Capital Lease Obligation,588000.0,573000.0,557000.0,542000.0,528000.0,
Current Debt,,11100000.0,6900000.0,6800000.0,6600000.0,29100000.0
Other Current Borrowings,,11100000.0,6900000.0,6800000.0,6600000.0,29100000.0
Pensionand Other Post Retirement Benefit Plans Current,,1199000.0,,,,1151000.0
Payables And Accrued Expenses,3076000.0,1196000.0,3002000.0,3164000.0,2653000.0,
Current Accrued Expenses,2093000.0,518000.0,2660000.0,2777000.0,2284000.0,
Payables,983000.0,678000.0,342000.0,387000.0,369000.0,
Accounts Payable,983000.0,678000.0,342000.0,387000.0,369000.0,
Total Assets,45419000.0,38812000.0,38069000.0,43893000.0,52823000.0,
Total Non Current Assets,38005000.0,36255000.0,33878000.0,38405000.0,49185000.0,
Other Non Current Assets,56000.0,56000.0,51000.0,51000.0,51000.0,
Investments And Advances,35998000.0,34120000.0,31615000.0,35998000.0,46641000.0,
Long Term Equity Investment,35998000.0,34120000.0,31615000.0,35998000.0,46641000.0,
Goodwill And Other Intangible Assets,,,,,,0.0
Net PPE,1951000.0,2079000.0,2212000.0,2356000.0,2493000.0,
Accumulated Depreciation,,-1358000.0,,,,-1253000.0
Gross PPE,1951000.0,3437000.0,2212000.0,2356000.0,2493000.0,
Leases,,1000.0,,,,1000.0
Construction In Progress,,2000.0,,,,2000.0
Other Properties,1951000.0,2555000.0,2212000.0,2356000.0,2493000.0,
Machinery Furniture Equipment,,879000.0,,,,848000.0
Properties,,0.0,,,,0.0
Current Assets,7414000.0,2557000.0,4191000.0,5488000.0,3638000.0,
Prepaid Assets,697000.0,765000.0,840000.0,1221000.0,666000.0,
Inventory,236000.0,239000.0,245000.0,260000.0,263000.0,
Raw Materials,236000.0,239000.0,245000.0,260000.0,263000.0,
Receivables,21000.0,15000.0,3000.0,3000.0,9000.0,
Accounts Receivable,21000.0,15000.0,3000.0,3000.0,9000.0,
Cash Cash Equivalents And Short Term Investments,6460000.0,1538000.0,3103000.0,4004000.0,2700000.0,
Cash And Cash Equivalents,6460000.0,1538000.0,3103000.0,4004000.0,2700000.0,
Cash Financial,6460000.0,1538000.0,3103000.0,4004000.0,2700000.0,
