,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,114814150.0,117546852.0,117897308.0,112047109.0,112882608.0,,
Share Issued,114814150.0,117546852.0,117897308.0,112047109.0,112882608.0,,
Net Debt,273430000.0,249777000.0,294400000.0,503164000.0,548551000.0,,
Total Debt,511200000.0,521747000.0,511675000.0,742260000.0,742217000.0,,
Tangible Book Value,180116000.0,446693000.0,452327000.0,295905000.0,321979000.0,,
Invested Capital,906282000.0,1050915000.0,1056589000.0,1043894000.0,1069401000.0,,
Working Capital,442423000.0,639598000.0,429473000.0,296965000.0,107982000.0,,
Net Tangible Assets,180116000.0,446693000.0,452327000.0,295905000.0,321979000.0,,
Capital Lease Obligations,58431000.0,69488000.0,59921000.0,39865000.0,40559000.0,,
Common Stock Equity,453513000.0,598656000.0,604835000.0,341499000.0,367743000.0,,
Total Capitalization,906282000.0,1050915000.0,1056589000.0,792746000.0,818489000.0,,
Total Equity Gross Minority Interest,453513000.0,598656000.0,604835000.0,341499000.0,367743000.0,,
Stockholders Equity,453513000.0,598656000.0,604835000.0,341499000.0,367743000.0,,
Gains Losses Not Affecting Retained Earnings,20529000.0,23132000.0,18382000.0,14497000.0,-1162000.0,,
Other Equity Adjustments,20529000.0,23132000.0,18382000.0,14497000.0,-1162000.0,,
Retained Earnings,-906333000.0,-869479000.0,-841704000.0,-811762000.0,-775938000.0,,
Additional Paid In Capital,1339202000.0,1444885000.0,1428039000.0,1138652000.0,1144730000.0,,
Capital Stock,115000.0,118000.0,118000.0,112000.0,113000.0,,
Common Stock,115000.0,118000.0,118000.0,112000.0,113000.0,,
Total Liabilities Net Minority Interest,1181064000.0,1192956000.0,1060171000.0,1273513000.0,1209351000.0,,
Total Non Current Liabilities Net Minority Interest,542450000.0,533999000.0,528258000.0,502115000.0,499243000.0,,
Other Non Current Liabilities,8183000.0,7585000.0,8653000.0,10895000.0,7812000.0,,
Non Current Deferred Liabilities,23067000.0,14406000.0,7930000.0,108000.0,126000.0,,
Non Current Deferred Revenue,23067000.0,14406000.0,7930000.0,108000.0,126000.0,,
Long Term Debt And Capital Lease Obligation,511200000.0,512008000.0,511675000.0,491112000.0,491305000.0,,
Long Term Capital Lease Obligation,58431000.0,59749000.0,59921000.0,39865000.0,40559000.0,,
Long Term Debt,452769000.0,452259000.0,451754000.0,451247000.0,450746000.0,,
Current Liabilities,638614000.0,658957000.0,531913000.0,771398000.0,710108000.0,,
Other Current Liabilities,,93644000.0,,,,62806000.0,
Current Deferred Liabilities,416383000.0,427811000.0,333578000.0,322791000.0,296142000.0,,
Current Deferred Revenue,416383000.0,427811000.0,333578000.0,322791000.0,296142000.0,,
Current Debt And Capital Lease Obligation,,9739000.0,,251148000.0,250912000.0,261374000.0,251625000.0
Current Capital Lease Obligation,,9739000.0,,,,10845000.0,
Current Debt,,,,251148000.0,250912000.0,250529000.0,251625000.0
Other Current Borrowings,,,,251148000.0,250912000.0,250529000.0,251625000.0
Payables And Accrued Expenses,222231000.0,127763000.0,198335000.0,197459000.0,163054000.0,,
Current Accrued Expenses,211469000.0,122028000.0,193074000.0,190344000.0,156780000.0,,
Payables,10762000.0,5735000.0,5261000.0,7115000.0,6274000.0,,
Accounts Payable,10762000.0,5735000.0,5261000.0,7115000.0,6274000.0,,
Total Assets,1634577000.0,1791612000.0,1665006000.0,1615012000.0,1577094000.0,,
Total Non Current Assets,553540000.0,493057000.0,703620000.0,546649000.0,759004000.0,,
Other Non Current Assets,69955000.0,60183000.0,61562000.0,62021000.0,46925000.0,,
Investments And Advances,113614000.0,187202000.0,395651000.0,364203000.0,591702000.0,,
Investmentin Financial Assets,113614000.0,187202000.0,395651000.0,364203000.0,591702000.0,,
Available For Sale Securities,113614000.0,187202000.0,395651000.0,364203000.0,591702000.0,,
Goodwill And Other Intangible Assets,273397000.0,151963000.0,152508000.0,45594000.0,45764000.0,,
Other Intangible Assets,56596000.0,16687000.0,17332000.0,5844000.0,6014000.0,,
Goodwill,216801000.0,135276000.0,135176000.0,39750000.0,39750000.0,,
Net PPE,96574000.0,93709000.0,93899000.0,74831000.0,74613000.0,,
Accumulated Depreciation,,-56240000.0,,,,-51278000.0,
Gross PPE,96574000.0,149949000.0,93899000.0,74831000.0,74613000.0,,
Leases,,49788000.0,,,,45062000.0,
Other Properties,96574000.0,57677000.0,93899000.0,74831000.0,74613000.0,,
Machinery Furniture Equipment,,42484000.0,,,,37011000.0,
Properties,,0.0,,,,0.0,
Current Assets,1081037000.0,1298555000.0,961386000.0,1068363000.0,818090000.0,,
Other Current Assets,138511000.0,,110837000.0,111212000.0,85292000.0,,76206000.0
Hedging Assets Current,,21605000.0,,,,8099000.0,
Current Deferred Assets,,45723000.0,,,,34132000.0,
Prepaid Assets,,20921000.0,,,,28540000.0,
Receivables,156617000.0,289340000.0,142628000.0,149703000.0,123579000.0,,
Other Receivables,,46518000.0,,,,46053000.0,
Accounts Receivable,156617000.0,242822000.0,142628000.0,149703000.0,123579000.0,,
Allowance For Doubtful Accounts Receivable,-1581000.0,-1260000.0,-2332000.0,-2014000.0,-2336000.0,,
Gross Accounts Receivable,158198000.0,244082000.0,144960000.0,151717000.0,125915000.0,,
Cash Cash Equivalents And Short Term Investments,785909000.0,920966000.0,707921000.0,807448000.0,609219000.0,,
Other Short Term Investments,606570000.0,718484000.0,550567000.0,608217000.0,456112000.0,,
Cash And Cash Equivalents,179339000.0,202482000.0,157354000.0,199231000.0,153107000.0,,
