,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,464404.0,22629.0,22628.0
Share Issued,464404.0,22629.0,22628.0
Total Debt,1596853.0,,1200248.0
Tangible Book Value,15261952.0,,16732056.0
Invested Capital,17534413.0,,19864391.0
Working Capital,10884493.0,,16526920.0
Net Tangible Assets,15261952.0,,16732056.0
Capital Lease Obligations,19059.0,,78580.0
Common Stock Equity,15956619.0,,18742723.0
Total Capitalization,16222667.0,,18742723.0
Total Equity Gross Minority Interest,15956619.0,,18742723.0
Stockholders Equity,15956619.0,,18742723.0
Gains Losses Not Affecting Retained Earnings,67972.0,,-91012.0
Other Equity Adjustments,67972.0,,-91012.0
Retained Earnings,-2281272.0,,490674.0
Additional Paid In Capital,18021308.0,,18335820.0
Capital Stock,148611.0,,7241.0
Common Stock,148611.0,,7241.0
Total Liabilities Net Minority Interest,4704361.0,,3324049.0
Total Non Current Liabilities Net Minority Interest,266048.0,,30619.0
Tradeand Other Payables Non Current,,,30619.0
Long Term Debt And Capital Lease Obligation,266048.0,,
Long Term Debt,266048.0,,
Current Liabilities,4438313.0,,3293430.0
Other Current Liabilities,1414.0,,
Current Deferred Liabilities,1224178.0,,724551.0
Current Deferred Revenue,1224178.0,,724551.0
Current Debt And Capital Lease Obligation,1330805.0,,1200248.0
Current Capital Lease Obligation,19059.0,,78580.0
Current Debt,1311746.0,,1121668.0
Other Current Borrowings,31300.0,,1121668.0
Line Of Credit,1280446.0,,
Payables And Accrued Expenses,1881916.0,,1368631.0
Current Accrued Expenses,9970.0,,83524.0
Payables,1871946.0,,1285107.0
Other Payable,28008.0,,42243.0
Dueto Related Parties Current,57.0,,6187.0
Total Tax Payable,1681204.0,,541499.0
Accounts Payable,162677.0,,695178.0
Total Assets,20660980.0,,22066772.0
Total Non Current Assets,5338174.0,,2246422.0
Investments And Advances,4500000.0,,
Investmentin Financial Assets,4500000.0,,
Held To Maturity Securities,4500000.0,,
Goodwill And Other Intangible Assets,694667.0,,2010667.0
Other Intangible Assets,694667.0,,
Net PPE,143507.0,,235755.0
Accumulated Depreciation,-55137.0,,
Gross PPE,198644.0,,235755.0
Other Properties,198644.0,,235755.0
Current Assets,15322806.0,,19820350.0
Prepaid Assets,7376437.0,,5671682.0
Receivables,1145214.0,,5052244.0
Receivables Adjustments Allowances,-4592928.0,,
Other Receivables,132956.0,,219495.0
Duefrom Related Parties Current,992907.0,,
Loans Receivable,4585103.0,,4098405.0
Accounts Receivable,27176.0,,734344.0
Allowance For Doubtful Accounts Receivable,-19860.0,,
Gross Accounts Receivable,47036.0,,
Cash Cash Equivalents And Short Term Investments,6801155.0,,9096424.0
Cash And Cash Equivalents,6801155.0,,9096424.0
