,2025-03-31,2024-09-30
Treasury Shares Number,,88617.0
Ordinary Shares Number,4866383.0,4866383.0
Share Issued,4866383.0,4955000.0
Total Debt,0.0,17923000.0
Tangible Book Value,2547029000.0,2343413000.0
Invested Capital,5117937000.0,4891599000.0
Working Capital,1875163000.0,1639265000.0
Net Tangible Assets,2547029000.0,2343413000.0
Common Stock Equity,5117937000.0,4873676000.0
Total Capitalization,5117937000.0,4873676000.0
Total Equity Gross Minority Interest,5117937000.0,4873676000.0
Stockholders Equity,5117937000.0,4873676000.0
Treasury Stock,320250000.0,320174000.0
Retained Earnings,3999325000.0,3754612000.0
Additional Paid In Capital,668756000.0,668756000.0
Capital Stock,738756000.0,738756000.0
Common Stock,738756000.0,738756000.0
Total Liabilities Net Minority Interest,4154586000.0,4194854000.0
Total Non Current Liabilities Net Minority Interest,909173000.0,782346000.0
Other Non Current Liabilities,2000.0,2000.0
Non Current Pension And Other Postretirement Benefit Plans,794292000.0,667949000.0
Long Term Provisions,114879000.0,114395000.0
Current Liabilities,3245413000.0,3412508000.0
Other Current Liabilities,133329000.0,89346000.0
Current Debt And Capital Lease Obligation,0.0,17923000.0
Current Debt,0.0,17923000.0
Pensionand Other Post Retirement Benefit Plans Current,480597000.0,504082000.0
Payables,1051133000.0,839415000.0
Other Payable,205029000.0,177609000.0
Total Tax Payable,288639000.0,165540000.0
Accounts Payable,557465000.0,496266000.0
Total Assets,9272523000.0,9068530000.0
Total Non Current Assets,4151944000.0,4016754000.0
Other Non Current Assets,119706000.0,54326000.0
Non Current Prepaid Assets,277020000.0,277100000.0
Non Current Deferred Taxes Assets,563661000.0,536077000.0
Investmentin Financial Assets,335094000.0,317887000.0
Available For Sale Securities,335094000.0,317887000.0
Goodwill And Other Intangible Assets,2570908000.0,2530263000.0
Other Intangible Assets,2335308000.0,2256023000.0
Goodwill,235600000.0,274240000.0
Net PPE,285555000.0,301101000.0
Accumulated Depreciation,-236279000.0,-218628000.0
Gross PPE,521834000.0,519730000.0
Machinery Furniture Equipment,158826000.0,157152000.0
Buildings And Improvements,363008000.0,362578000.0
Properties,0.0,0.0
Current Assets,5120576000.0,5051773000.0
Other Current Assets,405551000.0,473410000.0
Inventory,8022000.0,7867000.0
Other Receivables,663045000.0,224299000.0
Accounts Receivable,1523971000.0,1525711000.0
Gross Accounts Receivable,1523971000.0,1525711000.0
Cash Cash Equivalents And Short Term Investments,2519987000.0,2820486000.0
Cash And Cash Equivalents,2519987000.0,2820486000.0
