,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,29030784.0,28019000.0,27575152.0,27972997.0,30387893.0,
Share Issued,29030784.0,28019000.0,27575152.0,27972997.0,30387893.0,
Total Debt,13613000.0,14112000.0,14606000.0,15096000.0,15575000.0,
Tangible Book Value,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Invested Capital,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Working Capital,274407000.0,311625000.0,292546000.0,256379000.0,319075000.0,
Net Tangible Assets,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Capital Lease Obligations,13613000.0,14112000.0,14606000.0,15096000.0,15575000.0,
Common Stock Equity,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Total Capitalization,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Total Equity Gross Minority Interest,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Stockholders Equity,12747000.0,37210000.0,-29416000.0,-44733000.0,34021000.0,
Gains Losses Not Affecting Retained Earnings,-146000.0,-24000.0,47000.0,-6000.0,161000.0,
Other Equity Adjustments,-146000.0,-24000.0,47000.0,-6000.0,161000.0,
Retained Earnings,-825443000.0,-772559000.0,-822173000.0,-837286000.0,-798656000.0,
Additional Paid In Capital,838307000.0,809765000.0,792682000.0,792531000.0,832486000.0,
Capital Stock,29000.0,28000.0,28000.0,28000.0,30000.0,
Common Stock,29000.0,28000.0,28000.0,28000.0,30000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,316937000.0,327185000.0,382514000.0,379983000.0,388032000.0,
Total Non Current Liabilities Net Minority Interest,275235000.0,288560000.0,344410000.0,344456000.0,343995000.0,
Other Non Current Liabilities,263742000.0,276528000.0,331844000.0,331361000.0,330382000.0,
Long Term Debt And Capital Lease Obligation,11493000.0,12032000.0,12566000.0,13095000.0,13613000.0,
Long Term Capital Lease Obligation,11493000.0,12032000.0,12566000.0,13095000.0,13613000.0,
Current Liabilities,41702000.0,38625000.0,38104000.0,35527000.0,44037000.0,
Current Deferred Liabilities,,,,,3544000.0,
Current Deferred Revenue,,,,,3544000.0,
Current Debt And Capital Lease Obligation,2120000.0,2080000.0,2040000.0,2001000.0,1962000.0,
Current Capital Lease Obligation,2120000.0,2080000.0,2040000.0,2001000.0,1962000.0,
Pensionand Other Post Retirement Benefit Plans Current,5534000.0,11094000.0,9007000.0,6400000.0,5217000.0,
Payables And Accrued Expenses,34048000.0,25451000.0,27057000.0,27126000.0,33314000.0,
Current Accrued Expenses,26531000.0,21580000.0,24164000.0,23797000.0,27191000.0,
Payables,7517000.0,3871000.0,2893000.0,3329000.0,6123000.0,
Accounts Payable,7517000.0,3871000.0,2893000.0,3329000.0,6123000.0,
Total Assets,329684000.0,364395000.0,353098000.0,335250000.0,422053000.0,
Total Non Current Assets,13575000.0,14145000.0,22448000.0,43344000.0,58941000.0,
Other Non Current Assets,256000.0,256000.0,256000.0,256000.0,256000.0,
Investments And Advances,,0.0,7698000.0,27996000.0,43021000.0,35470000.0
Net PPE,13319000.0,13889000.0,14494000.0,15092000.0,15664000.0,
Accumulated Depreciation,-7269000.0,-7139000.0,-7009000.0,-6875000.0,-6733000.0,
Gross PPE,20588000.0,21028000.0,21503000.0,21967000.0,22397000.0,
Leases,203000.0,203000.0,203000.0,203000.0,203000.0,
Other Properties,18802000.0,19242000.0,19717000.0,20183000.0,20642000.0,
Machinery Furniture Equipment,1583000.0,1583000.0,1583000.0,1581000.0,1552000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,316109000.0,350250000.0,330650000.0,291906000.0,363112000.0,
Other Current Assets,3907000.0,4762000.0,6009000.0,4778000.0,5292000.0,
Receivables,25747000.0,33850000.0,75685000.0,21418000.0,17884000.0,
Accounts Receivable,25747000.0,33850000.0,75685000.0,21418000.0,17884000.0,
Cash Cash Equivalents And Short Term Investments,286455000.0,311638000.0,248956000.0,265710000.0,339936000.0,
Other Short Term Investments,37986000.0,73442000.0,139123000.0,221412000.0,241299000.0,
Cash And Cash Equivalents,248469000.0,238196000.0,109833000.0,44298000.0,98637000.0,
