,2025-10-31,2025-04-30,2024-10-31
Preferred Shares Number,12920000.0,,
Ordinary Shares Number,160369635.0,160369635.0,160369635.0
Share Issued,160369635.0,160369635.0,160369635.0
Net Debt,1050000000.0,1000000000.0,941000000.0
Total Debt,1050000000.0,1000000000.0,941000000.0
Tangible Book Value,3339812781.0,2632154234.0,2815285387.0
Invested Capital,4389812781.0,3632154234.0,3756285387.0
Net Tangible Assets,3339812781.0,2632154234.0,2815285387.0
Common Stock Equity,3339812781.0,2632154234.0,2815285387.0
Total Capitalization,4389812781.0,3632154234.0,3756285387.0
Total Equity Gross Minority Interest,3339812781.0,2632154234.0,2815285387.0
Stockholders Equity,3339812781.0,2632154234.0,2815285387.0
Retained Earnings,1450500068.0,742664091.0,925795244.0
Capital Stock,1889312713.0,1889490143.0,1889490143.0
Common Stock,1889312713.0,1889490143.0,1889490143.0
Total Liabilities Net Minority Interest,1418807803.0,1333667398.0,1352322903.0
Preferred Securities Outside Stock Equity,321913459.0,321655095.0,321430576.0
Derivative Product Liabilities,377025.0,37993.0,159863.0
Long Term Debt And Capital Lease Obligation,1050000000.0,1000000000.0,941000000.0
Payables,46188368.0,11705270.0,89457052.0
Other Payable,8807991.0,7667210.0,7910600.0
Accounts Payable,37380377.0,4038060.0,81546452.0
Total Assets,4758620584.0,3965821632.0,4167608290.0
Investments And Advances,4608485337.0,3813766023.0,3985572163.0
Investmentin Financial Assets,4608485337.0,3813766023.0,3985572163.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,4601072759.0,3810468760.0,3979707638.0
Prepaid Assets,1212382.0,1206687.0,1205207.0
Receivables,11635523.0,14509858.0,25869634.0
Cash Cash Equivalents And Federal Funds Sold,136958391.0,136070024.0,154685874.0
