,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,5038018.0,5038000.0,4990000.0
Share Issued,5038018.0,5038000.0,4990000.0
Total Debt,391466.0,395312.0,428733.0
Tangible Book Value,4410793.0,5440226.0,2428778.0
Invested Capital,4939337.0,9001633.0,2976444.0
Working Capital,3087462.0,247441.0,1638674.0
Net Tangible Assets,4410793.0,5440226.0,2428778.0
Capital Lease Obligations,202777.0,180795.0,196779.0
Common Stock Equity,4750648.0,8787116.0,2744490.0
Total Capitalization,4910428.0,8948617.0,2916031.0
Total Equity Gross Minority Interest,4750442.0,8787116.0,2744490.0
Minority Interest,-206.0,,0.0
Stockholders Equity,4750648.0,8787116.0,2744490.0
Gains Losses Not Affecting Retained Earnings,232064.0,104546.0,-81193.0
Other Equity Adjustments,232064.0,104546.0,-81193.0
Retained Earnings,-2029941.0,2419241.0,2739785.0
Additional Paid In Capital,6547265.0,6262069.0,84750.0
Capital Stock,1260.0,1260.0,1148.0
Common Stock,1260.0,1260.0,1148.0
Total Liabilities Net Minority Interest,6638873.0,6896254.0,3470947.0
Total Non Current Liabilities Net Minority Interest,4589125.0,301576.0,294579.0
Dueto Related Parties Non Current,4275561.0,,0.0
Tradeand Other Payables Non Current,0.0,,0.0
Non Current Deferred Liabilities,46703.0,38464.0,16594.0
Non Current Deferred Revenue,46703.0,38464.0,16594.0
Non Current Deferred Taxes Liabilities,,,0.0
Long Term Debt And Capital Lease Obligation,266861.0,263112.0,277985.0
Long Term Capital Lease Obligation,107081.0,101611.0,106444.0
Long Term Debt,159780.0,161501.0,171541.0
Current Liabilities,2049748.0,6594678.0,3176368.0
Current Deferred Liabilities,449578.0,1319533.0,1516700.0
Current Deferred Revenue,449578.0,1319533.0,1516700.0
Current Debt And Capital Lease Obligation,124605.0,132200.0,150748.0
Current Capital Lease Obligation,95696.0,79184.0,90335.0
Current Debt,28909.0,53016.0,60413.0
Other Current Borrowings,28909.0,53016.0,60413.0
Payables And Accrued Expenses,1475565.0,5142945.0,1508920.0
Current Accrued Expenses,518095.0,362090.0,377009.0
Payables,957470.0,4780855.0,1131911.0
Dueto Related Parties Current,66064.0,4303704.0,696934.0
Accounts Payable,891406.0,477151.0,434977.0
Total Assets,11389315.0,15683370.0,6215437.0
Total Non Current Assets,6252105.0,8841251.0,1400395.0
Non Current Deferred Assets,46124.0,50718.0,50718.0
Non Current Deferred Taxes Assets,46124.0,50718.0,50718.0
Investments And Advances,4550000.0,4239286.0,0.0
Long Term Equity Investment,4550000.0,4239286.0,0.0
Goodwill And Other Intangible Assets,339855.0,3346890.0,315712.0
Other Intangible Assets,339855.0,331424.0,315712.0
Goodwill,,3015466.0,
Net PPE,1316126.0,1204357.0,1033965.0
Accumulated Depreciation,-1213607.0,,-1020686.0
Gross PPE,2529733.0,1204357.0,2054651.0
Leases,52284.0,,47446.0
Other Properties,,1204357.0,
Machinery Furniture Equipment,1625446.0,,1234026.0
Buildings And Improvements,852003.0,,773179.0
Properties,0.0,,0.0
Current Assets,5137210.0,6842119.0,4815042.0
Current Deferred Assets,0.0,0.0,695390.0
Restricted Cash,0.0,0.0,133897.0
Prepaid Assets,721513.0,106204.0,285586.0
Inventory,558174.0,502171.0,846205.0
Finished Goods,62591.0,,442369.0
Work In Process,385435.0,,309162.0
Raw Materials,110148.0,,94674.0
Receivables,1556764.0,3082852.0,1797232.0
Receivables Adjustments Allowances,0.0,,0.0
Other Receivables,3875.0,1316202.0,23017.0
Duefrom Related Parties Current,364.0,,14622.0
Accounts Receivable,1552525.0,1766650.0,1759593.0
Allowance For Doubtful Accounts Receivable,-663748.0,,-540626.0
Gross Accounts Receivable,2216273.0,,2300219.0
Cash Cash Equivalents And Short Term Investments,2300759.0,3150892.0,1056732.0
Cash And Cash Equivalents,2300759.0,3150892.0,1056732.0
