,2025-09-30,2025-03-31
Ordinary Shares Number,1158125.0,1158125.0
Share Issued,1158125.0,1158125.0
Total Debt,1136407.0,1270476.0
Tangible Book Value,9884276.0,10642190.0
Invested Capital,9982829.0,10726096.0
Working Capital,3903067.0,5179766.0
Net Tangible Assets,9884276.0,10642190.0
Capital Lease Obligations,1136407.0,1270476.0
Common Stock Equity,9982829.0,10726096.0
Total Capitalization,9982829.0,10726096.0
Total Equity Gross Minority Interest,9982829.0,10726096.0
Stockholders Equity,9982829.0,10726096.0
Gains Losses Not Affecting Retained Earnings,-988932.0,-1216808.0
Other Equity Adjustments,-988932.0,-1216808.0
Retained Earnings,6110175.0,7081318.0
Additional Paid In Capital,4855795.0,4855795.0
Capital Stock,5791.0,5791.0
Common Stock,5791.0,5791.0
Total Liabilities Net Minority Interest,5258928.0,4598986.0
Total Non Current Liabilities Net Minority Interest,604751.0,761083.0
Long Term Debt And Capital Lease Obligation,604751.0,761083.0
Long Term Capital Lease Obligation,604751.0,761083.0
Current Liabilities,4654177.0,3837903.0
Other Current Liabilities,132282.0,138667.0
Current Deferred Liabilities,286301.0,141737.0
Current Deferred Revenue,286301.0,141737.0
Current Debt And Capital Lease Obligation,531656.0,509393.0
Current Capital Lease Obligation,531656.0,509393.0
Payables And Accrued Expenses,3703938.0,3048106.0
Current Accrued Expenses,1152774.0,1206543.0
Payables,2551164.0,1841563.0
Other Payable,129017.0,
Total Tax Payable,28050.0,21916.0
Accounts Payable,2394097.0,1819647.0
Total Assets,15241757.0,15325082.0
Total Non Current Assets,6684513.0,6307413.0
Non Current Prepaid Assets,121554.0,119260.0
Non Current Deferred Assets,671319.0,558683.0
Non Current Deferred Taxes Assets,671319.0,558683.0
Goodwill And Other Intangible Assets,98553.0,83906.0
Other Intangible Assets,98553.0,83906.0
Net PPE,5793087.0,5545564.0
Accumulated Depreciation,-4232029.0,-4060610.0
Gross PPE,10025116.0,9606174.0
Leases,416629.0,414389.0
Construction In Progress,3828244.0,3406045.0
Other Properties,1924238.0,2030399.0
Machinery Furniture Equipment,3288807.0,3231687.0
Land And Improvements,567198.0,523654.0
Properties,0.0,0.0
Current Assets,8557244.0,9017669.0
Other Current Assets,31610.0,21994.0
Restricted Cash,10283.0,9413.0
Prepaid Assets,316477.0,238855.0
Inventory,1916517.0,1761880.0
Finished Goods,828302.0,790392.0
Work In Process,146360.0,158182.0
Raw Materials,941855.0,813306.0
Receivables,3467459.0,3300484.0
Taxes Receivable,664376.0,805183.0
Accounts Receivable,2803083.0,2495301.0
Allowance For Doubtful Accounts Receivable,0.0,0.0
Gross Accounts Receivable,2803083.0,2495301.0
Cash Cash Equivalents And Short Term Investments,2814898.0,3685043.0
Cash And Cash Equivalents,2814898.0,3685043.0
Cash Financial,2814898.0,3685043.0
