,2025-09-30,2025-03-31,2024-09-30
Ordinary Shares Number,380894000.0,379500000.0,379500000.0
Share Issued,380894000.0,379500000.0,379500000.0
Total Debt,420005000.0,449683000.0,469281000.0
Tangible Book Value,294100000.0,269531000.0,247576000.0
Invested Capital,299355000.0,274814000.0,250469000.0
Working Capital,-52905000.0,-66444000.0,-72857000.0
Net Tangible Assets,294100000.0,269531000.0,247576000.0
Capital Lease Obligations,420005000.0,449683000.0,469281000.0
Common Stock Equity,299355000.0,274814000.0,250469000.0
Total Capitalization,299355000.0,274814000.0,250469000.0
Total Equity Gross Minority Interest,297213000.0,272812000.0,257576000.0
Minority Interest,-2142000.0,-2002000.0,7107000.0
Stockholders Equity,299355000.0,274814000.0,250469000.0
Other Equity Interest,779000.0,829000.0,773000.0
Retained Earnings,252095000.0,229342000.0,202305000.0
Additional Paid In Capital,10823000.0,9471000.0,9471000.0
Capital Stock,38089000.0,37950000.0,37950000.0
Common Stock,38089000.0,37950000.0,37950000.0
Total Liabilities Net Minority Interest,610604000.0,603945000.0,635941000.0
Total Non Current Liabilities Net Minority Interest,278520000.0,317556000.0,346396000.0
Non Current Pension And Other Postretirement Benefit Plans,2989000.0,3004000.0,1114000.0
Non Current Deferred Revenue,867000.0,867000.0,867000.0
Non Current Deferred Taxes Liabilities,1146000.0,3059000.0,2788000.0
Long Term Debt And Capital Lease Obligation,250780000.0,288495000.0,321786000.0
Long Term Capital Lease Obligation,250780000.0,288495000.0,321786000.0
Long Term Provisions,22738000.0,22131000.0,19841000.0
Current Liabilities,332084000.0,286389000.0,289545000.0
Current Debt And Capital Lease Obligation,169225000.0,161188000.0,147495000.0
Current Capital Lease Obligation,169225000.0,161188000.0,147495000.0
Pensionand Other Post Retirement Benefit Plans Current,,64743000.0,
Current Provisions,4679000.0,3076000.0,3013000.0
Payables,150188000.0,39067000.0,133308000.0
Other Payable,,4770000.0,
Total Tax Payable,18839000.0,7637000.0,17716000.0
Accounts Payable,131349000.0,26660000.0,115592000.0
Total Assets,907817000.0,876757000.0,893517000.0
Total Non Current Assets,628638000.0,656812000.0,676829000.0
Non Current Prepaid Assets,65591000.0,63349000.0,64930000.0
Non Current Deferred Taxes Assets,6969000.0,6349000.0,5220000.0
Investmentin Financial Assets,1938000.0,1906000.0,1875000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,1938000.0,1906000.0,1875000.0
Long Term Equity Investment,0.0,0.0,0.0
Investmentsin Associatesat Cost,0.0,0.0,0.0
Goodwill And Other Intangible Assets,5255000.0,5283000.0,2893000.0
Other Intangible Assets,2855000.0,2883000.0,493000.0
Goodwill,2400000.0,2400000.0,2400000.0
Net PPE,548885000.0,579925000.0,601911000.0
Accumulated Depreciation,,-193442000.0,
Gross PPE,548885000.0,773367000.0,601911000.0
Construction In Progress,,3426000.0,
Other Properties,548885000.0,,601911000.0
Machinery Furniture Equipment,,129185000.0,
Buildings And Improvements,,640756000.0,
Properties,,0.0,
Current Assets,279179000.0,219945000.0,216688000.0
Prepaid Assets,,14891000.0,
Inventory,3250000.0,2968000.0,3130000.0
Raw Materials,,2968000.0,
Other Receivables,170000.0,3416000.0,107000.0
Taxes Receivable,1012000.0,2067000.0,1032000.0
Accounts Receivable,32311000.0,5715000.0,26652000.0
Cash Cash Equivalents And Short Term Investments,242436000.0,190888000.0,185767000.0
Cash And Cash Equivalents,242436000.0,190888000.0,185767000.0
