,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-09-30
Ordinary Shares Number,9449655.0,9380260.0,9086158.0,18070316.0,18220316.0,
Share Issued,9449655.0,9380260.0,9086158.0,18070316.0,18220316.0,
Net Debt,103330.0,120543.0,387752.0,415292.0,163068.0,
Total Debt,230000.0,340000.0,399000.0,459000.0,288000.0,
Tangible Book Value,783353.0,555973.0,490308.0,514231.0,421175.0,
Invested Capital,1013353.0,895973.0,889308.0,973231.0,709175.0,
Working Capital,783353.0,555973.0,490308.0,514231.0,421175.0,
Net Tangible Assets,783353.0,555973.0,490308.0,514231.0,421175.0,
Common Stock Equity,783353.0,555973.0,490308.0,514231.0,421175.0,
Total Capitalization,783353.0,555973.0,490308.0,514231.0,421175.0,
Total Equity Gross Minority Interest,783353.0,555973.0,490308.0,514231.0,421175.0,
Stockholders Equity,783353.0,555973.0,490308.0,514231.0,421175.0,
Retained Earnings,-24385055.0,-24561170.0,-24434295.0,-24373292.0,-24526348.0,
Additional Paid In Capital,25158958.0,25107762.0,24915517.0,24869453.0,24929303.0,
Capital Stock,9450.0,9381.0,9086.0,18070.0,18220.0,
Common Stock,9450.0,9381.0,9086.0,18070.0,18220.0,
Total Liabilities Net Minority Interest,419936.0,635073.0,543792.0,869657.0,587905.0,
Total Non Current Liabilities Net Minority Interest,0.0,0.0,0.0,0.0,0.0,
Current Liabilities,419936.0,635073.0,543792.0,869657.0,587905.0,
Current Debt And Capital Lease Obligation,230000.0,340000.0,399000.0,459000.0,288000.0,
Current Debt,230000.0,340000.0,399000.0,459000.0,288000.0,
Other Current Borrowings,230000.0,340000.0,399000.0,459000.0,288000.0,
Payables And Accrued Expenses,189936.0,295073.0,144792.0,410657.0,299905.0,
Total Assets,1203289.0,1191046.0,1034100.0,1383888.0,1009080.0,
Total Non Current Assets,0.0,0.0,0.0,0.0,0.0,
Current Assets,1203289.0,1191046.0,1034100.0,1383888.0,1009080.0,
Prepaid Assets,153068.0,113466.0,88742.0,117136.0,133081.0,
Inventory,504695.0,508301.0,650957.0,869474.0,485924.0,
Finished Goods,504695.0,,650957.0,869474.0,,442722.0
Receivables,418856.0,349822.0,283153.0,353570.0,265143.0,
Accounts Receivable,418856.0,349822.0,283153.0,353570.0,265143.0,
Allowance For Doubtful Accounts Receivable,,,,0.0,0.0,0.0
Gross Accounts Receivable,,,,353570.0,265143.0,298436.0
Cash Cash Equivalents And Short Term Investments,126670.0,219457.0,11248.0,43708.0,124932.0,
Cash And Cash Equivalents,126670.0,219457.0,11248.0,43708.0,124932.0,
Cash Financial,126670.0,,,,,31478.0
