,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,272369573.0,272369573.0,272369573.0,272369573.0,272369573.0
Share Issued,272369573.0,272369573.0,272369573.0,272369573.0,272369573.0
Net Debt,5459000000.0,6002000000.0,7714000000.0,5684000000.0,5966000000.0
Total Debt,10988000000.0,10884000000.0,11169000000.0,11482000000.0,10727000000.0
Tangible Book Value,-3681000000.0,-4085000000.0,-5865000000.0,-5438000000.0,-6236000000.0
Invested Capital,40454000000.0,38832000000.0,38482000000.0,40440000000.0,41932000000.0
Working Capital,4510000000.0,4185000000.0,2880000000.0,4276000000.0,3115000000.0
Net Tangible Assets,-3681000000.0,-4085000000.0,-5865000000.0,-5438000000.0,-6236000000.0
Capital Lease Obligations,1509000000.0,1481000000.0,1510000000.0,1595000000.0,1800000000.0
Common Stock Equity,30975000000.0,29429000000.0,28823000000.0,30553000000.0,33005000000.0
Total Capitalization,38928000000.0,37322000000.0,36733000000.0,38671000000.0,39976000000.0
Total Equity Gross Minority Interest,31040000000.0,29493000000.0,29018000000.0,30748000000.0,33210000000.0
Minority Interest,65000000.0,64000000.0,195000000.0,195000000.0,205000000.0
Stockholders Equity,30975000000.0,29429000000.0,28823000000.0,30553000000.0,33005000000.0
Retained Earnings,21957000000.0,21504000000.0,19953000000.0,20701000000.0,20328000000.0
Additional Paid In Capital,6789000000.0,6789000000.0,6789000000.0,6789000000.0,6789000000.0
Capital Stock,136000000.0,136000000.0,136000000.0,136000000.0,136000000.0
Common Stock,136000000.0,136000000.0,136000000.0,136000000.0,136000000.0
Total Liabilities Net Minority Interest,26976000000.0,27012000000.0,27353000000.0,29522000000.0,30708000000.0
Total Non Current Liabilities Net Minority Interest,14049000000.0,13970000000.0,14500000000.0,15634000000.0,15661000000.0
Other Non Current Liabilities,474000000.0,451000000.0,517000000.0,1501000000.0,1894000000.0
Non Current Pension And Other Postretirement Benefit Plans,2300000000.0,2418000000.0,2500000000.0,2452000000.0,2786000000.0
Non Current Deferred Taxes Liabilities,1814000000.0,1754000000.0,1917000000.0,1998000000.0,2172000000.0
Long Term Debt And Capital Lease Obligation,9001000000.0,8922000000.0,8975000000.0,9263000000.0,8280000000.0
Long Term Capital Lease Obligation,1048000000.0,1029000000.0,1065000000.0,1145000000.0,1309000000.0
Long Term Debt,7953000000.0,7893000000.0,7910000000.0,8118000000.0,6971000000.0
Long Term Provisions,460000000.0,425000000.0,591000000.0,420000000.0,529000000.0
Current Liabilities,12927000000.0,13042000000.0,12853000000.0,13888000000.0,15047000000.0
Other Current Liabilities,7285000000.0,1581000000.0,6892000000.0,7509000000.0,2045000000.0
Current Debt And Capital Lease Obligation,1987000000.0,1962000000.0,2194000000.0,2219000000.0,2447000000.0
Current Capital Lease Obligation,461000000.0,452000000.0,445000000.0,450000000.0,491000000.0
Current Debt,1526000000.0,1510000000.0,1749000000.0,1769000000.0,1956000000.0
Pensionand Other Post Retirement Benefit Plans Current,,449000000.0,,,476000000.0
Current Provisions,1592000000.0,1564000000.0,1723000000.0,1939000000.0,1714000000.0
Payables,2063000000.0,2871000000.0,2044000000.0,2221000000.0,2891000000.0
Other Payable,,48000000.0,,,49000000.0
Total Tax Payable,,705000000.0,,,444000000.0
Accounts Payable,2063000000.0,2118000000.0,2044000000.0,2221000000.0,2398000000.0
Total Assets,58016000000.0,56505000000.0,56371000000.0,60270000000.0,63918000000.0
Total Non Current Assets,40579000000.0,39278000000.0,40639000000.0,42106000000.0,45757000000.0
Other Non Current Assets,-1000000.0,-2000000.0,,,1000000.0
Non Current Deferred Taxes Assets,835000000.0,792000000.0,857000000.0,878000000.0,770000000.0
Financial Assets,,10000000.0,,,15000000.0
Investmentin Financial Assets,67000000.0,34000000.0,31000000.0,49000000.0,47000000.0
Goodwill And Other Intangible Assets,34656000000.0,33514000000.0,34688000000.0,35991000000.0,39241000000.0
Other Intangible Assets,,7739000000.0,,,9153000000.0
Goodwill,,25775000000.0,,,30088000000.0
Net PPE,5022000000.0,4940000000.0,5063000000.0,5188000000.0,5697000000.0
Accumulated Depreciation,,-7945000000.0,,,-8454000000.0
Gross PPE,5022000000.0,12885000000.0,5063000000.0,5188000000.0,14151000000.0
Construction In Progress,,454000000.0,,,488000000.0
Other Properties,5022000000.0,621000000.0,5063000000.0,5188000000.0,648000000.0
Machinery Furniture Equipment,,6297000000.0,,,6621000000.0
Buildings And Improvements,,5513000000.0,,,6394000000.0
Properties,,0.0,,,0.0
Current Assets,17437000000.0,17227000000.0,15733000000.0,18164000000.0,18162000000.0
Hedging Assets Current,,22000000.0,,,3000000.0
Prepaid Assets,,255000000.0,,,284000000.0
Inventory,6578000000.0,6018000000.0,6793000000.0,6650000000.0,6590000000.0
Finished Goods,,2936000000.0,,,3126000000.0
Work In Process,,888000000.0,,,879000000.0
Raw Materials,,2194000000.0,,,2585000000.0
Other Receivables,1908000000.0,1714000000.0,2210000000.0,2046000000.0,1903000000.0
Taxes Receivable,,35000000.0,,,73000000.0
Accounts Receivable,4931000000.0,5782000000.0,4785000000.0,5265000000.0,6348000000.0
Allowance For Doubtful Accounts Receivable,,-247000000.0,,,-209000000.0
Gross Accounts Receivable,,6030000000.0,,,6556000000.0
Cash Cash Equivalents And Short Term Investments,4020000000.0,3401000000.0,1945000000.0,4203000000.0,2961000000.0
Cash And Cash Equivalents,4020000000.0,3401000000.0,1945000000.0,4203000000.0,2961000000.0
Cash Equivalents,,,,,26000000.0
Cash Financial,,,,,2935000000.0
