,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,14130413.0,14130413.0,13413139.0
Share Issued,14130413.0,14130413.0,13413139.0
Net Debt,2966097.0,,3684300.0
Total Debt,5631975.0,,6467138.0
Tangible Book Value,11242732.0,,11735802.0
Invested Capital,17176892.0,,19032295.0
Working Capital,-8382681.0,,-6966979.0
Net Tangible Assets,11242732.0,,11735802.0
Capital Lease Obligations,2132269.0,,2147956.0
Common Stock Equity,13677186.0,,14713113.0
Total Capitalization,13677186.0,,14713113.0
Total Equity Gross Minority Interest,13677186.0,,14713113.0
Stockholders Equity,13677186.0,,14713113.0
Gains Losses Not Affecting Retained Earnings,20038600.0,,18270741.0
Other Equity Adjustments,4662799.0,,3422799.0
Fixed Assets Revaluation Reserve,15931256.0,,14971140.0
Foreign Currency Translation Adjustments,-555455.0,,-123198.0
Retained Earnings,-105380079.0,,-100619185.0
Additional Paid In Capital,99004833.0,,97047941.0
Capital Stock,13832.0,,13616.0
Common Stock,13832.0,,13616.0
Total Liabilities Net Minority Interest,12202794.0,,11142299.0
Total Non Current Liabilities Net Minority Interest,1846126.0,,2059702.0
Non Current Deferred Liabilities,15000.0,,133000.0
Non Current Deferred Taxes Liabilities,15000.0,,133000.0
Long Term Debt And Capital Lease Obligation,1831126.0,,1926702.0
Long Term Capital Lease Obligation,1831126.0,,1926702.0
Current Liabilities,10356668.0,,9082597.0
Current Deferred Liabilities,785991.0,,1009110.0
Current Deferred Revenue,785991.0,,1009110.0
Current Debt And Capital Lease Obligation,3800849.0,,4540436.0
Current Capital Lease Obligation,301143.0,,221254.0
Current Debt,3499706.0,,4319182.0
Other Current Borrowings,,,4319182.0
Line Of Credit,3499706.0,,4319182.0
Payables And Accrued Expenses,5769828.0,,3533051.0
Current Accrued Expenses,2687433.0,,2045333.0
Payables,3082395.0,,1487718.0
Dueto Related Parties Current,2407348.0,,1030487.0
Total Tax Payable,134743.0,,151561.0
Accounts Payable,540304.0,,305670.0
Total Assets,25879980.0,,25855412.0
Total Non Current Assets,23905993.0,,23739794.0
Goodwill And Other Intangible Assets,2434454.0,,2977311.0
Other Intangible Assets,2434454.0,,2977311.0
Net PPE,21471539.0,,20762483.0
Accumulated Depreciation,-6694108.0,,-6570874.0
Gross PPE,28165647.0,,27333357.0
Leases,19126238.0,,19537807.0
Construction In Progress,2154117.0,,1198070.0
Other Properties,606563.0,,490239.0
Machinery Furniture Equipment,6278729.0,,6107241.0
Properties,0.0,,0.0
Current Assets,1973987.0,,2115618.0
Hedging Assets Current,,,0.0
Prepaid Assets,286452.0,,356603.0
Inventory,300258.0,,440194.0
Finished Goods,287573.0,,422826.0
Raw Materials,12685.0,,17368.0
Receivables,853668.0,,683939.0
Taxes Receivable,,,0.0
Accounts Receivable,853668.0,,683939.0
Cash Cash Equivalents And Short Term Investments,533609.0,,634882.0
Cash And Cash Equivalents,533609.0,,634882.0
