,2025-10-31,2025-04-30,2024-10-31
Ordinary Shares Number,650000.0,650000.0,650000.0
Share Issued,650000.0,650000.0,650000.0
Total Debt,106548.0,22746.0,41825.0
Tangible Book Value,7616933.0,7435957.0,5011221.0
Invested Capital,7727671.0,7441745.0,5017309.0
Working Capital,6696377.0,6919252.0,3566540.0
Net Tangible Assets,7616933.0,7435957.0,5011221.0
Capital Lease Obligations,106548.0,22746.0,41825.0
Common Stock Equity,7727671.0,7441745.0,5017309.0
Total Capitalization,7727671.0,7441745.0,5017309.0
Total Equity Gross Minority Interest,7727671.0,7441745.0,5017309.0
Stockholders Equity,7727671.0,7441745.0,5017309.0
Other Equity Interest,-1500.0,-1500.0,-1500.0
Gains Losses Not Affecting Retained Earnings,385958.0,142122.0,256196.0
Other Equity Adjustments,385958.0,142122.0,256196.0
Retained Earnings,3118706.0,3054244.0,3551019.0
Additional Paid In Capital,4222882.0,4245254.0,1210094.0
Capital Stock,1625.0,1625.0,1500.0
Common Stock,1625.0,1625.0,1500.0
Total Liabilities Net Minority Interest,9451304.0,6072568.0,6219720.0
Total Non Current Liabilities Net Minority Interest,54331.0,6631.0,13550.0
Long Term Debt And Capital Lease Obligation,54331.0,6631.0,13550.0
Long Term Capital Lease Obligation,54331.0,6631.0,13550.0
Current Liabilities,9396973.0,6065937.0,6206170.0
Other Current Liabilities,9650.0,36188.0,64576.0
Current Deferred Liabilities,246.0,,0.0
Current Deferred Revenue,246.0,,0.0
Current Debt And Capital Lease Obligation,52217.0,16115.0,28275.0
Current Capital Lease Obligation,52217.0,16115.0,28275.0
Payables And Accrued Expenses,9334860.0,6013634.0,6113319.0
Payables,9334860.0,6013634.0,6113319.0
Other Payable,35665.0,62935.0,23401.0
Dueto Related Parties Current,0.0,6877.0,63222.0
Total Tax Payable,6123630.0,4834341.0,4174973.0
Accounts Payable,3175565.0,1109481.0,1851723.0
Total Assets,17178975.0,13514313.0,11237029.0
Total Non Current Assets,1085625.0,529124.0,1464319.0
Non Current Deferred Assets,268792.0,247754.0,1104592.0
Non Current Deferred Taxes Assets,248908.0,247754.0,136799.0
Non Current Note Receivables,350000.0,,0.0
Goodwill And Other Intangible Assets,110738.0,5788.0,6088.0
Other Intangible Assets,110738.0,5788.0,6088.0
Net PPE,356095.0,275582.0,353639.0
Accumulated Depreciation,-439182.0,-407836.0,-343853.0
Gross PPE,795277.0,683418.0,697492.0
Other Properties,343861.0,197722.0,201371.0
Machinery Furniture Equipment,430578.0,465299.0,475287.0
Buildings And Improvements,20838.0,20397.0,20834.0
Properties,0.0,0.0,0.0
Current Assets,16093350.0,12985189.0,9772710.0
Other Current Assets,,1188375.0,
Prepaid Assets,1963359.0,0.0,7699.0
Inventory,128.0,129.0,134.0
Inventories Adjustments Allowances,,-13691.0,-17749.0
Finished Goods,,183.0,190.0
Raw Materials,,13637.0,17693.0
Receivables,13557056.0,10958270.0,9357846.0
Other Receivables,1163443.0,592631.0,615389.0
Duefrom Related Parties Current,490.0,158.0,40154.0
Accrued Interest Receivable,10500.0,,0.0
Loans Receivable,,1984087.0,
Accounts Receivable,12382623.0,8381394.0,8702303.0
Allowance For Doubtful Accounts Receivable,-1595831.0,-1515744.0,-741753.0
Gross Accounts Receivable,13978454.0,9897138.0,9444056.0
Cash Cash Equivalents And Short Term Investments,572807.0,838415.0,407031.0
Cash And Cash Equivalents,572807.0,838415.0,407031.0
Cash Financial,572807.0,838415.0,407031.0
