,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,2376131.0,2170475.0,2170475.0
Share Issued,2376131.0,2170475.0,2170475.0
Total Debt,1538942.0,1846062.0,2222516.0
Tangible Book Value,10375544.0,14604339.0,16402366.0
Invested Capital,11454218.0,15706456.0,16914106.0
Working Capital,6456605.0,8709568.0,10218245.0
Net Tangible Assets,10375619.0,14604414.0,16402441.0
Capital Lease Obligations,1538942.0,1846062.0,2222516.0
Common Stock Equity,11454218.0,15706456.0,16914106.0
Preferred Stock Equity,75.0,75.0,75.0
Total Capitalization,11454293.0,15706531.0,16914181.0
Total Equity Gross Minority Interest,11454293.0,15703386.0,16913110.0
Minority Interest,0.0,-3145.0,-1071.0
Stockholders Equity,11454293.0,15706531.0,16914181.0
Gains Losses Not Affecting Retained Earnings,-1442668.0,-1717339.0,-1772823.0
Other Equity Adjustments,-1442668.0,-1717339.0,-1772823.0
Retained Earnings,-40283230.0,-35266860.0,-34003726.0
Additional Paid In Capital,53176314.0,52687182.0,52687182.0
Capital Stock,3877.0,3548.0,3548.0
Common Stock,3802.0,3473.0,3473.0
Preferred Stock,75.0,75.0,75.0
Total Liabilities Net Minority Interest,10435873.0,11217319.0,8934221.0
Total Non Current Liabilities Net Minority Interest,881051.0,948520.0,1520059.0
Long Term Debt And Capital Lease Obligation,881051.0,948520.0,1520059.0
Long Term Capital Lease Obligation,881051.0,948520.0,1520059.0
Current Liabilities,9554822.0,10268799.0,7414162.0
Current Deferred Liabilities,2599617.0,3825222.0,2372037.0
Current Deferred Revenue,2599617.0,3825222.0,2372037.0
Current Debt And Capital Lease Obligation,657891.0,897542.0,702457.0
Current Capital Lease Obligation,657891.0,897542.0,702457.0
Payables And Accrued Expenses,6297314.0,5546035.0,4339668.0
Current Accrued Expenses,120362.0,684473.0,138150.0
Payables,6176952.0,4861562.0,4201518.0
Other Payable,1038151.0,,829255.0
Dueto Related Parties Current,2920330.0,1110506.0,925100.0
Total Tax Payable,87597.0,58078.0,71162.0
Income Tax Payable,70.0,,0.0
Accounts Payable,2130874.0,3692978.0,2376001.0
Total Assets,21890166.0,26920705.0,25847331.0
Total Non Current Assets,5878739.0,7942338.0,8214924.0
Other Non Current Assets,265052.0,260246.0,882604.0
Non Current Deferred Assets,2152.0,479475.0,477487.0
Non Current Deferred Taxes Assets,2152.0,479475.0,477487.0
Investments And Advances,2816971.0,3668191.0,3726716.0
Goodwill And Other Intangible Assets,1078674.0,1102117.0,511740.0
Other Intangible Assets,1078674.0,,511740.0
Net PPE,1715890.0,2432309.0,2616377.0
Accumulated Depreciation,-889631.0,,-740205.0
Gross PPE,2605521.0,2432309.0,3356582.0
Leases,380615.0,,528718.0
Construction In Progress,,,0.0
Other Properties,1564352.0,2432309.0,2695919.0
Machinery Furniture Equipment,660554.0,,131945.0
Properties,0.0,,0.0
Current Assets,16011427.0,18978367.0,17632407.0
Other Current Assets,1307281.0,1212948.0,1808015.0
Prepaid Assets,5938044.0,1509193.0,3253882.0
Inventory,5947014.0,6775969.0,8341596.0
Inventories Adjustments Allowances,-1059225.0,,-1152055.0
Other Inventories,1.0,,
Finished Goods,7006238.0,,9493651.0
Receivables,78254.0,2960452.0,2043994.0
Accounts Receivable,78254.0,2960452.0,2043994.0
Allowance For Doubtful Accounts Receivable,-748576.0,,-438864.0
Gross Accounts Receivable,826830.0,2960452.0,2482858.0
Cash Cash Equivalents And Short Term Investments,2740834.0,6519805.0,2184920.0
Cash And Cash Equivalents,2740834.0,6519805.0,2184920.0
Cash Financial,2740834.0,6519805.0,2184920.0
