,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,27935888.0,27887337.0,27854764.0,27834525.0,27753918.0,
Share Issued,27935888.0,27887337.0,27854764.0,27834525.0,27753918.0,
Total Debt,65732000.0,65729000.0,76163000.0,76066000.0,75969000.0,
Tangible Book Value,988555000.0,968239000.0,942685000.0,910955000.0,885079000.0,
Invested Capital,1212261000.0,1190036000.0,1203676000.0,1171468000.0,1144264000.0,
Net Tangible Assets,988555000.0,968239000.0,942685000.0,910955000.0,885079000.0,
Capital Lease Obligations,28978000.0,29049000.0,,,,24376000.0
Common Stock Equity,1175507000.0,1153356000.0,1127513000.0,1095402000.0,1068295000.0,
Total Capitalization,1212261000.0,1190036000.0,1203676000.0,1171468000.0,1144264000.0,
Total Equity Gross Minority Interest,1175507000.0,1153356000.0,1127513000.0,1095402000.0,1068295000.0,
Stockholders Equity,1175507000.0,1153356000.0,1127513000.0,1095402000.0,1068295000.0,
Gains Losses Not Affecting Retained Earnings,-27874000.0,-27350000.0,-27721000.0,-35656000.0,-35911000.0,
Other Equity Adjustments,-27874000.0,-27350000.0,-27721000.0,-35656000.0,-35911000.0,
Retained Earnings,652669000.0,631086000.0,606279000.0,583105000.0,556719000.0,
Additional Paid In Capital,550709000.0,549617000.0,548952000.0,547950000.0,547484000.0,
Capital Stock,3000.0,3000.0,3000.0,3000.0,3000.0,
Common Stock,3000.0,3000.0,3000.0,3000.0,3000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,7389616000.0,7331806000.0,7367924000.0,7340459000.0,7148163000.0,
Derivative Product Liabilities,15748000.0,15531000.0,,,,22863000.0
Employee Benefits,,38713000.0,,,,37266000.0
Long Term Debt And Capital Lease Obligation,65732000.0,65729000.0,76163000.0,76066000.0,75969000.0,
Long Term Capital Lease Obligation,28978000.0,29049000.0,,,,24376000.0
Long Term Debt,36754000.0,36680000.0,76163000.0,76066000.0,75969000.0,
Current Debt And Capital Lease Obligation,,0.0,0.0,0.0,0.0,0.0
Current Debt,,0.0,0.0,0.0,0.0,0.0
Line Of Credit,,0.0,0.0,0.0,0.0,0.0
Payables And Accrued Expenses,137953000.0,16866000.0,8061000.0,7247000.0,9060000.0,
Current Accrued Expenses,131597000.0,8908000.0,,,,6719000.0
Payables,6356000.0,7958000.0,8061000.0,7247000.0,9060000.0,
Total Tax Payable,,1278000.0,,,,1259000.0
Income Tax Payable,,1278000.0,,,,1259000.0
Accounts Payable,6356000.0,6680000.0,8061000.0,7247000.0,9060000.0,
Total Assets,8565123000.0,8485162000.0,8495437000.0,8435861000.0,8216458000.0,
Investments And Advances,492096000.0,562373000.0,510361000.0,508049000.0,515529000.0,
Held To Maturity Securities,33553000.0,33839000.0,34247000.0,34581000.0,34914000.0,
Available For Sale Securities,458298000.0,528167000.0,475811000.0,473130000.0,480186000.0,
Goodwill And Other Intangible Assets,186952000.0,185117000.0,184828000.0,184447000.0,183216000.0,
Other Intangible Assets,93469000.0,91634000.0,91345000.0,90964000.0,89733000.0,
Goodwill,93483000.0,93483000.0,93483000.0,93483000.0,93483000.0,
Net PPE,108178000.0,108779000.0,81886000.0,82248000.0,82333000.0,
Accumulated Depreciation,-18511000.0,-82548000.0,,,,-74538000.0
Gross PPE,126689000.0,191327000.0,81886000.0,82248000.0,82333000.0,
Construction In Progress,,3165000.0,,,,1747000.0
Other Properties,81138000.0,28157000.0,81886000.0,82248000.0,82333000.0,
Machinery Furniture Equipment,,13197000.0,,,,10678000.0
Buildings And Improvements,45551000.0,127905000.0,,,,120737000.0
Land And Improvements,,18903000.0,,,,18903000.0
Prepaid Assets,,8937000.0,,,,10377000.0
Receivables,33087000.0,32418000.0,34796000.0,33904000.0,33668000.0,
Other Receivables,,163000.0,,,,2061000.0
Accounts Receivable,33087000.0,32255000.0,34796000.0,33904000.0,33668000.0,
Other Short Term Investments,245000.0,367000.0,303000.0,338000.0,429000.0,
Cash And Cash Equivalents,413732000.0,652592000.0,659899000.0,785115000.0,621377000.0,
Cash Financial,,31163000.0,,,,40185000.0
Cash Cash Equivalents And Federal Funds Sold,439962000.0,677367000.0,684664000.0,809891000.0,646106000.0,
