,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,71860702.0,71860702.0,71860702.0
Share Issued,71860702.0,71860702.0,71860702.0
Net Debt,6610000.0,265392000.0,40486000.0
Total Debt,505616000.0,463184000.0,391323000.0
Tangible Book Value,4286488000.0,4221942000.0,8050646000.0
Invested Capital,4933801000.0,4818119000.0,8638017000.0
Working Capital,5524133000.0,5375384000.0,9192617000.0
Net Tangible Assets,4286488000.0,4221942000.0,8050646000.0
Capital Lease Obligations,10758000.0,15166000.0,15564000.0
Common Stock Equity,4438943000.0,4370101000.0,8262258000.0
Total Capitalization,4704427000.0,4603157000.0,8426098000.0
Total Equity Gross Minority Interest,6396252000.0,6343480000.0,10293430000.0
Minority Interest,1957309000.0,1973379000.0,2031172000.0
Stockholders Equity,4438943000.0,4370101000.0,8262258000.0
Gains Losses Not Affecting Retained Earnings,1072761000.0,961359000.0,873661000.0
Other Equity Adjustments,1072761000.0,961359000.0,873661000.0
Retained Earnings,2815942000.0,2858502000.0,6838357000.0
Additional Paid In Capital,550168000.0,550168000.0,550168000.0
Capital Stock,72000.0,72000.0,72000.0
Common Stock,72000.0,72000.0,72000.0
Total Liabilities Net Minority Interest,2145473000.0,5643587000.0,2043851000.0
Total Non Current Liabilities Net Minority Interest,605108000.0,642179000.0,591953000.0
Other Non Current Liabilities,24000.0,23000.0,23000.0
Non Current Deferred Liabilities,330960000.0,396398000.0,414892000.0
Non Current Deferred Revenue,5892000.0,4361000.0,4843000.0
Non Current Deferred Taxes Liabilities,325068000.0,392037000.0,410049000.0
Long Term Debt And Capital Lease Obligation,274124000.0,245758000.0,177038000.0
Long Term Capital Lease Obligation,8640000.0,12702000.0,13198000.0
Long Term Debt,265484000.0,233056000.0,163840000.0
Current Liabilities,1540365000.0,5001408000.0,1451898000.0
Current Deferred Liabilities,14300000.0,13750000.0,13939000.0
Current Deferred Revenue,14300000.0,13750000.0,13939000.0
Current Debt And Capital Lease Obligation,231492000.0,217426000.0,214285000.0
Current Capital Lease Obligation,2118000.0,2464000.0,2366000.0
Current Debt,229374000.0,214962000.0,211919000.0
Other Current Borrowings,222936000.0,214962000.0,207543000.0
Line Of Credit,6438000.0,,4376000.0
Payables And Accrued Expenses,1294573000.0,4770232000.0,1223674000.0
Current Accrued Expenses,190023000.0,,191690000.0
Payables,1104550000.0,4770232000.0,1031984000.0
Other Payable,395441000.0,,587947000.0
Dueto Related Parties Current,1354000.0,,0.0
Dividends Payable,657856000.0,3958189000.0,212960000.0
Total Tax Payable,33672000.0,221911000.0,218827000.0
Income Tax Payable,30687000.0,221911000.0,207718000.0
Accounts Payable,16227000.0,590132000.0,12250000.0
Total Assets,8541725000.0,11987067000.0,12337281000.0
Total Non Current Assets,1477227000.0,1610275000.0,1692766000.0
Other Non Current Assets,18282000.0,19782000.0,20488000.0
Non Current Deferred Assets,41520000.0,34559000.0,37373000.0
Non Current Deferred Taxes Assets,41520000.0,34559000.0,37373000.0
Duefrom Related Parties Non Current,34014000.0,34279000.0,33612000.0
Non Current Accounts Receivable,34014000.0,34279000.0,33612000.0
Investments And Advances,512324000.0,498786000.0,491349000.0
Investmentin Financial Assets,224421000.0,,206885000.0
Held To Maturity Securities,224421000.0,,206885000.0
Long Term Equity Investment,287903000.0,,284464000.0
Investments In Other Ventures Under Equity Method,287903000.0,,284464000.0
Goodwill And Other Intangible Assets,152455000.0,148159000.0,211612000.0
Other Intangible Assets,139851000.0,136363000.0,184104000.0
Goodwill,12604000.0,11796000.0,27508000.0
Net PPE,718632000.0,874710000.0,898332000.0
Accumulated Depreciation,-859770000.0,,-606246000.0
Gross PPE,1578402000.0,874710000.0,1504578000.0
Leases,317036000.0,,287616000.0
Construction In Progress,85289000.0,1341000.0,180292000.0
Other Properties,10435000.0,873369000.0,16024000.0
Machinery Furniture Equipment,1158791000.0,,1014412000.0
Land And Improvements,6851000.0,,6234000.0
Properties,0.0,,0.0
Current Assets,7064498000.0,10376792000.0,10644515000.0
Other Current Assets,17600000.0,10601000.0,15721000.0
Restricted Cash,668181000.0,3974886000.0,266944000.0
Inventory,94309000.0,109137000.0,96920000.0
Finished Goods,29589000.0,,28277000.0
Work In Process,38877000.0,,37054000.0
Raw Materials,25843000.0,,31589000.0
Receivables,313087000.0,321792000.0,316329000.0
Duefrom Related Parties Current,22518000.0,10541000.0,11431000.0
Taxes Receivable,4225000.0,4412000.0,4011000.0
Accounts Receivable,286344000.0,306839000.0,300887000.0
Allowance For Doubtful Accounts Receivable,-29047000.0,,-23995000.0
Gross Accounts Receivable,315391000.0,,324882000.0
Cash Cash Equivalents And Short Term Investments,5971321000.0,5960376000.0,9948601000.0
Other Short Term Investments,5483073000.0,5777750000.0,9613328000.0
Cash And Cash Equivalents,488248000.0,182626000.0,335273000.0
