,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,166527000.0,166997000.0,167549000.0,167899010.0,167864778.0,
Share Issued,166527000.0,166997000.0,167549000.0,167899010.0,167864778.0,
Total Debt,74017000.0,76586000.0,78925000.0,83185000.0,73702000.0,
Tangible Book Value,1029011000.0,1024522000.0,1010801000.0,1016533000.0,964565000.0,
Invested Capital,1478969000.0,1491901000.0,1489636000.0,1506057000.0,1445628000.0,
Working Capital,500864000.0,513695000.0,501646000.0,435288000.0,393715000.0,
Net Tangible Assets,1029011000.0,1024522000.0,1010801000.0,1016533000.0,964565000.0,
Capital Lease Obligations,74017000.0,76586000.0,78925000.0,83185000.0,73702000.0,
Common Stock Equity,1478969000.0,1491901000.0,1489636000.0,1506057000.0,1445628000.0,
Total Capitalization,1478969000.0,1491901000.0,1489636000.0,1506057000.0,1445628000.0,
Total Equity Gross Minority Interest,1478969000.0,1491901000.0,1489636000.0,1506057000.0,1445628000.0,
Stockholders Equity,1478969000.0,1491901000.0,1489636000.0,1506057000.0,1445628000.0,
Gains Losses Not Affecting Retained Earnings,-60734000.0,-53496000.0,-46180000.0,-37777000.0,-58646000.0,
Other Equity Adjustments,-60734000.0,-53496000.0,-46180000.0,-37777000.0,-58646000.0,
Retained Earnings,344443000.0,406355000.0,412347000.0,433040000.0,405949000.0,
Additional Paid In Capital,1194927000.0,1138708000.0,1123134000.0,1110458000.0,1097989000.0,
Capital Stock,333000.0,334000.0,335000.0,336000.0,336000.0,
Common Stock,333000.0,334000.0,335000.0,336000.0,336000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,526649000.0,524654000.0,513114000.0,497484000.0,486875000.0,
Total Non Current Liabilities Net Minority Interest,337164000.0,341103000.0,343841000.0,307047000.0,302911000.0,
Other Non Current Liabilities,1891000.0,1452000.0,88000.0,91000.0,87000.0,
Tradeand Other Payables Non Current,,,,,,0.0
Non Current Deferred Liabilities,273566000.0,274781000.0,275441000.0,235031000.0,239399000.0,
Non Current Deferred Taxes Liabilities,273566000.0,274781000.0,275441000.0,235031000.0,239399000.0,
Long Term Debt And Capital Lease Obligation,61707000.0,64870000.0,68312000.0,71925000.0,63425000.0,
Long Term Capital Lease Obligation,61707000.0,64870000.0,68312000.0,71925000.0,63425000.0,
Current Liabilities,189485000.0,183551000.0,169273000.0,190437000.0,183964000.0,
Current Deferred Liabilities,34053000.0,21094000.0,23767000.0,53077000.0,39858000.0,
Current Deferred Revenue,34053000.0,21094000.0,23767000.0,53077000.0,39858000.0,
Current Debt And Capital Lease Obligation,12310000.0,11716000.0,10613000.0,11260000.0,10277000.0,
Current Capital Lease Obligation,12310000.0,11716000.0,10613000.0,11260000.0,10277000.0,
Pensionand Other Post Retirement Benefit Plans Current,,46414000.0,,,,29180000.0
