,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,3607025000.0,3605705000.0,3605705000.0,3605705000.0,3605705000.0
Share Issued,3607025000.0,3605705000.0,3605705000.0,3605705000.0,3605705000.0
Net Debt,37445245000.0,43305340000.0,34859985000.0,40876788000.0,46347123000.0
Total Debt,53567997000.0,59267665000.0,50332179000.0,55081317000.0,60197362000.0
Tangible Book Value,14947409000.0,9625020000.0,4539099000.0,12373146000.0,7451227000.0
Invested Capital,135286632000.0,137138793000.0,125047156000.0,140693365000.0,142908652000.0
Working Capital,1706449000.0,-13557309000.0,-15329385000.0,-3985666000.0,-1418252000.0
Net Tangible Assets,14947409000.0,9625020000.0,4539099000.0,12373146000.0,7451227000.0
Capital Lease Obligations,10422016000.0,10518055000.0,10152256000.0,8775964000.0,8433950000.0
Common Stock Equity,92140651000.0,88389183000.0,84867233000.0,94388012000.0,91145240000.0
Total Capitalization,130087048000.0,117195139000.0,118222688000.0,131390020000.0,136197467000.0
Total Equity Gross Minority Interest,93672811000.0,89706313000.0,86159519000.0,95795032000.0,92524813000.0
Minority Interest,1532160000.0,1317130000.0,1292286000.0,1407020000.0,1379573000.0
Stockholders Equity,92140651000.0,88389183000.0,84867233000.0,94388012000.0,91145240000.0
Other Equity Interest,-207149000.0,-134768000.0,-208844000.0,-150403000.0,-150002000.0
Retained Earnings,13775214000.0,10067955000.0,6620115000.0,16098836000.0,12855390000.0
Additional Paid In Capital,20125190000.0,20021800000.0,20021766000.0,21362567000.0,21362840000.0
Capital Stock,36070254000.0,36057054000.0,36057054000.0,36057054000.0,36057054000.0
Common Stock,36070254000.0,36057054000.0,36057054000.0,36057054000.0,36057054000.0
Total Liabilities Net Minority Interest,88443627000.0,91856507000.0,95155153000.0,87245333000.0,94228355000.0
Total Non Current Liabilities Net Minority Interest,55168602000.0,45300832000.0,49728486000.0,52296976000.0,60408098000.0
Other Non Current Liabilities,5134376000.0,4548658000.0,4729880000.0,5000289000.0,5223714000.0
Non Current Pension And Other Postretirement Benefit Plans,266946000.0,321535000.0,323118000.0,330054000.0,334206000.0
Non Current Deferred Revenue,167980000.0,169334000.0,145237000.0,143575000.0,143030000.0
Non Current Deferred Taxes Liabilities,2576578000.0,2470604000.0,2444524000.0,2422125000.0,2393616000.0
Long Term Debt And Capital Lease Obligation,45309132000.0,36072174000.0,40329217000.0,42639048000.0,50547846000.0
Long Term Capital Lease Obligation,7362735000.0,7266218000.0,6973762000.0,5637040000.0,5495619000.0
Long Term Debt,37946397000.0,28805956000.0,33355455000.0,37002008000.0,45052227000.0
Long Term Provisions,1713590000.0,1718527000.0,1756510000.0,1761885000.0,1765686000.0
Current Liabilities,33275025000.0,46555675000.0,45426667000.0,34948357000.0,33820257000.0
Other Current Liabilities,1497751000.0,1702230000.0,1541563000.0,1408103000.0,1742901000.0
Current Debt And Capital Lease Obligation,8258865000.0,23195491000.0,10002962000.0,12442269000.0,9649516000.0
Current Capital Lease Obligation,3059281000.0,3251837000.0,3178494000.0,3138924000.0,2938331000.0
Current Debt,5199584000.0,19943654000.0,6824468000.0,9303345000.0,6711185000.0
Current Provisions,233508000.0,226519000.0,252829000.0,258574000.0,366494000.0
Payables,20061450000.0,18368002000.0,30643312000.0,17756551000.0,18940492000.0
Other Payable,7423443000.0,6918435000.0,20012712000.0,6245132000.0,7338701000.0
Total Tax Payable,2185219000.0,1374730000.0,1992511000.0,3328202000.0,2566102000.0
Accounts Payable,10452788000.0,10074837000.0,8638089000.0,8183217000.0,9035689000.0
Total Assets,182116438000.0,181562820000.0,181314672000.0,183040365000.0,186753168000.0
Total Non Current Assets,147134964000.0,148564454000.0,151217390000.0,152077674000.0,154351163000.0
Other Non Current Assets,894843000.0,2146438000.0,2111650000.0,2680534000.0,1213797000.0
Non Current Prepaid Assets,1368981000.0,,,,1439682000.0
Non Current Deferred Assets,4423022000.0,4381426000.0,4510801000.0,4612142000.0,4734345000.0
Non Current Deferred Taxes Assets,1090821000.0,1049464000.0,1041939000.0,1089988000.0,1042475000.0
Investmentin Financial Assets,1103305000.0,1123205000.0,888615000.0,853056000.0,852134000.0
Available For Sale Securities,950034000.0,949253000.0,862514000.0,843056000.0,842134000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,153271000.0,173952000.0,26101000.0,10000000.0,10000000.0
Long Term Equity Investment,2886742000.0,2515888000.0,3031095000.0,2813549000.0,2787104000.0
Investment Properties,899972000.0,887751000.0,887751000.0,887751000.0,887751000.0
Goodwill And Other Intangible Assets,77193242000.0,78764163000.0,80328134000.0,82014866000.0,83694013000.0
Other Intangible Assets,57716356000.0,59287277000.0,60851248000.0,62537980000.0,64217127000.0
Goodwill,19476886000.0,19476886000.0,19476886000.0,19476886000.0,19476886000.0
Net PPE,52330044000.0,52918616000.0,53670102000.0,52552928000.0,53252116000.0
Gross PPE,52330044000.0,52918616000.0,53670102000.0,52552928000.0,53252116000.0
Other Properties,52330044000.0,52918616000.0,53670102000.0,52552928000.0,53252116000.0
Current Assets,34981474000.0,32998366000.0,30097282000.0,30962691000.0,32402005000.0
Other Current Assets,990805000.0,1163469000.0,213682000.0,218246000.0,182534000.0
Prepaid Assets,1692488000.0,2002733000.0,1963325000.0,1946190000.0,1590658000.0
Inventory,3292058000.0,2800037000.0,2508832000.0,3753746000.0,4362043000.0
Other Receivables,6852951000.0,6428782000.0,6166521000.0,6104689000.0,5911835000.0
Accounts Receivable,14616660000.0,12702716000.0,11669039000.0,11435726000.0,12681425000.0
Gross Accounts Receivable,14616660000.0,12702716000.0,11669039000.0,11435726000.0,12681425000.0
Cash Cash Equivalents And Short Term Investments,7536512000.0,7900629000.0,7575883000.0,7504094000.0,7673510000.0
Other Short Term Investments,1835776000.0,2456359000.0,2255945000.0,2075529000.0,2257221000.0
Cash And Cash Equivalents,5700736000.0,5444270000.0,5319938000.0,5428565000.0,5416289000.0
