,2025-12-31,2024-12-31
Ordinary Shares Number,43216535.0,13007354.0
Share Issued,43216535.0,13007354.0
Total Debt,2818847.0,1090831.0
Tangible Book Value,203627444.0,4036066.0
Invested Capital,206916867.0,4325565.0
Working Capital,195880903.0,2156203.0
Net Tangible Assets,203627444.0,4036066.0
Capital Lease Obligations,2418459.0,801332.0
Common Stock Equity,206516479.0,4036066.0
Total Capitalization,206631260.0,4058968.0
Total Equity Gross Minority Interest,209028669.0,4036066.0
Minority Interest,2512190.0,
Stockholders Equity,206516479.0,4036066.0
Gains Losses Not Affecting Retained Earnings,60774.0,85289.0
Other Equity Adjustments,60774.0,85289.0
Retained Earnings,-98073961.0,-7211825.0
Additional Paid In Capital,59608946.0,4227212.0
Capital Stock,244920720.0,6935390.0
Common Stock,244920720.0,6935390.0
Total Liabilities Net Minority Interest,36270035.0,2385224.0
Total Non Current Liabilities Net Minority Interest,1194601.0,206839.0
Long Term Debt And Capital Lease Obligation,1194601.0,206839.0
Long Term Capital Lease Obligation,1079820.0,183937.0
Long Term Debt,114781.0,22902.0
Current Liabilities,35075434.0,2178385.0
Current Deferred Liabilities,588816.0,259431.0
Current Deferred Revenue,588816.0,259431.0
Current Debt And Capital Lease Obligation,1624246.0,883992.0
Current Capital Lease Obligation,1338639.0,617395.0
Current Debt,285607.0,266597.0
Other Current Borrowings,285607.0,266597.0
Payables And Accrued Expenses,32862372.0,1034962.0
Current Accrued Expenses,1677286.0,308479.0
Payables,31185086.0,726483.0
Other Payable,29189460.0,
Dueto Related Parties Current,1111920.0,117809.0
Total Tax Payable,0.0,125933.0
Income Tax Payable,0.0,125933.0
Accounts Payable,883706.0,482741.0
Total Assets,245298704.0,6421290.0
Total Non Current Assets,14342367.0,2086702.0
Non Current Prepaid Assets,1888119.0,537452.0
Non Current Deferred Assets,42550.0,36020.0
Non Current Deferred Taxes Assets,42550.0,36020.0
Non Current Note Receivables,1078000.0,
Investments And Advances,2450922.0,480000.0
Investmentin Financial Assets,567455.0,480000.0
Available For Sale Securities,567455.0,480000.0
Long Term Equity Investment,1883467.0,
Goodwill And Other Intangible Assets,2889035.0,
Net PPE,5993741.0,1033230.0
Gross PPE,5993741.0,1033230.0
Other Properties,5993741.0,1033230.0
Current Assets,230956337.0,4334588.0
Other Current Assets,4343913.0,646441.0
Current Deferred Assets,0.0,29908.0
Prepaid Assets,7326.0,52510.0
Inventory,14576567.0,
Receivables,23973794.0,372729.0
Other Receivables,643408.0,40163.0
Duefrom Related Parties Current,70903.0,70687.0
Taxes Receivable,3614.0,
Loans Receivable,22640182.0,180414.0
Accounts Receivable,615687.0,81465.0
Cash Cash Equivalents And Short Term Investments,188054737.0,3233000.0
Cash And Cash Equivalents,188054737.0,3233000.0
Cash Financial,188054737.0,3233000.0
