,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,1809081228.0,1822802990.0,1823065223.0,1818802990.0,1807119962.0,
Share Issued,1809081228.0,1822802990.0,1823065223.0,1818802990.0,1807119962.0,
Total Debt,5396000000.0,4635000000.0,4949000000.0,4579000000.0,4080000000.0,
Tangible Book Value,3752000000.0,4433000000.0,4540000000.0,4475000000.0,4157000000.0,
Invested Capital,6219000000.0,6231000000.0,6730000000.0,6489000000.0,5930000000.0,
Working Capital,-260000000.0,334000000.0,613000000.0,807000000.0,1295000000.0,
Net Tangible Assets,3752000000.0,4433000000.0,4540000000.0,4475000000.0,4157000000.0,
Capital Lease Obligations,3107000000.0,3027000000.0,2960000000.0,2775000000.0,2522000000.0,
Common Stock Equity,3930000000.0,4623000000.0,4741000000.0,4685000000.0,4372000000.0,
Total Capitalization,4547000000.0,5271000000.0,5359000000.0,5535000000.0,5374000000.0,
Total Equity Gross Minority Interest,3930000000.0,4623000000.0,4741000000.0,4685000000.0,4398000000.0,
Minority Interest,0.0,0.0,0.0,0.0,26000000.0,
Stockholders Equity,3930000000.0,4623000000.0,4741000000.0,4685000000.0,4372000000.0,
Gains Losses Not Affecting Retained Earnings,-540000000.0,-381000000.0,-327000000.0,-250000000.0,-404000000.0,
Other Equity Adjustments,-540000000.0,-381000000.0,-327000000.0,-250000000.0,-404000000.0,
Retained Earnings,-4287000000.0,-4021000000.0,-3995000000.0,-4090000000.0,-4122000000.0,
Additional Paid In Capital,8757000000.0,9025000000.0,9063000000.0,9025000000.0,8898000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,13469000000.0,13164000000.0,13927000000.0,13146000000.0,11588000000.0,
Total Non Current Liabilities Net Minority Interest,3846000000.0,3807000000.0,3734000000.0,3777000000.0,3677000000.0,
Other Non Current Liabilities,,,,,597000000.0,
Preferred Securities Outside Stock Equity,,0.0,,,,75000000.0
Employee Benefits,679000000.0,677000000.0,675000000.0,657000000.0,,693000000.0
Non Current Pension And Other Postretirement Benefit Plans,679000000.0,677000000.0,675000000.0,657000000.0,,693000000.0
Long Term Debt And Capital Lease Obligation,3167000000.0,3130000000.0,3059000000.0,3120000000.0,3080000000.0,
Long Term Capital Lease Obligation,2550000000.0,2482000000.0,2441000000.0,2270000000.0,2078000000.0,
Long Term Debt,617000000.0,648000000.0,618000000.0,850000000.0,1002000000.0,
Current Liabilities,9623000000.0,9357000000.0,10193000000.0,9369000000.0,7911000000.0,
Other Current Liabilities,840000000.0,851000000.0,831000000.0,805000000.0,646000000.0,
Current Deferred Liabilities,183000000.0,188000000.0,210000000.0,188000000.0,172000000.0,
Current Deferred Revenue,183000000.0,188000000.0,210000000.0,188000000.0,172000000.0,
Current Debt And Capital Lease Obligation,2229000000.0,1505000000.0,1890000000.0,1459000000.0,1000000000.0,
Current Capital Lease Obligation,557000000.0,545000000.0,519000000.0,505000000.0,444000000.0,
Current Debt,1672000000.0,960000000.0,1371000000.0,954000000.0,556000000.0,
Other Current Borrowings,1672000000.0,,1371000000.0,954000000.0,556000000.0,66000000.0
Line Of Credit,,960000000.0,,,,479000000.0
Payables And Accrued Expenses,6371000000.0,6813000000.0,7262000000.0,6917000000.0,6093000000.0,
Current Accrued Expenses,406000000.0,515000000.0,467000000.0,430000000.0,391000000.0,
Payables,5965000000.0,6298000000.0,6795000000.0,6487000000.0,5702000000.0,
Accounts Payable,5965000000.0,6298000000.0,6795000000.0,6487000000.0,5702000000.0,
Total Assets,17399000000.0,17787000000.0,18668000000.0,17831000000.0,15986000000.0,
Total Non Current Assets,8036000000.0,8096000000.0,7862000000.0,7655000000.0,6780000000.0,
Other Non Current Assets,785000000.0,823000000.0,783000000.0,835000000.0,683000000.0,
Non Current Deferred Assets,597000000.0,596000000.0,655000000.0,646000000.0,612000000.0,
Non Current Deferred Taxes Assets,597000000.0,596000000.0,655000000.0,646000000.0,612000000.0,
Goodwill And Other Intangible Assets,178000000.0,190000000.0,201000000.0,210000000.0,215000000.0,
Other Intangible Assets,,190000000.0,,,,271000000.0
Net PPE,6476000000.0,6487000000.0,6223000000.0,5964000000.0,5270000000.0,
Accumulated Depreciation,,-1302000000.0,,,,-964000000.0
Gross PPE,6476000000.0,7789000000.0,6223000000.0,5964000000.0,5270000000.0,
Leases,,1343000000.0,,,,929000000.0
Construction In Progress,,579000000.0,,,,377000000.0
Other Properties,6476000000.0,2765000000.0,6223000000.0,5964000000.0,5270000000.0,
Machinery Furniture Equipment,,1816000000.0,,,,1276000000.0
Buildings And Improvements,,866000000.0,,,,794000000.0
Land And Improvements,,420000000.0,,,,401000000.0
Properties,,0.0,,,,0.0
Current Assets,9363000000.0,9691000000.0,10806000000.0,10176000000.0,9206000000.0,
Other Current Assets,584000000.0,660000000.0,602000000.0,503000000.0,474000000.0,
Restricted Cash,90000000.0,94000000.0,95000000.0,93000000.0,86000000.0,
Inventory,2037000000.0,2256000000.0,2487000000.0,2285000000.0,2049000000.0,
Finished Goods,,2256000000.0,,,,2099000000.0
Receivables,351000000.0,363000000.0,393000000.0,499000000.0,484000000.0,
Accounts Receivable,351000000.0,363000000.0,393000000.0,499000000.0,484000000.0,
Cash Cash Equivalents And Short Term Investments,6301000000.0,6318000000.0,7229000000.0,6796000000.0,6113000000.0,
Cash And Cash Equivalents,6301000000.0,6318000000.0,7229000000.0,6796000000.0,6113000000.0,
