,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,425748000.0,432256000.0,449345000.0,449459000.0,480978000.0,,
Share Issued,425748000.0,432256000.0,449345000.0,449459000.0,480978000.0,,
Total Debt,15087000.0,16278000.0,15629000.0,14458000.0,12114000.0,,
Tangible Book Value,539914000.0,555863000.0,631108000.0,693065000.0,835427000.0,,
Invested Capital,750003000.0,769678000.0,846950000.0,851154000.0,994981000.0,,
Working Capital,467282000.0,486258000.0,563238000.0,628937000.0,777684000.0,,
Net Tangible Assets,539914000.0,555863000.0,631108000.0,693065000.0,835427000.0,,
Capital Lease Obligations,7366000.0,8557000.0,7908000.0,6737000.0,4393000.0,,
Common Stock Equity,742282000.0,761957000.0,839229000.0,843433000.0,987260000.0,,
Total Capitalization,742282000.0,761957000.0,839229000.0,843433000.0,987260000.0,,
Total Equity Gross Minority Interest,742282000.0,761957000.0,839229000.0,843433000.0,987260000.0,,
Stockholders Equity,742282000.0,761957000.0,839229000.0,843433000.0,987260000.0,,
Gains Losses Not Affecting Retained Earnings,-310000.0,1509000.0,1397000.0,-102000.0,-276000.0,,
Other Equity Adjustments,-310000.0,1509000.0,1397000.0,-102000.0,-276000.0,,
Retained Earnings,-803999000.0,-811833000.0,-810439000.0,-806815000.0,-806168000.0,,
Additional Paid In Capital,1546548000.0,1572238000.0,1648226000.0,1650305000.0,1793656000.0,,
Capital Stock,43000.0,43000.0,45000.0,45000.0,48000.0,,
Common Stock,43000.0,43000.0,45000.0,45000.0,48000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,734431000.0,763076000.0,649201000.0,371157000.0,362367000.0,,
Total Non Current Liabilities Net Minority Interest,13295000.0,14019000.0,12433000.0,9861000.0,5394000.0,,
Other Non Current Liabilities,8492000.0,5844000.0,7590000.0,6885000.0,5368000.0,,
Non Current Deferred Liabilities,,2640000.0,,,,4779000.0,
Non Current Deferred Revenue,,2640000.0,,,,4779000.0,
Long Term Debt And Capital Lease Obligation,4803000.0,5535000.0,4843000.0,2976000.0,26000.0,,
Long Term Capital Lease Obligation,4803000.0,5535000.0,4843000.0,2976000.0,26000.0,,
Current Liabilities,721136000.0,749057000.0,636768000.0,361296000.0,356973000.0,,
Other Current Liabilities,5026000.0,6030000.0,7182000.0,,,,
Current Deferred Liabilities,8698000.0,11762000.0,13309000.0,7632000.0,10457000.0,,
Current Deferred Revenue,8698000.0,11762000.0,13309000.0,7632000.0,10457000.0,,
Current Debt And Capital Lease Obligation,10284000.0,10743000.0,10786000.0,11482000.0,12088000.0,,
Current Capital Lease Obligation,2563000.0,3022000.0,3065000.0,3761000.0,4367000.0,,
Current Debt,7721000.0,7721000.0,7721000.0,7721000.0,7721000.0,,
Line Of Credit,7721000.0,7721000.0,7721000.0,7721000.0,7721000.0,,
Pensionand Other Post Retirement Benefit Plans Current,18312000.0,47702000.0,35288000.0,25339000.0,14610000.0,,
Current Provisions,,,,,,1862000.0,1670000.0
Payables And Accrued Expenses,678816000.0,672820000.0,570203000.0,316843000.0,319818000.0,,
