,2025-10-31,2025-04-30,2024-10-31
Ordinary Shares Number,9827294.0,9827294.0,9827294.0
Share Issued,9827294.0,9827294.0,9827294.0
Net Debt,43298509.0,34791046.0,48799982.0
Total Debt,43600000.0,34791046.0,48800000.0
Tangible Book Value,128841271.0,107044715.0,115917155.0
Invested Capital,172441271.0,141835761.0,164717155.0
Net Tangible Assets,128841271.0,107044715.0,115917155.0
Common Stock Equity,128841271.0,107044715.0,115917155.0
Total Capitalization,172441271.0,141835761.0,164717155.0
Total Equity Gross Minority Interest,128841271.0,107044715.0,115917155.0
Stockholders Equity,128841271.0,107044715.0,115917155.0
Retained Earnings,14122348.0,-7724900.0,1147540.0
Capital Stock,114718923.0,114769615.0,114769615.0
Common Stock,114718923.0,114769615.0,114769615.0
Total Liabilities Net Minority Interest,58695257.0,51256777.0,63556611.0
Preferred Securities Outside Stock Equity,12961438.0,12945956.0,12930728.0
Derivative Product Liabilities,15200.0,21018.0,19084.0
Long Term Debt And Capital Lease Obligation,43600000.0,34791046.0,48800000.0
Payables,2039191.0,3433795.0,1740298.0
Other Payable,531757.0,444191.0,801929.0
Accounts Payable,1507434.0,2989604.0,938369.0
Total Assets,187536528.0,158301492.0,179473766.0
Investments And Advances,182759227.0,142617683.0,171043168.0
Investmentin Financial Assets,182759227.0,142617683.0,171043168.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,180059105.0,141060692.0,169690726.0
Prepaid Assets,43482.0,61045.0,42763.0
Receivables,1339204.0,3468752.0,1466932.0
Cash And Cash Equivalents,301491.0,,18.0
Cash Financial,301491.0,,18.0
Cash Cash Equivalents And Federal Funds Sold,3315187.0,12089050.0,6854402.0
