,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,70893671.0,72009150.0,72787848.0,72787848.0,72787848.0,
Share Issued,70893671.0,72009150.0,72787848.0,72787848.0,72787848.0,
Net Debt,818691000.0,694665000.0,768069000.0,792351000.0,864937000.0,
Total Debt,1192246000.0,1119965000.0,1152680000.0,1177763000.0,1255405000.0,
Tangible Book Value,1510702000.0,1475836000.0,1497481000.0,1433901000.0,1444675000.0,
Invested Capital,2494513000.0,2381295000.0,2446759000.0,2425344000.0,2495487000.0,
Working Capital,313346000.0,209294000.0,254068000.0,267341000.0,280352000.0,
Net Tangible Assets,1510702000.0,1475836000.0,1497481000.0,1433901000.0,1444675000.0,
Capital Lease Obligations,243929000.0,251156000.0,241624000.0,225382000.0,241920000.0,
Common Stock Equity,1546196000.0,1512486000.0,1535703000.0,1472963000.0,1482002000.0,
Total Capitalization,2483134000.0,2367871000.0,2430662000.0,2410475000.0,2479365000.0,
Total Equity Gross Minority Interest,1546196000.0,1512486000.0,1535703000.0,1472963000.0,1482002000.0,
Stockholders Equity,1546196000.0,1512486000.0,1535703000.0,1472963000.0,1482002000.0,
Gains Losses Not Affecting Retained Earnings,189094000.0,168628000.0,197627000.0,167216000.0,211168000.0,
Other Equity Adjustments,189094000.0,168628000.0,197627000.0,167216000.0,211168000.0,
Retained Earnings,724699000.0,702342000.0,690305000.0,658153000.0,623417000.0,
Additional Paid In Capital,46860000.0,46760000.0,46583000.0,46406000.0,46229000.0,
Capital Stock,585543000.0,594756000.0,601188000.0,601188000.0,601188000.0,
Common Stock,585543000.0,594756000.0,601188000.0,601188000.0,601188000.0,
Total Liabilities Net Minority Interest,2343931000.0,2225293000.0,2389677000.0,2369388000.0,2422407000.0,
Total Non Current Liabilities Net Minority Interest,1183269000.0,1111721000.0,1153631000.0,1183432000.0,1252088000.0,
Employee Benefits,37565000.0,37874000.0,40754000.0,40368000.0,40754000.0,
Non Current Pension And Other Postretirement Benefit Plans,37565000.0,37874000.0,40754000.0,40368000.0,40754000.0,
Non Current Deferred Liabilities,24818000.0,26543000.0,32999000.0,34843000.0,27987000.0,
Non Current Deferred Taxes Liabilities,24818000.0,26543000.0,32999000.0,34843000.0,27987000.0,
Long Term Debt And Capital Lease Obligation,1120886000.0,1047304000.0,1079878000.0,1108221000.0,1183347000.0,
Long Term Capital Lease Obligation,183948000.0,191919000.0,184919000.0,170709000.0,185984000.0,
Long Term Debt,936938000.0,855385000.0,894959000.0,937512000.0,997363000.0,
Current Liabilities,1160662000.0,1113572000.0,1236046000.0,1185956000.0,1170319000.0,
Other Current Liabilities,106000.0,,,,,
Current Debt And Capital Lease Obligation,71360000.0,72661000.0,72802000.0,69542000.0,72058000.0,
Current Capital Lease Obligation,59981000.0,59237000.0,56705000.0,54673000.0,55936000.0,
Current Debt,11379000.0,13424000.0,16097000.0,14869000.0,16122000.0,
Other Current Borrowings,11379000.0,13424000.0,16097000.0,14869000.0,16122000.0,
Current Provisions,16507000.0,20110000.0,26187000.0,27632000.0,19104000.0,
Payables And Accrued Expenses,1072689000.0,1020801000.0,1137057000.0,1088782000.0,1079157000.0,
Payables,1072689000.0,1020801000.0,1137057000.0,1088782000.0,1079157000.0,
Total Tax Payable,11960000.0,9873000.0,20243000.0,10387000.0,16724000.0,
Income Tax Payable,11960000.0,9873000.0,20243000.0,10387000.0,16724000.0,
Accounts Payable,1060729000.0,1010928000.0,1116814000.0,1078395000.0,1062433000.0,
Total Assets,3890127000.0,3737779000.0,3925380000.0,3842351000.0,3904409000.0,
Total Non Current Assets,2416119000.0,2414913000.0,2435266000.0,2389054000.0,2453738000.0,
Defined Pension Benefit,17621000.0,18537000.0,18599000.0,18599000.0,18342000.0,
Non Current Deferred Assets,221100000.0,211405000.0,215738000.0,210435000.0,197927000.0,
Non Current Deferred Taxes Assets,221100000.0,211405000.0,215738000.0,210435000.0,197927000.0,
Investments And Advances,71163000.0,71975000.0,64625000.0,65165000.0,65471000.0,
Other Investments,,3789000.0,2121000.0,2099000.0,,850000.0
Investmentin Financial Assets,,14066000.0,,,,13066000.0
Held To Maturity Securities,,14066000.0,,,,13066000.0
Long Term Equity Investment,,54120000.0,62504000.0,63066000.0,,51462000.0
Investments In Other Ventures Under Equity Method,,,13066000.0,13066000.0,,
Investmentsin Associatesat Cost,,54120000.0,49438000.0,50000000.0,,51462000.0
Goodwill And Other Intangible Assets,35494000.0,36650000.0,38222000.0,39062000.0,37327000.0,
Other Intangible Assets,,36650000.0,,,,37535000.0
Net PPE,2070741000.0,,,,,
Accumulated Depreciation,-2869514000.0,-2793871000.0,-2752590000.0,-2641658000.0,-2715151000.0,
Gross PPE,4940255000.0,4870217000.0,4850672000.0,4697451000.0,4849822000.0,
Leases,101164000.0,100267000.0,97463000.0,95914000.0,97917000.0,
Construction In Progress,229086000.0,218765000.0,224087000.0,201095000.0,224851000.0,
Other Properties,3898325000.0,3845507000.0,3839256000.0,3749973000.0,3865781000.0,
Machinery Furniture Equipment,39500000.0,39112000.0,41441000.0,40710000.0,41606000.0,
Buildings And Improvements,396464000.0,393282000.0,372416000.0,341296000.0,354651000.0,
Land And Improvements,275716000.0,273284000.0,276009000.0,268463000.0,265016000.0,
Current Assets,1474008000.0,1322866000.0,1490114000.0,1453297000.0,1450671000.0,
Hedging Assets Current,0.0,839000.0,192000.0,674000.0,452000.0,
Prepaid Assets,43323000.0,40707000.0,44924000.0,35628000.0,29806000.0,
Inventory,490489000.0,474224000.0,519284000.0,474994000.0,522229000.0,
Finished Goods,47322000.0,51397000.0,53732000.0,43399000.0,45204000.0,
Work In Process,199165000.0,186396000.0,211840000.0,187882000.0,210012000.0,
Raw Materials,244002000.0,236431000.0,253712000.0,243713000.0,267013000.0,
Receivables,810570000.0,632952000.0,782727000.0,781971000.0,749636000.0,
Other Receivables,75555000.0,73623000.0,79058000.0,72592000.0,44654000.0,
Taxes Receivable,53991000.0,42205000.0,23299000.0,17221000.0,18239000.0,
Accounts Receivable,681024000.0,517124000.0,680370000.0,692158000.0,686743000.0,
Cash Cash Equivalents And Short Term Investments,129626000.0,174144000.0,142987000.0,160030000.0,148548000.0,
Cash And Cash Equivalents,129626000.0,174144000.0,142987000.0,160030000.0,148548000.0,
Cash Financial,,174144000.0,,,,167951000.0
