,2026-03-31,2025-09-30,2025-03-31
Ordinary Shares Number,86672654.0,86672654.0,86672654.0
Share Issued,86672654.0,86672654.0,86672654.0
Net Debt,2325470000.0,,1034670000.0
Total Debt,2554590000.0,2038430000.0,1145540000.0
Tangible Book Value,8477730000.0,7492940000.0,3090420000.0
Invested Capital,11032560000.0,9531610000.0,4236200000.0
Working Capital,6827380000.0,6243600000.0,2112540000.0
Net Tangible Assets,8477730000.0,7492940000.0,3090420000.0
Common Stock Equity,8477970000.0,7493180000.0,3090660000.0
Total Capitalization,9125770000.0,8205850000.0,3734590000.0
Total Equity Gross Minority Interest,8477970000.0,7493180000.0,3090660000.0
Stockholders Equity,8477970000.0,7493180000.0,3090660000.0
Other Equity Interest,8044610000.0,7059810000.0,3260000.0
Retained Earnings,,,1486210000.0
Additional Paid In Capital,,,1230500000.0
Capital Stock,433360000.0,433370000.0,370690000.0
Common Stock,433360000.0,433370000.0,370690000.0
Total Liabilities Net Minority Interest,8402060000.0,5483250000.0,2889490000.0
Total Non Current Liabilities Net Minority Interest,661160000.0,724330000.0,652100000.0
Non Current Pension And Other Postretirement Benefit Plans,,,8170000.0
Long Term Debt And Capital Lease Obligation,647800000.0,712670000.0,643930000.0
Long Term Debt,647800000.0,712670000.0,643930000.0
Long Term Provisions,13360000.0,11660000.0,
Current Liabilities,7740900000.0,4758920000.0,2237390000.0
Other Current Liabilities,1240700000.0,1384900000.0,
Current Deferred Taxes Liabilities,,,18140000.0
Current Debt And Capital Lease Obligation,1906790000.0,1325760000.0,501610000.0
Current Debt,1906790000.0,1325760000.0,501610000.0
Pensionand Other Post Retirement Benefit Plans Current,,,290000.0
Current Provisions,3790000.0,5170000.0,22020000.0
Payables,4452320000.0,1446180000.0,758370000.0
Other Payable,,,133360000.0
Total Tax Payable,0.0,4420000.0,
Accounts Payable,4452320000.0,1441760000.0,625010000.0
Total Assets,16880030000.0,12976430000.0,5980150000.0
Total Non Current Assets,2311750000.0,1973910000.0,1630220000.0
Other Non Current Assets,88100000.0,180530000.0,10000.0
Non Current Prepaid Assets,,,10000.0
Non Current Deferred Taxes Assets,59910000.0,54000000.0,48540000.0
Investmentin Financial Assets,278150000.0,172080000.0,130000.0
Available For Sale Securities,278150000.0,172080000.0,130000.0
Long Term Equity Investment,,,73070000.0
Investmentsin Joint Venturesat Cost,,,73060000.0
Investmentsin Associatesat Cost,,,10000.0
Goodwill And Other Intangible Assets,240000.0,240000.0,240000.0
Goodwill,240000.0,240000.0,240000.0
Net PPE,1872890000.0,1567060000.0,1416010000.0
Accumulated Depreciation,,,-15070000.0
Gross PPE,1872890000.0,1567060000.0,1431080000.0
Construction In Progress,425280000.0,132960000.0,1042210000.0
Other Properties,1447610000.0,1434100000.0,
Machinery Furniture Equipment,,,46300000.0
Land And Improvements,,,342570000.0
Properties,,,0.0
Current Assets,14568280000.0,11002520000.0,4349930000.0
Other Current Assets,1062330000.0,829750000.0,
Restricted Cash,,,485770000.0
Prepaid Assets,,,532080000.0
Inventory,1061270000.0,715200000.0,20430000.0
Raw Materials,,,20430000.0
Other Receivables,163860000.0,127300000.0,1083700000.0
Accounts Receivable,3477060000.0,1266090000.0,1442520000.0
Allowance For Doubtful Accounts Receivable,,,-144050000.0
Gross Accounts Receivable,,,1586570000.0
Cash Cash Equivalents And Short Term Investments,8803760000.0,8064180000.0,785430000.0
Other Short Term Investments,8574640000.0,3138740000.0,674560000.0
Cash And Cash Equivalents,229120000.0,4925440000.0,110870000.0
Cash Equivalents,,,100620000.0
Cash Financial,,,10250000.0
