,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,508002.0,508000.0,508000.0
Share Issued,508002.0,508000.0,508000.0
Net Debt,2423780.0,21372974.0,17939702.0
Total Debt,46439076.0,68736464.0,69597527.0
Tangible Book Value,45554966.0,45884062.0,43285029.0
Invested Capital,61356075.0,81427313.0,83932193.0
Working Capital,32421490.0,31766723.0,33035426.0
Net Tangible Assets,45554966.0,45884062.0,43285029.0
Capital Lease Obligations,41682405.0,45493013.0,42491805.0
Common Stock Equity,56599404.0,58183862.0,56826471.0
Total Capitalization,56599404.0,58183862.0,56826471.0
Total Equity Gross Minority Interest,56599404.0,58183862.0,56826471.0
Stockholders Equity,56599404.0,58183862.0,56826471.0
Gains Losses Not Affecting Retained Earnings,440219.0,320088.0,998965.0
Other Equity Adjustments,440219.0,320088.0,998965.0
Retained Earnings,-49936591.0,-48232002.0,-50268270.0
Additional Paid In Capital,106085870.0,106085870.0,106085870.0
Capital Stock,9906.0,9906.0,9906.0
Common Stock,9906.0,9906.0,9906.0
Total Liabilities Net Minority Interest,59032351.0,79582661.0,78821221.0
Total Non Current Liabilities Net Minority Interest,38886418.0,42139529.0,39521465.0
Non Current Deferred Liabilities,2014423.0,1836297.0,920142.0
Non Current Deferred Taxes Liabilities,2014423.0,1836297.0,920142.0
Long Term Debt And Capital Lease Obligation,36871995.0,40303232.0,38601323.0
Long Term Capital Lease Obligation,36871995.0,40303232.0,38601323.0
Current Liabilities,20145933.0,37443132.0,39299756.0
Current Debt And Capital Lease Obligation,9567081.0,28433232.0,30996204.0
Current Capital Lease Obligation,4810410.0,5189781.0,3890482.0
Current Debt,4756671.0,23243451.0,27105722.0
Other Current Borrowings,4756671.0,,27105722.0
Line Of Credit,,23243451.0,27105722.0
Payables And Accrued Expenses,10578852.0,9009900.0,8303552.0
Current Accrued Expenses,1148365.0,543739.0,1087478.0
Interest Payable,,,0.0
Payables,9430487.0,8466161.0,7216074.0
Other Payable,5036396.0,6548539.0,3770255.0
Dueto Related Parties Current,480183.0,0.0,638243.0
Total Tax Payable,3913908.0,1917622.0,2807576.0
Total Assets,115631755.0,137766523.0,135647692.0
Total Non Current Assets,63064332.0,68556668.0,63312510.0
Other Non Current Assets,2509532.0,2580039.0,2326379.0
Non Current Deferred Assets,72592.0,62104.0,206806.0
Non Current Deferred Taxes Assets,72592.0,62104.0,206806.0
Investments And Advances,318134.0,352068.0,0.0
Long Term Equity Investment,318134.0,352068.0,0.0
Investmentsin Joint Venturesat Cost,318134.0,352068.0,0.0
Goodwill And Other Intangible Assets,11044438.0,12299800.0,13541442.0
Other Intangible Assets,11044438.0,12299800.0,13541442.0
Net PPE,49119636.0,53262657.0,47237883.0
Accumulated Depreciation,-4047426.0,-3702711.0,-2111354.0
Gross PPE,53167062.0,56965368.0,49349237.0
Leases,7758478.0,7693004.0,5999129.0
Other Properties,41682405.0,45493013.0,42491805.0
Machinery Furniture Equipment,3726179.0,3779351.0,858303.0
Properties,0.0,0.0,0.0
Current Assets,52567423.0,69209855.0,72335182.0
Other Current Assets,4920.0,3980.0,3589.0
Current Deferred Assets,,,0.0
Prepaid Assets,29385651.0,45354369.0,24384141.0
Inventory,12114712.0,5457566.0,3616821.0
Finished Goods,12114712.0,5457566.0,3616821.0
Receivables,8729249.0,16523463.0,35164611.0
Duefrom Related Parties Current,1443971.0,1553069.0,0.0
Taxes Receivable,0.0,1081353.0,994950.0
Accounts Receivable,7285278.0,13889041.0,34169661.0
Allowance For Doubtful Accounts Receivable,-465974.0,-376389.0,-2668186.0
Gross Accounts Receivable,7751252.0,14265430.0,36837847.0
Cash Cash Equivalents And Short Term Investments,2332891.0,1870477.0,9166020.0
Cash And Cash Equivalents,2332891.0,1870477.0,9166020.0
