,2025-09-30,2025-03-31
Ordinary Shares Number,2724880.0,1100817.0
Share Issued,2724880.0,1100817.0
Tangible Book Value,117612670.0,76962017.0
Invested Capital,117612670.0,76962017.0
Working Capital,116936845.0,76945817.0
Net Tangible Assets,117612670.0,76962017.0
Common Stock Equity,117612670.0,76962017.0
Total Capitalization,117612670.0,76962017.0
Total Equity Gross Minority Interest,117612670.0,76962017.0
Stockholders Equity,117612670.0,76962017.0
Retained Earnings,43993543.0,39243668.0
Additional Paid In Capital,73616990.0,37717487.0
Capital Stock,2137.0,862.0
Common Stock,2137.0,862.0
Total Liabilities Net Minority Interest,28768414.0,17928920.0
Total Non Current Liabilities Net Minority Interest,0.0,0.0
Current Liabilities,28768414.0,17928920.0
Current Deferred Liabilities,2773891.0,501804.0
Current Deferred Revenue,2773891.0,501804.0
Pensionand Other Post Retirement Benefit Plans Current,,11322.0
Payables And Accrued Expenses,25994523.0,17415794.0
Current Accrued Expenses,1351231.0,1774992.0
Payables,24643292.0,15640802.0
Dueto Related Parties Current,22266672.0,14984393.0
Total Tax Payable,1304285.0,190082.0
Accounts Payable,1072335.0,466327.0
Total Assets,146381084.0,94890937.0
Total Non Current Assets,675825.0,16200.0
Non Current Prepaid Assets,16200.0,16200.0
Non Current Deferred Assets,659625.0,0.0
Net PPE,0.0,0.0
Accumulated Depreciation,,-21508.0
Gross PPE,0.0,21508.0
Machinery Furniture Equipment,,21508.0
Current Assets,145705259.0,94874737.0
Prepaid Assets,15194115.0,0.0
Inventory,5799922.0,1879435.0
Finished Goods,5799922.0,1879435.0
Receivables,3166952.0,8144307.0
Duefrom Related Parties Current,,0.0
Taxes Receivable,,0.0
Accounts Receivable,3166952.0,8144307.0
Allowance For Doubtful Accounts Receivable,,0.0
Gross Accounts Receivable,,8144307.0
Cash Cash Equivalents And Short Term Investments,121544270.0,84850995.0
Cash And Cash Equivalents,121544270.0,84850995.0
