,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,85408968.0,85221767.0,85166769.0,85062439.0,84987054.0,,
Share Issued,85408968.0,85221767.0,85166769.0,85062439.0,84987054.0,,
Net Debt,681305000.0,727964000.0,895769000.0,866765000.0,859919000.0,,
Total Debt,1972684000.0,2010073000.0,2196103000.0,2157565000.0,2174671000.0,,
Tangible Book Value,-213919000.0,-299162000.0,-317921000.0,-265798000.0,-283394000.0,,
Invested Capital,1148132000.0,1121027000.0,1306336000.0,1314310000.0,1298207000.0,,
Working Capital,-591075000.0,-609008000.0,-423171000.0,-445234000.0,-459584000.0,,
Net Tangible Assets,-213919000.0,-299162000.0,-317921000.0,-265798000.0,-283394000.0,,
Capital Lease Obligations,1220079000.0,1222648000.0,1233855000.0,1240492000.0,1257061000.0,,
Common Stock Equity,395527000.0,333602000.0,344088000.0,397237000.0,380597000.0,,
Total Capitalization,1148132000.0,1121027000.0,1306336000.0,1314310000.0,1298207000.0,,
Total Equity Gross Minority Interest,398767000.0,337165000.0,348007000.0,401294000.0,384850000.0,,
Minority Interest,3240000.0,3563000.0,3919000.0,4057000.0,4253000.0,,
Stockholders Equity,395527000.0,333602000.0,344088000.0,397237000.0,380597000.0,,
Gains Losses Not Affecting Retained Earnings,13326000.0,9108000.0,7680000.0,4246000.0,2225000.0,,
Other Equity Adjustments,13326000.0,9108000.0,7680000.0,4246000.0,2225000.0,,
Retained Earnings,-861943000.0,-917597000.0,-904122000.0,-858263000.0,-883682000.0,,
Additional Paid In Capital,1243290000.0,1241239000.0,1239678000.0,1250403000.0,1261204000.0,,
Capital Stock,854000.0,852000.0,852000.0,851000.0,850000.0,,
Common Stock,854000.0,852000.0,852000.0,851000.0,850000.0,,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,2715665000.0,2834742000.0,2932056000.0,2906254000.0,2920520000.0,,
Total Non Current Liabilities Net Minority Interest,1915786000.0,1956096000.0,2157636000.0,2129056000.0,2142055000.0,,
Other Non Current Liabilities,105722000.0,35532000.0,36879000.0,39504000.0,38797000.0,,
Liabilities Heldfor Sale Non Current,,0.0,0.0,0.0,0.0,49865000.0,
Non Current Accrued Expenses,,41788000.0,40946000.0,37837000.0,36499000.0,33519000.0,
Non Current Deferred Liabilities,14425000.0,44971000.0,59960000.0,56659000.0,53276000.0,,
Non Current Deferred Taxes Liabilities,9929000.0,9009000.0,24398000.0,23610000.0,23934000.0,,
Long Term Debt And Capital Lease Obligation,1795639000.0,1833805000.0,2019851000.0,1995056000.0,2013483000.0,,
Long Term Capital Lease Obligation,1043034000.0,1046380000.0,1057603000.0,1077983000.0,1095873000.0,,
Long Term Debt,752605000.0,787425000.0,962248000.0,917073000.0,917610000.0,,
Current Liabilities,799879000.0,878646000.0,774420000.0,777198000.0,778465000.0,,
Other Current Liabilities,86711000.0,84087000.0,92616000.0,85795000.0,89065000.0,,
Current Deferred Liabilities,321388000.0,377933000.0,295413000.0,308416000.0,317671000.0,,
