,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,2036424000.0,2067905000.0,2079769000.0,2086768000.0,2091856000.0,,
Share Issued,2036424000.0,2067905000.0,2079769000.0,2086768000.0,2091856000.0,,
Net Debt,4956000000.0,3416000000.0,3333000000.0,4290000000.0,4368000000.0,,
Total Debt,12419000000.0,12080000000.0,13340000000.0,12342000000.0,11124000000.0,,
Tangible Book Value,14842000000.0,17062000000.0,18113000000.0,12504000000.0,12841000000.0,,
Invested Capital,35265000000.0,37562000000.0,39899000000.0,33326000000.0,31475000000.0,,
Working Capital,830000000.0,1673000000.0,2018000000.0,1421000000.0,237000000.0,,
Net Tangible Assets,14842000000.0,17062000000.0,18113000000.0,12504000000.0,12841000000.0,,
Capital Lease Obligations,1905000000.0,1559000000.0,1575000000.0,1614000000.0,1624000000.0,,
Common Stock Equity,24751000000.0,27041000000.0,28134000000.0,22598000000.0,21975000000.0,,
Total Capitalization,35265000000.0,37562000000.0,38749000000.0,32176000000.0,30325000000.0,,
Total Equity Gross Minority Interest,25812000000.0,28083000000.0,29155000000.0,23630000000.0,22905000000.0,,
Minority Interest,1061000000.0,1042000000.0,1021000000.0,1032000000.0,930000000.0,,
Stockholders Equity,24751000000.0,27041000000.0,28134000000.0,22598000000.0,21975000000.0,,
Gains Losses Not Affecting Retained Earnings,-421000000.0,-432000000.0,-430000000.0,-435000000.0,-485000000.0,,
Other Equity Adjustments,-421000000.0,-432000000.0,-430000000.0,-435000000.0,-485000000.0,,
Retained Earnings,-10355000000.0,-10628000000.0,-10935000000.0,-17592000000.0,-18946000000.0,,
Additional Paid In Capital,35527000000.0,38101000000.0,39499000000.0,40625000000.0,41406000000.0,,
Capital Stock,0.0,0.0,0.0,0.0,0.0,,
Common Stock,0.0,0.0,0.0,0.0,0.0,,
Total Liabilities Net Minority Interest,34073000000.0,33719000000.0,34189000000.0,32352000000.0,29917000000.0,,
Total Non Current Liabilities Net Minority Interest,22080000000.0,21399000000.0,21068000000.0,19666000000.0,17804000000.0,,
Other Non Current Liabilities,391000000.0,381000000.0,399000000.0,399000000.0,395000000.0,,
Non Current Deferred Liabilities,28000000.0,31000000.0,31000000.0,68000000.0,13000000.0,,
Non Current Deferred Taxes Liabilities,28000000.0,31000000.0,31000000.0,68000000.0,13000000.0,,
Long Term Debt And Capital Lease Obligation,12224000000.0,11911000000.0,12027000000.0,11016000000.0,9797000000.0,,
Long Term Capital Lease Obligation,1710000000.0,1390000000.0,1412000000.0,1438000000.0,1447000000.0,,
Long Term Debt,10514000000.0,10521000000.0,10615000000.0,9578000000.0,8350000000.0,,
Long Term Provisions,9437000000.0,9076000000.0,8611000000.0,8183000000.0,7599000000.0,,
Current Liabilities,11993000000.0,12320000000.0,13121000000.0,12686000000.0,12113000000.0,,
Other Current Liabilities,2282000000.0,2263000000.0,2324000000.0,2170000000.0,2320000000.0,,
Current Debt And Capital Lease Obligation,195000000.0,169000000.0,1313000000.0,1326000000.0,1327000000.0,,
Current Capital Lease Obligation,195000000.0,169000000.0,163000000.0,176000000.0,177000000.0,,
Current Debt,,,1150000000.0,1150000000.0,1150000000.0,1150000000.0,
Other Current Borrowings,,,1150000000.0,1150000000.0,1150000000.0,1150000000.0,
Pensionand Other Post Retirement Benefit Plans Current,432000000.0,777000000.0,628000000.0,480000000.0,331000000.0,,
Current Provisions,3467000000.0,3387000000.0,3268000000.0,3107000000.0,2873000000.0,,
Payables And Accrued Expenses,5617000000.0,5724000000.0,5588000000.0,5603000000.0,5262000000.0,,
Current Accrued Expenses,1567000000.0,1626000000.0,1632000000.0,2260000000.0,2147000000.0,,
Payables,4050000000.0,4098000000.0,3956000000.0,3343000000.0,3115000000.0,,
Total Tax Payable,2861000000.0,3085000000.0,2837000000.0,2321000000.0,2242000000.0,,
Income Tax Payable,1018000000.0,1033000000.0,859000000.0,814000000.0,739000000.0,,
Accounts Payable,1189000000.0,1013000000.0,1119000000.0,1022000000.0,873000000.0,,
Total Assets,59885000000.0,61802000000.0,63344000000.0,55982000000.0,52822000000.0,,
Total Non Current Assets,47062000000.0,47809000000.0,48205000000.0,41875000000.0,40472000000.0,,
Other Non Current Assets,14632000000.0,14403000000.0,13773000000.0,13165000000.0,12559000000.0,,
Non Current Deferred Assets,10844000000.0,10951000000.0,10710000000.0,6524000000.0,6592000000.0,,
Non Current Deferred Taxes Assets,10844000000.0,10951000000.0,10710000000.0,6524000000.0,6592000000.0,,
Non Current Note Receivables,99000000.0,119000000.0,151000000.0,146000000.0,144000000.0,,
Investments And Advances,8278000000.0,9346000000.0,10494000000.0,8845000000.0,8940000000.0,,
Investmentin Financial Assets,8010000000.0,9059000000.0,10179000000.0,8514000000.0,8602000000.0,,
Available For Sale Securities,8010000000.0,9059000000.0,10179000000.0,8514000000.0,8602000000.0,,
Long Term Equity Investment,268000000.0,287000000.0,315000000.0,331000000.0,338000000.0,,
Goodwill And Other Intangible Assets,9909000000.0,9979000000.0,10021000000.0,10094000000.0,9134000000.0,,
Other Intangible Assets,990000000.0,1048000000.0,1104000000.0,1187000000.0,1065000000.0,,
Goodwill,8919000000.0,8931000000.0,8917000000.0,8907000000.0,8069000000.0,,
Net PPE,3300000000.0,3011000000.0,3056000000.0,3101000000.0,3103000000.0,,
Accumulated Depreciation,,-1850000000.0,,,,-1598000000.0,
Gross PPE,3300000000.0,4861000000.0,3056000000.0,3101000000.0,3103000000.0,,
Leases,,773000000.0,,,,670000000.0,
Construction In Progress,,220000000.0,,,,218000000.0,
Other Properties,3300000000.0,1114000000.0,3056000000.0,3101000000.0,3103000000.0,,
Machinery Furniture Equipment,,1949000000.0,,,,1858000000.0,
Buildings And Improvements,,740000000.0,,,,739000000.0,
Land And Improvements,,65000000.0,,,,65000000.0,
Properties,,0.0,,,,0.0,
Current Assets,12823000000.0,13993000000.0,15139000000.0,14107000000.0,12350000000.0,,
Other Current Assets,1663000000.0,1494000000.0,1355000000.0,717000000.0,615000000.0,,
Restricted Cash,680000000.0,631000000.0,477000000.0,1191000000.0,1253000000.0,,
Prepaid Assets,494000000.0,408000000.0,448000000.0,423000000.0,455000000.0,,
Receivables,3895000000.0,3827000000.0,3773000000.0,4406000000.0,4001000000.0,,
Other Receivables,,,,637000000.0,512000000.0,482000000.0,468000000.0
Accounts Receivable,3895000000.0,3827000000.0,3773000000.0,3769000000.0,3489000000.0,,
Allowance For Doubtful Accounts Receivable,-106000000.0,-91000000.0,-93000000.0,-101000000.0,-87000000.0,,
Gross Accounts Receivable,4001000000.0,3918000000.0,3866000000.0,3870000000.0,3576000000.0,,
Cash Cash Equivalents And Short Term Investments,6091000000.0,7633000000.0,9086000000.0,7370000000.0,6026000000.0,,
Other Short Term Investments,533000000.0,528000000.0,654000000.0,932000000.0,894000000.0,,
Cash And Cash Equivalents,5558000000.0,7105000000.0,8432000000.0,6438000000.0,5132000000.0,,
