,2025-12-31,2024-12-31
Ordinary Shares Number,1916667000.0,116667000.0
Share Issued,1916667000.0,116667000.0
Net Debt,71217149.0,
Total Debt,132918921.0,131560704.0
Tangible Book Value,120095314.0,112047158.0
Invested Capital,237206753.0,230138083.0
Working Capital,-90091355.0,123547836.0
Net Tangible Assets,120095314.0,112047158.0
Capital Lease Obligations,48918921.0,47560704.0
Common Stock Equity,153206753.0,146138083.0
Total Capitalization,153206753.0,146138083.0
Total Equity Gross Minority Interest,153206753.0,145497130.0
Minority Interest,0.0,-640953.0
Stockholders Equity,153206753.0,146138083.0
Gains Losses Not Affecting Retained Earnings,67157870.0,72905443.0
Other Equity Adjustments,67157870.0,72905443.0
Retained Earnings,-391851008.0,-269947314.0
Additional Paid In Capital,476500785.0,343098862.0
Capital Stock,1399106.0,81092.0
Common Stock,1399106.0,81092.0
Total Liabilities Net Minority Interest,163713587.0,325120200.0
Total Non Current Liabilities Net Minority Interest,39439295.0,212398298.0
Other Non Current Liabilities,1000000.0,1000000.0
Dueto Related Parties Non Current,0.0,173046163.0
Tradeand Other Payables Non Current,0.0,0.0
Long Term Debt And Capital Lease Obligation,38439295.0,38352135.0
Long Term Capital Lease Obligation,38439295.0,38352135.0
Current Liabilities,124274292.0,112721902.0
Other Current Liabilities,2848963.0,3749678.0
Current Deferred Liabilities,7796228.0,5595491.0
Current Deferred Revenue,7796228.0,5595491.0
Current Debt And Capital Lease Obligation,94479626.0,93208569.0
Current Capital Lease Obligation,10479626.0,9208569.0
Current Debt,84000000.0,84000000.0
Line Of Credit,84000000.0,84000000.0
Payables And Accrued Expenses,19149475.0,10168164.0
Current Accrued Expenses,943869.0,1010741.0
Interest Payable,130189.0,153951.0
Payables,18205606.0,9157423.0
Other Payable,9117878.0,4591130.0
Dueto Related Parties Current,1621303.0,1817485.0
Total Tax Payable,3445483.0,2360314.0
Income Tax Payable,179316.0,213495.0
Accounts Payable,4020942.0,388494.0
Total Assets,316920340.0,470617330.0
Total Non Current Assets,282737403.0,234347592.0
Other Non Current Assets,7800000.0,1100000.0
Investments And Advances,44974376.0,0.0
Investmentin Financial Assets,44974376.0,0.0
Available For Sale Securities,44974376.0,
Goodwill And Other Intangible Assets,33111439.0,34090925.0
Other Intangible Assets,33111439.0,34090925.0
Net PPE,196851588.0,199156667.0
Accumulated Depreciation,-48939349.0,-44902512.0
Gross PPE,245790937.0,244059179.0
Leases,4338116.0,3118069.0
Other Properties,54080188.0,51906613.0
Machinery Furniture Equipment,2558798.0,4220664.0
Buildings And Improvements,184813835.0,184813833.0
Properties,0.0,0.0
Current Assets,34182937.0,236269738.0
Other Current Assets,321873.0,262581.0
Prepaid Assets,7582998.0,1042259.0
Inventory,,0.0
Receivables,13495215.0,14240660.0
Other Receivables,986132.0,333333.0
Duefrom Related Parties Current,8932000.0,9542000.0
Taxes Receivable,3412876.0,4208557.0
Accounts Receivable,164207.0,156770.0
Cash Cash Equivalents And Short Term Investments,12782851.0,220724238.0
Cash And Cash Equivalents,12782851.0,220724238.0
