,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,33909408.0,33574759.0,33280887.0,33044371.0,32751240.0,
Share Issued,33909408.0,33574759.0,33280887.0,33044371.0,32751240.0,
Net Debt,44242000.0,37192000.0,38100000.0,35759000.0,32769000.0,
Total Debt,70462000.0,70837000.0,71181000.0,71519000.0,73152000.0,
Tangible Book Value,14454000.0,19031000.0,18518000.0,19438000.0,24269000.0,
Invested Capital,73475000.0,77915000.0,77266000.0,78054000.0,84057000.0,
Working Capital,70810000.0,76259000.0,75723000.0,76599000.0,82771000.0,
Net Tangible Assets,14454000.0,19031000.0,18518000.0,19438000.0,24269000.0,
Capital Lease Obligations,11441000.0,11953000.0,12433000.0,12903000.0,13364000.0,
Common Stock Equity,14454000.0,19031000.0,18518000.0,19438000.0,24269000.0,
Total Capitalization,73475000.0,77915000.0,77266000.0,78054000.0,84057000.0,
Total Equity Gross Minority Interest,14454000.0,19031000.0,18518000.0,19438000.0,24269000.0,
Stockholders Equity,14454000.0,19031000.0,18518000.0,19438000.0,24269000.0,
Retained Earnings,-559104000.0,-552415000.0,-549686000.0,-546190000.0,-537539000.0,
Additional Paid In Capital,573524000.0,571412000.0,568171000.0,565595000.0,561775000.0,
Capital Stock,34000.0,34000.0,33000.0,33000.0,33000.0,
Common Stock,34000.0,34000.0,33000.0,33000.0,33000.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,84444000.0,86534000.0,88737000.0,86676000.0,85936000.0,
Total Non Current Liabilities Net Minority Interest,68276000.0,68720000.0,69130000.0,69533000.0,71229000.0,
Long Term Debt And Capital Lease Obligation,68276000.0,68720000.0,69130000.0,69533000.0,71229000.0,
Long Term Capital Lease Obligation,9255000.0,9836000.0,10382000.0,10917000.0,11441000.0,
Long Term Debt,59021000.0,58884000.0,58748000.0,58616000.0,59788000.0,
Current Liabilities,16168000.0,17814000.0,19607000.0,17143000.0,14707000.0,
Current Deferred Liabilities,126000.0,141000.0,649000.0,696000.0,680000.0,
Current Deferred Revenue,126000.0,141000.0,649000.0,696000.0,680000.0,
Current Debt And Capital Lease Obligation,2186000.0,2117000.0,2051000.0,1986000.0,1923000.0,
Current Capital Lease Obligation,2186000.0,2117000.0,2051000.0,1986000.0,1923000.0,
Payables And Accrued Expenses,13856000.0,15556000.0,16907000.0,14461000.0,12104000.0,
Current Accrued Expenses,9344000.0,13339000.0,12317000.0,9740000.0,8058000.0,
Interest Payable,0.0,484000.0,,442000.0,,0.0
Payables,4512000.0,2217000.0,4590000.0,4721000.0,4046000.0,
Accounts Payable,4512000.0,2217000.0,4590000.0,4721000.0,4046000.0,
Total Assets,98898000.0,105565000.0,107255000.0,106114000.0,110205000.0,
Total Non Current Assets,11920000.0,11492000.0,11925000.0,12372000.0,12727000.0,
Other Non Current Assets,958000.0,235000.0,242000.0,209000.0,137000.0,
Non Current Deferred Assets,,0.0,0.0,0.0,0.0,276000.0
Net PPE,10962000.0,11257000.0,11683000.0,12163000.0,12590000.0,
Accumulated Depreciation,-8266000.0,-8206000.0,-8126000.0,-8073000.0,-8017000.0,
Gross PPE,19228000.0,19463000.0,19809000.0,20236000.0,20607000.0,
Leases,2435000.0,2435000.0,2435000.0,2435000.0,2435000.0,
Other Properties,9679000.0,10132000.0,10575000.0,11007000.0,11430000.0,
Machinery Furniture Equipment,7114000.0,6896000.0,6799000.0,6794000.0,6742000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,86978000.0,94073000.0,95330000.0,93742000.0,97478000.0,
Other Current Assets,1515000.0,1438000.0,2243000.0,1701000.0,2201000.0,
Inventory,16694000.0,16896000.0,18135000.0,16346000.0,13580000.0,
Finished Goods,6201000.0,7909000.0,9346000.0,8531000.0,7232000.0,
Work In Process,4379000.0,2778000.0,2353000.0,1501000.0,2129000.0,
Raw Materials,6114000.0,6209000.0,6436000.0,6314000.0,4219000.0,
Receivables,14788000.0,14681000.0,14938000.0,13554000.0,15435000.0,
Accounts Receivable,14788000.0,14681000.0,14938000.0,13554000.0,15435000.0,
Cash Cash Equivalents And Short Term Investments,53981000.0,61058000.0,60014000.0,62141000.0,66262000.0,
Other Short Term Investments,39202000.0,39366000.0,39366000.0,39284000.0,39243000.0,
Cash And Cash Equivalents,14779000.0,21692000.0,20648000.0,22857000.0,27019000.0,
