,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,499381644.0,496975154.0,496830457.0,496646312.0,496458420.0,
Share Issued,499381644.0,496975154.0,496830457.0,496646312.0,496458420.0,
Net Debt,3563000000.0,3472000000.0,3519000000.0,3670000000.0,3908000000.0,
Total Debt,3991000000.0,4017000000.0,4024000000.0,4209000000.0,4395000000.0,
Tangible Book Value,-1448000000.0,-1640000000.0,-1611000000.0,-1688000000.0,-1789000000.0,
Invested Capital,10491000000.0,10564000000.0,10773000000.0,10984000000.0,10748000000.0,
Working Capital,1922000000.0,1861000000.0,2038000000.0,2222000000.0,2171000000.0,
Net Tangible Assets,-1448000000.0,-1640000000.0,-1611000000.0,-1688000000.0,-1789000000.0,
Common Stock Equity,6500000000.0,6547000000.0,6749000000.0,6775000000.0,6353000000.0,
Total Capitalization,10418000000.0,10490000000.0,10711000000.0,10923000000.0,10704000000.0,
Total Equity Gross Minority Interest,6500000000.0,6547000000.0,6749000000.0,6775000000.0,6353000000.0,
Stockholders Equity,6500000000.0,6547000000.0,6749000000.0,6775000000.0,6353000000.0,
Gains Losses Not Affecting Retained Earnings,-233000000.0,-141000000.0,-199000000.0,-192000000.0,-583000000.0,
Other Equity Adjustments,-233000000.0,-141000000.0,-199000000.0,-192000000.0,-583000000.0,
Retained Earnings,-2125000000.0,-2182000000.0,-1906000000.0,-1872000000.0,-1883000000.0,
Additional Paid In Capital,8858000000.0,8870000000.0,8854000000.0,8839000000.0,8819000000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,,,,0.0
Total Liabilities Net Minority Interest,6722000000.0,6811000000.0,6802000000.0,6967000000.0,6588000000.0,
Total Non Current Liabilities Net Minority Interest,5060000000.0,5214000000.0,5347000000.0,5575000000.0,5319000000.0,
Other Non Current Liabilities,467000000.0,427000000.0,607000000.0,638000000.0,487000000.0,
Liabilities Heldfor Sale Non Current,309000000.0,304000000.0,300000000.0,293000000.0,,0.0
Employee Benefits,,158000000.0,,,,175000000.0
Non Current Pension And Other Postretirement Benefit Plans,,158000000.0,,,,175000000.0
Non Current Deferred Liabilities,366000000.0,382000000.0,478000000.0,496000000.0,481000000.0,
Non Current Deferred Taxes Liabilities,366000000.0,382000000.0,478000000.0,496000000.0,481000000.0,
Long Term Debt And Capital Lease Obligation,3918000000.0,3943000000.0,3962000000.0,4148000000.0,4351000000.0,
Long Term Debt,3918000000.0,3943000000.0,3962000000.0,4148000000.0,4351000000.0,
Current Liabilities,1662000000.0,1597000000.0,1455000000.0,1392000000.0,1269000000.0,
Other Current Liabilities,817000000.0,533000000.0,665000000.0,596000000.0,576000000.0,
Current Deferred Liabilities,400000000.0,416000000.0,376000000.0,367000000.0,319000000.0,
Current Debt And Capital Lease Obligation,73000000.0,74000000.0,62000000.0,61000000.0,44000000.0,
Current Debt,73000000.0,74000000.0,62000000.0,61000000.0,44000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,206000000.0,,,,177000000.0
Payables And Accrued Expenses,372000000.0,368000000.0,352000000.0,368000000.0,330000000.0,
Payables,372000000.0,368000000.0,352000000.0,368000000.0,330000000.0,
Accounts Payable,372000000.0,368000000.0,352000000.0,368000000.0,330000000.0,
Total Assets,13222000000.0,13358000000.0,13551000000.0,13742000000.0,12941000000.0,
Total Non Current Assets,9638000000.0,9900000000.0,10058000000.0,10128000000.0,9501000000.0,
Other Non Current Assets,295000000.0,304000000.0,306000000.0,308000000.0,312000000.0,
Goodwill And Other Intangible Assets,7948000000.0,8187000000.0,8360000000.0,8463000000.0,8142000000.0,
Other Intangible Assets,3225000000.0,3408000000.0,3596000000.0,3705000000.0,3634000000.0,
Goodwill,4723000000.0,4779000000.0,4764000000.0,4758000000.0,4508000000.0,
Net PPE,1395000000.0,1409000000.0,1392000000.0,1357000000.0,1047000000.0,
Accumulated Depreciation,,-952000000.0,,,,-858000000.0
Gross PPE,,2361000000.0,,,,1851000000.0
Construction In Progress,,268000000.0,,,,221000000.0
Other Properties,,1329000000.0,,,,990000000.0
Buildings And Improvements,,698000000.0,,,,600000000.0
Land And Improvements,,66000000.0,,,,40000000.0
Properties,,0.0,,,,0.0
Current Assets,3584000000.0,3458000000.0,3493000000.0,3614000000.0,3440000000.0,
Other Current Assets,285000000.0,236000000.0,305000000.0,302000000.0,301000000.0,
Inventory,1717000000.0,1737000000.0,1708000000.0,1670000000.0,1592000000.0,
Inventories Adjustments Allowances,-74000000.0,-75000000.0,-76000000.0,-73000000.0,-67000000.0,
Finished Goods,879000000.0,871000000.0,853000000.0,819000000.0,745000000.0,
Work In Process,800000000.0,837000000.0,814000000.0,826000000.0,818000000.0,
Raw Materials,112000000.0,104000000.0,117000000.0,98000000.0,96000000.0,
Receivables,1154000000.0,940000000.0,975000000.0,1103000000.0,1060000000.0,
Other Receivables,70000000.0,67000000.0,81000000.0,114000000.0,90000000.0,
Accounts Receivable,1084000000.0,873000000.0,894000000.0,989000000.0,970000000.0,
Allowance For Doubtful Accounts Receivable,,-17000000.0,,,,-13000000.0
Gross Accounts Receivable,,890000000.0,,,,818000000.0
Cash Cash Equivalents And Short Term Investments,428000000.0,545000000.0,505000000.0,539000000.0,487000000.0,
Cash And Cash Equivalents,428000000.0,545000000.0,505000000.0,539000000.0,487000000.0,
