,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,143358222.0,143248577.0,142629547.0
Share Issued,143358222.0,143248577.0,142629547.0
Net Debt,19436700000.0,20523400000.0,21291700000.0
Total Debt,22688400000.0,24723100000.0,27559900000.0
Tangible Book Value,16315800000.0,15408900000.0,16024500000.0
Invested Capital,39819500000.0,40812100000.0,44251300000.0
Working Capital,845000000.0,-384000000.0,1947400000.0
Net Tangible Assets,16315800000.0,15408900000.0,16024500000.0
Capital Lease Obligations,571200000.0,892600000.0,979300000.0
Common Stock Equity,17702300000.0,16981600000.0,17670700000.0
Total Capitalization,38723400000.0,37645300000.0,41089800000.0
Total Equity Gross Minority Interest,21696900000.0,20853900000.0,21037600000.0
Minority Interest,3994600000.0,3872300000.0,3366900000.0
Stockholders Equity,17702300000.0,16981600000.0,17670700000.0
Other Equity Interest,1805200000.0,1643500000.0,1821100000.0
Retained Earnings,1268200000.0,697700000.0,146200000.0
Additional Paid In Capital,12900000000.0,,13384800000.0
Capital Stock,716800000.0,716200000.0,713100000.0
Common Stock,716800000.0,716200000.0,713100000.0
Total Liabilities Net Minority Interest,27987100000.0,30061500000.0,32508000000.0
Total Non Current Liabilities Net Minority Interest,24858000000.0,24609800000.0,27333300000.0
Other Non Current Liabilities,284000000.0,280300000.0,290800000.0
Derivative Product Liabilities,798700000.0,804700000.0,761700000.0
Tradeand Other Payables Non Current,38800000.0,25400000.0,36200000.0
Non Current Deferred Taxes Liabilities,2077200000.0,1952800000.0,1867200000.0
Long Term Debt And Capital Lease Obligation,21570600000.0,21482600000.0,24312500000.0
Long Term Capital Lease Obligation,549500000.0,818900000.0,893400000.0
Long Term Debt,21021100000.0,20663700000.0,23419100000.0
Long Term Provisions,88700000.0,64000000.0,64900000.0
Current Liabilities,3129100000.0,5451700000.0,5174700000.0
Other Current Liabilities,363500000.0,819900000.0,255600000.0
Current Debt And Capital Lease Obligation,1117800000.0,3240500000.0,3247400000.0
Current Capital Lease Obligation,21700000.0,73700000.0,85900000.0
Current Debt,1096100000.0,,3161500000.0
Current Provisions,39200000.0,45600000.0,63800000.0
Payables,1608600000.0,1345700000.0,1607900000.0
Other Payable,849100000.0,1021000000.0,955800000.0
Total Tax Payable,461900000.0,,412000000.0
Accounts Payable,297600000.0,324700000.0,240100000.0
Total Assets,49684000000.0,50915400000.0,53545600000.0
Total Non Current Assets,45709900000.0,45847700000.0,46423500000.0
Other Non Current Assets,100000.0,,-100000.0
Non Current Deferred Taxes Assets,14200000.0,17300000.0,12100000.0
Financial Assets,195300000.0,141100000.0,250600000.0
Investmentin Financial Assets,263000000.0,280100000.0,269100000.0
Available For Sale Securities,142300000.0,,122000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,120700000.0,,147100000.0
Long Term Equity Investment,6077000000.0,6747800000.0,6303500000.0
Investments In Other Ventures Under Equity Method,6077000000.0,,6303500000.0
Investment Properties,36887500000.0,36990700000.0,37111600000.0
Goodwill And Other Intangible Assets,1386500000.0,1572700000.0,1646200000.0
Other Intangible Assets,760300000.0,766700000.0,840200000.0
Goodwill,626200000.0,806000000.0,806000000.0
Net PPE,100300000.0,98000000.0,114500000.0
Gross PPE,100300000.0,98000000.0,114500000.0
Other Properties,24500000.0,98000000.0,32400000.0
Machinery Furniture Equipment,75800000.0,,82100000.0
Current Assets,3974100000.0,5067700000.0,7122100000.0
Assets Held For Sale Current,91900000.0,311100000.0,727200000.0
Inventory,21200000.0,24600000.0,17600000.0
Other Receivables,301400000.0,448400000.0,374700000.0
Taxes Receivable,220400000.0,223400000.0,225800000.0
Accounts Receivable,658700000.0,753100000.0,487900000.0
Cash Cash Equivalents And Short Term Investments,2680500000.0,3307100000.0,5288900000.0
Cash And Cash Equivalents,2680500000.0,3307100000.0,5288900000.0
Cash Equivalents,903700000.0,,2757100000.0
Cash Financial,1776800000.0,,5288900000.0
