,2025-12-31,2025-06-30
Treasury Shares Number,77.0,77.0
Ordinary Shares Number,7369923.0,7369923.0
Share Issued,7370000.0,7370000.0
Tangible Book Value,1677906000.0,1565964000.0
Invested Capital,1677906000.0,1565964000.0
Working Capital,1638978000.0,1538171000.0
Net Tangible Assets,1677906000.0,1565964000.0
Common Stock Equity,1677906000.0,1565964000.0
Total Capitalization,1677906000.0,1565964000.0
Total Equity Gross Minority Interest,1677906000.0,1565964000.0
Stockholders Equity,1677906000.0,1565964000.0
Treasury Stock,31000.0,31000.0
Retained Earnings,306764000.0,195819000.0
Additional Paid In Capital,672950000.0,671600000.0
Capital Stock,682950000.0,681600000.0
Common Stock,682950000.0,681600000.0
Total Liabilities Net Minority Interest,266231000.0,245574000.0
Total Non Current Liabilities Net Minority Interest,1000.0,1000.0
Current Liabilities,266230000.0,245573000.0
Other Current Liabilities,87448000.0,64275000.0
Pensionand Other Post Retirement Benefit Plans Current,7199000.0,16211000.0
Payables,171583000.0,165087000.0
Other Payable,21123000.0,41408000.0
Total Tax Payable,19715000.0,8520000.0
Accounts Payable,130745000.0,115159000.0
Total Assets,1944137000.0,1811538000.0
Total Non Current Assets,38928000.0,27794000.0
Other Non Current Assets,22318000.0,15998000.0
Non Current Deferred Taxes Assets,16455000.0,11488000.0
Net PPE,155000.0,308000.0
Gross PPE,155000.0,308000.0
Machinery Furniture Equipment,155000.0,308000.0
Current Assets,1905208000.0,1783744000.0
Other Current Assets,26162000.0,28094000.0
Inventory,0.0,1939000.0
Work In Process,0.0,1939000.0
Taxes Receivable,0.0,0.0
Accounts Receivable,366643000.0,295279000.0
Gross Accounts Receivable,366643000.0,295279000.0
Cash Cash Equivalents And Short Term Investments,1512403000.0,1458432000.0
Cash And Cash Equivalents,1512403000.0,1458432000.0
