,2025-12-31,2025-06-30
Treasury Shares Number,34122703.0,
Ordinary Shares Number,73306697.0,
Share Issued,107429400.0,107429400.0
Total Debt,650839000.0,
Tangible Book Value,12786936000.0,
Invested Capital,12897326000.0,
Working Capital,12373378000.0,
Net Tangible Assets,12786936000.0,
Capital Lease Obligations,650839000.0,744948000.0
Common Stock Equity,12897326000.0,
Total Capitalization,12897326000.0,12713488000.0
Total Equity Gross Minority Interest,12897326000.0,
Stockholders Equity,12897326000.0,
Other Equity Interest,2345490000.0,2090978000.0
Treasury Stock,7021584000.0,
Retained Earnings,5325233000.0,
Additional Paid In Capital,12198187000.0,12214104000.0
Capital Stock,50000000.0,
Common Stock,50000000.0,
Total Liabilities Net Minority Interest,1205629000.0,
Total Non Current Liabilities Net Minority Interest,563252000.0,
Other Non Current Liabilities,9461000.0,
Long Term Debt And Capital Lease Obligation,421569000.0,
Long Term Capital Lease Obligation,421569000.0,
Long Term Provisions,132222000.0,
Current Liabilities,642377000.0,632913000.0
Other Current Liabilities,52109000.0,
Current Debt And Capital Lease Obligation,229270000.0,
Current Capital Lease Obligation,229270000.0,
Payables,330684000.0,
Total Tax Payable,0.0,1932000.0
Accounts Payable,330684000.0,
Total Assets,14102955000.0,
Total Non Current Assets,1087199000.0,
Other Non Current Assets,7714000.0,
Non Current Deferred Taxes Assets,4661000.0,
Investmentin Financial Assets,213766000.0,
Available For Sale Securities,213766000.0,
Goodwill And Other Intangible Assets,110390000.0,105918000.0
Other Intangible Assets,110390000.0,
Net PPE,750668000.0,
Current Assets,13015755000.0,
Other Current Assets,209982000.0,
Inventory,7382000.0,
Accounts Receivable,979829000.0,
Cash Cash Equivalents And Short Term Investments,11818562000.0,
Other Short Term Investments,5933548000.0,
Cash And Cash Equivalents,5885014000.0,
