,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,544000000.0,544000000.0,544000000.0,544000000.0,544000000.0,
Share Issued,544000000.0,544000000.0,544000000.0,544000000.0,544000000.0,
Total Debt,18737258.0,68839404.81,34622740.34,14190709.32,32447766.43,
Tangible Book Value,857315018.06,871681832.19,1040017863.73,1058981865.61,1066269106.24,
Invested Capital,1030999661.73,1096678366.41,1232638179.05,1231914071.48,1258513202.66,
Working Capital,-218845955.26,-206142630.85,-170454170.98,-170206193.18,-162484233.68,
Net Tangible Assets,857315018.06,871681832.19,1040017863.73,1058981865.61,1066269106.24,
Capital Lease Obligations,2143222.21,2215057.27,2206305.98,2439565.57,2669558.77,
Common Stock Equity,1014999661.73,1030678366.41,1201638179.05,1221914071.48,1230513202.66,
Total Capitalization,1014999661.73,1030678366.41,1201638179.05,1221914071.48,1230513202.66,
Total Equity Gross Minority Interest,1014562539.11,1030259634.9,1201240365.57,1221551117.61,1230186732.28,
Minority Interest,-437122.62,-418731.51,-397813.48,-362953.87,-326470.38,
Stockholders Equity,1014999661.73,1030678366.41,1201638179.05,1221914071.48,1230513202.66,
Retained Earnings,-692536941.99,-676855893.34,-507404640.48,-494263037.95,-485660553.24,
Additional Paid In Capital,,1034359338.94,1034359338.94,,1034359338.94,
Capital Stock,544000000.0,544000000.0,544000000.0,544000000.0,544000000.0,
Common Stock,544000000.0,544000000.0,544000000.0,544000000.0,544000000.0,
Total Liabilities Net Minority Interest,522503534.92,585945981.95,590443903.88,556042832.52,556972357.44,
Total Non Current Liabilities Net Minority Interest,25889578.71,23866380.27,19971495.54,16004296.02,16590803.14,
Other Non Current Liabilities,19111361.15,17016327.65,12733148.05,8519802.9,8519802.9,
Tradeand Other Payables Non Current,,,,,,388403.69
Non Current Deferred Taxes Liabilities,4634995.35,4634995.35,5032041.51,5044927.55,5401441.47,
Long Term Debt And Capital Lease Obligation,2143222.21,2215057.27,2206305.98,2439565.57,2669558.77,
Long Term Capital Lease Obligation,2143222.21,2215057.27,2206305.98,2439565.57,2669558.77,
Current Liabilities,496613956.21,562079601.68,570472408.34,540038536.5,540381554.3,
Other Current Liabilities,330870691.68,330763559.64,354567258.96,348038720.15,340529368.84,
Current Debt And Capital Lease Obligation,16594035.79,66624347.54,32416434.36,11751143.75,29778207.66,
Current Debt,16000000.0,66000000.0,31000000.0,10000000.0,28000000.0,
Payables,139886266.37,152800039.09,169739884.42,158897917.34,156629280.15,
Other Payable,28848494.71,31600780.61,39274523.16,27518135.51,30122353.6,
Total Tax Payable,1219495.18,1934509.38,2296999.04,1688271.56,2222611.2,
Accounts Payable,109818276.48,119264749.1,128168362.22,129691510.27,124284315.35,
Total Assets,1537066074.03,1616205616.85,1791684269.45,1777593950.13,1787159089.72,
Total Non Current Assets,1259298073.08,1260268646.02,1391666032.09,1407761606.81,1409261769.1,
Other Non Current Assets,39261200.0,39261200.0,40676600.0,40676600.0,40676600.0,
Non Current Deferred Assets,1351388.34,1659988.35,991065.34,1210412.21,1406161.54,
Non Current Deferred Taxes Assets,778125.02,778125.02,652207.4,664653.1,1028073.23,
Investmentin Financial Assets,99533500.0,99533500.0,101552400.0,101552400.0,101552400.0,
Available For Sale Securities,99533500.0,99533500.0,101552400.0,101552400.0,101552400.0,
Investment Properties,684745700.0,684745700.0,768171499.99,783013199.99,783013199.99,
Goodwill And Other Intangible Assets,157684643.67,158996534.22,161620315.32,162932205.87,164244096.42,
Other Intangible Assets,157684643.67,158996534.22,161620315.32,162932205.87,164244096.42,
Net PPE,275943516.05,275293598.43,318001944.04,317712135.64,317341237.92,
Accumulated Depreciation,,-22245036.8,-21146038.8,,-20929493.84,
Gross PPE,275943516.05,297538635.23,339147982.84,317712135.64,338270731.76,
Construction In Progress,269724048.26,268736104.98,310044546.62,309278356.99,308435074.9,
Other Properties,6219467.79,6464220.83,6783370.17,8433778.65,7518689.79,
Machinery Furniture Equipment,,22338309.42,22320066.05,,22316967.07,
Current Assets,277768000.95,355936970.83,400018237.36,369832343.32,377897320.62,
Other Current Assets,24964797.74,29276405.58,26181724.17,30591973.18,18385936.8,
Prepaid Assets,6398456.6,3275046.81,8309070.76,14113137.68,14984308.25,
Inventory,40939276.19,68697388.76,31669455.48,31103060.96,27525257.84,
Inventories Adjustments Allowances,,,,,0.0,
Other Inventories,,10052279.92,10052279.92,,10052279.92,
Finished Goods,,58645108.84,21617175.56,,16860451.37,
Raw Materials,,0.0,0.0,,612526.55,
Other Receivables,18865351.66,76897695.6,81408265.1,57993349.91,79597894.59,
Accounts Receivable,19923785.98,19041170.41,37451214.32,21676501.36,7525941.29,
Allowance For Doubtful Accounts Receivable,,,,,-6626744.33,
Gross Accounts Receivable,,,,,14152685.62,
Cash Cash Equivalents And Short Term Investments,166676332.78,158749263.67,214998507.53,214354320.23,229877981.85,
Other Short Term Investments,,,,299575.0,,7655229.0
Cash And Cash Equivalents,166676332.78,158749263.67,214998507.53,214054745.23,229877981.85,
Cash Equivalents,,14836361.93,53318420.59,,3531217.13,
Cash Financial,,143912901.74,161680086.94,,226346764.72,
