,2026-03-31,2025-12-31,2025-09-30,2024-12-31
Ordinary Shares Number,10442960.0,10347232.0,10347232.0,10347232.0
Share Issued,10442960.0,10347232.0,10347232.0,10347232.0
Total Debt,925487.0,1358639.0,1159806.0,839550.0
Tangible Book Value,2080567.0,-539806.0,-418566.0,959528.0
Invested Capital,2859602.0,627567.0,511780.0,1458700.0
Working Capital,2120232.0,-992008.0,-426378.0,679147.0
Net Tangible Assets,2284806.0,-492632.0,-371392.0,1006310.0
Capital Lease Obligations,618771.0,664673.0,709308.0,839550.0
Common Stock Equity,2552886.0,-66399.0,61282.0,1458700.0
Preferred Stock Equity,204239.0,47174.0,47174.0,46782.0
Total Capitalization,2757125.0,600130.0,558954.0,1505482.0
Total Equity Gross Minority Interest,2757125.0,-19225.0,108456.0,1505482.0
Stockholders Equity,2757125.0,-19225.0,108456.0,1505482.0
Other Equity Interest,,,,-28734.0
Retained Earnings,-35422055.0,-33247219.0,-31939448.0,-29508398.0
Additional Paid In Capital,37870511.0,33126398.0,31951558.0,30947601.0
Capital Stock,308669.0,101596.0,96346.0,95013.0
Common Stock,104430.0,54422.0,49172.0,48231.0
Preferred Stock,204239.0,47174.0,47174.0,46782.0
Total Liabilities Net Minority Interest,3046222.0,4156582.0,3130993.0,2078926.0
Total Non Current Liabilities Net Minority Interest,466177.0,1693441.0,1138841.0,723848.0
Derivative Product Liabilities,0.0,543545.0,152384.0,0.0
Non Current Deferred Liabilities,37055.0,41816.0,0.0,50000.0
Non Current Deferred Revenue,37055.0,41816.0,0.0,50000.0
Long Term Debt And Capital Lease Obligation,429122.0,1108080.0,986457.0,673848.0
Long Term Capital Lease Obligation,429122.0,488725.0,535959.0,673848.0
Long Term Debt,,619355.0,450498.0,
Current Liabilities,2580045.0,2463141.0,1992152.0,1355078.0
Other Current Liabilities,,143382.0,,
Current Deferred Liabilities,450667.0,414871.0,508788.0,470451.0
Current Deferred Revenue,450667.0,414871.0,508788.0,470451.0
Current Debt And Capital Lease Obligation,496365.0,250559.0,173349.0,165702.0
Current Capital Lease Obligation,189649.0,175948.0,173349.0,165702.0
Current Debt,306716.0,74611.0,,
Other Current Borrowings,306716.0,74611.0,,
Pensionand Other Post Retirement Benefit Plans Current,,,80000.0,
Payables And Accrued Expenses,1633013.0,1654329.0,1230015.0,718925.0
Current Accrued Expenses,598335.0,785784.0,601631.0,346622.0
Payables,1034678.0,868545.0,628384.0,372303.0
Dividends Payable,54192.0,,,
Accounts Payable,980486.0,868545.0,628384.0,372303.0
Total Assets,5803347.0,4137357.0,3239449.0,3584408.0
Total Non Current Assets,1103070.0,2666224.0,1673675.0,1550183.0
Other Non Current Assets,23057.0,23057.0,475793.0,161957.0
Non Current Prepaid Assets,,,,106430.0
Non Current Deferred Assets,0.0,1507794.0,,0.0
Goodwill And Other Intangible Assets,472319.0,473407.0,479848.0,499172.0
Other Intangible Assets,472319.0,473407.0,479848.0,499172.0
Net PPE,607694.0,661966.0,718034.0,889054.0
Accumulated Depreciation,-1175694.0,-1162220.0,-510875.0,-464581.0
Gross PPE,1783388.0,1824186.0,1228909.0,1353635.0
Leases,12221.0,12221.0,12221.0,12221.0
Other Properties,1525662.0,1566460.0,971183.0,1095909.0
Machinery Furniture Equipment,245505.0,245505.0,245505.0,245505.0
Properties,0.0,0.0,0.0,0.0
Current Assets,4700277.0,1471133.0,1565774.0,2034225.0
Other Current Assets,175174.0,128975.0,229284.0,67780.0
Prepaid Assets,,,229284.0,67780.0
Inventory,104523.0,116217.0,54762.0,47164.0
Receivables,201481.0,199954.0,136873.0,135272.0
Accounts Receivable,201481.0,199954.0,136873.0,135272.0
Allowance For Doubtful Accounts Receivable,,-81043.0,-72464.0,-29346.0
Gross Accounts Receivable,,280997.0,209337.0,164618.0
Cash Cash Equivalents And Short Term Investments,4219099.0,1025987.0,1144855.0,1784009.0
Cash And Cash Equivalents,4219099.0,1025987.0,1144855.0,1784009.0
