,2025-12-31,2024-12-31
Ordinary Shares Number,5839770.0,5839750.0
Share Issued,5839770.0,5839750.0
Total Debt,1543013.0,503579.0
Tangible Book Value,7089876.0,11802265.0
Invested Capital,8762349.0,14059649.0
Working Capital,2894837.0,11019138.0
Net Tangible Assets,7089876.0,11802265.0
Capital Lease Obligations,1296349.0,0.0
Common Stock Equity,8515685.0,13556070.0
Total Capitalization,8657486.0,13802734.0
Total Equity Gross Minority Interest,8515685.0,13556070.0
Stockholders Equity,8515685.0,13556070.0
Gains Losses Not Affecting Retained Earnings,-453006.0,146495.0
Other Equity Adjustments,-453006.0,146495.0
Retained Earnings,-14206766.0,-9765882.0
Additional Paid In Capital,23144114.0,23144114.0
Capital Stock,31343.0,31343.0
Common Stock,31343.0,31343.0
Total Liabilities Net Minority Interest,3334594.0,2462544.0
Total Non Current Liabilities Net Minority Interest,1305969.0,248961.0
Non Current Deferred Liabilities,64800.0,2297.0
Non Current Deferred Revenue,64800.0,2297.0
Long Term Debt And Capital Lease Obligation,1241169.0,246664.0
Long Term Capital Lease Obligation,1099368.0,0.0
Long Term Debt,141801.0,246664.0
Current Liabilities,2028625.0,2213583.0
Current Deferred Liabilities,848899.0,1138202.0
Current Deferred Revenue,848899.0,1138202.0
Current Debt And Capital Lease Obligation,301844.0,256915.0
Current Capital Lease Obligation,196981.0,0.0
Current Debt,104863.0,256915.0
Other Current Borrowings,104863.0,256915.0
Pensionand Other Post Retirement Benefit Plans Current,500632.0,457286.0
Payables And Accrued Expenses,377250.0,361180.0
Payables,377250.0,361180.0
Other Payable,109740.0,61430.0
Dueto Related Parties Current,31006.0,207.0
Accounts Payable,236504.0,299543.0
Total Assets,11850279.0,16018614.0
Total Non Current Assets,6926817.0,2785893.0
Non Current Prepaid Assets,,0.0
Non Current Deferred Assets,,0.0
Non Current Deferred Taxes Assets,,0.0
Non Current Accounts Receivable,,3158.0
Investments And Advances,3890000.0,1000000.0
Long Term Equity Investment,3890000.0,1000000.0
Investments In Other Ventures Under Equity Method,3890000.0,1000000.0
Goodwill And Other Intangible Assets,1425809.0,1753805.0
Other Intangible Assets,1425809.0,1753805.0
Net PPE,1611008.0,28930.0
Gross PPE,1611008.0,28930.0
Other Properties,1611008.0,28930.0
Current Assets,4923462.0,13232721.0
Other Current Assets,266382.0,153578.0
Prepaid Assets,705219.0,4536184.0
Receivables,965824.0,377267.0
Other Receivables,65065.0,133088.0
Duefrom Related Parties Current,,0.0
Accounts Receivable,900759.0,244179.0
Allowance For Doubtful Accounts Receivable,-218571.0,-320593.0
Gross Accounts Receivable,1119330.0,564772.0
Cash Cash Equivalents And Short Term Investments,2986037.0,8165692.0
Cash And Cash Equivalents,2986037.0,8165692.0
