,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,6619796.0,6619796.0,6797719.0,6617647.0,6617647.0,
Share Issued,6619796.0,6619796.0,6797719.0,6617647.0,6617647.0,
Net Debt,,,3411000.0,3553000.0,3639000.0,3133000.0
Total Debt,1879000.0,2025000.0,4216000.0,4134000.0,4320000.0,
Tangible Book Value,2279000.0,4416000.0,-5053000.0,-4885000.0,-4777000.0,
Invested Capital,4144000.0,6412000.0,-880000.0,-807000.0,-526000.0,
Working Capital,1949000.0,4105000.0,-3032000.0,-2521000.0,-1873000.0,
Net Tangible Assets,2279000.0,4416000.0,-5053000.0,-4885000.0,-4777000.0,
Capital Lease Obligations,14000.0,29000.0,43000.0,56000.0,69000.0,
Common Stock Equity,2279000.0,4416000.0,-5053000.0,-4885000.0,-4777000.0,
Total Capitalization,3167000.0,5412000.0,-2889000.0,-2258000.0,-1724000.0,
Total Equity Gross Minority Interest,2279000.0,4416000.0,-5053000.0,-4885000.0,-4777000.0,
Stockholders Equity,2279000.0,4416000.0,-5053000.0,-4885000.0,-4777000.0,
Other Equity Interest,,,,,,-30000.0
Retained Earnings,-16755000.0,-14593000.0,-10912000.0,-10744000.0,-10636000.0,
Additional Paid In Capital,19034000.0,19009000.0,5859000.0,5859000.0,5859000.0,
Capital Stock,0.0,0.0,0.0,0.0,0.0,
Common Stock,0.0,0.0,0.0,0.0,0.0,
Preferred Stock,0.0,0.0,0.0,0.0,0.0,
Total Liabilities Net Minority Interest,7640000.0,7527000.0,14139000.0,15430000.0,14303000.0,
Total Non Current Liabilities Net Minority Interest,1181000.0,1304000.0,3514000.0,3858000.0,4353000.0,
Other Non Current Liabilities,,,,1000000.0,1000000.0,
Preferred Securities Outside Stock Equity,,,,,,0.0
Derivative Product Liabilities,,,1176000.0,,,
Dueto Related Parties Non Current,,0.0,174000.0,231000.0,286000.0,342000.0
Tradeand Other Payables Non Current,,0.0,0.0,0.0,0.0,0.0
Non Current Deferred Liabilities,293000.0,308000.0,,,,0.0
Non Current Deferred Revenue,293000.0,308000.0,,,,0.0
Long Term Debt And Capital Lease Obligation,888000.0,996000.0,2164000.0,2627000.0,3067000.0,
Long Term Capital Lease Obligation,,0.0,0.0,0.0,14000.0,19000.0
Long Term Debt,888000.0,996000.0,2164000.0,2627000.0,3053000.0,
Current Liabilities,6459000.0,6223000.0,10625000.0,11572000.0,9950000.0,
Current Deferred Liabilities,3811000.0,2886000.0,5559000.0,6895000.0,5898000.0,
Current Deferred Revenue,3811000.0,2886000.0,5559000.0,6895000.0,5898000.0,
Current Debt And Capital Lease Obligation,991000.0,1029000.0,2052000.0,1507000.0,1253000.0,
Current Capital Lease Obligation,14000.0,29000.0,43000.0,56000.0,55000.0,
Current Debt,977000.0,1000000.0,2009000.0,1451000.0,1198000.0,
Other Current Borrowings,977000.0,1000000.0,1509000.0,951000.0,698000.0,
Current Notes Payable,,,500000.0,500000.0,500000.0,
Payables And Accrued Expenses,1657000.0,2308000.0,3014000.0,3170000.0,2799000.0,
Current Accrued Expenses,563000.0,495000.0,34000.0,44000.0,17000.0,
Payables,1094000.0,1813000.0,2980000.0,3126000.0,2782000.0,
Dueto Related Parties Current,,0.0,240000.0,240000.0,240000.0,240000.0
Accounts Payable,1094000.0,1813000.0,2740000.0,2886000.0,2542000.0,
Total Assets,9919000.0,11943000.0,9086000.0,10545000.0,9526000.0,
Total Non Current Assets,1511000.0,1615000.0,1493000.0,1494000.0,1449000.0,
Other Non Current Assets,26000.0,26000.0,26000.0,26000.0,26000.0,
Non Current Accounts Receivable,1471000.0,1561000.0,1426000.0,1414000.0,1355000.0,
Net PPE,14000.0,28000.0,41000.0,54000.0,68000.0,
Gross PPE,14000.0,28000.0,41000.0,54000.0,68000.0,
Other Properties,14000.0,28000.0,41000.0,54000.0,68000.0,
Current Assets,8408000.0,10328000.0,7593000.0,9051000.0,8077000.0,
Other Current Assets,443000.0,550000.0,349000.0,252000.0,242000.0,
Inventory,1028000.0,1004000.0,1841000.0,1244000.0,1014000.0,
Receivables,3403000.0,2620000.0,4641000.0,7030000.0,6209000.0,
Accounts Receivable,3403000.0,2620000.0,4641000.0,7030000.0,6209000.0,
Allowance For Doubtful Accounts Receivable,-429000.0,-303000.0,0.0,0.0,0.0,
Gross Accounts Receivable,3832000.0,2923000.0,4641000.0,7030000.0,6209000.0,
Cash Cash Equivalents And Short Term Investments,3534000.0,6154000.0,762000.0,525000.0,612000.0,
Cash And Cash Equivalents,3534000.0,6154000.0,762000.0,525000.0,612000.0,
Cash Financial,,,762000.0,525000.0,612000.0,287000.0
