,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,4222986126.0,4222986126.0,4222986126.0
Share Issued,4222986126.0,4222986126.0,4222986126.0
Net Debt,30750684000.0,32074172000.0,32498028000.0
Total Debt,33089579000.0,34572271000.0,35425636000.0
Tangible Book Value,-5109054000.0,-1440289000.0,1693709000.0
Invested Capital,27977471000.0,33132150000.0,37114594000.0
Working Capital,-19931311000.0,-16965038000.0,-13656204000.0
Net Tangible Assets,-5109054000.0,-1440289000.0,1693709000.0
Capital Lease Obligations,3054000.0,2068000.0,7070000.0
Common Stock Equity,-5109054000.0,-1438053000.0,1696028000.0
Total Capitalization,768122000.0,7614603000.0,12964591000.0
Total Equity Gross Minority Interest,2059715000.0,6997146000.0,10569873000.0
Minority Interest,7168769000.0,8435199000.0,8873845000.0
Stockholders Equity,-5109054000.0,-1438053000.0,1696028000.0
Other Equity Interest,,92670000.0,
Fixed Assets Revaluation Reserve,,82872000.0,
Retained Earnings,,2067644000.0,
Capital Stock,365138000.0,365138000.0,365138000.0
Common Stock,365138000.0,365138000.0,365138000.0
Total Liabilities Net Minority Interest,86564444000.0,102512872000.0,117715353000.0
Total Non Current Liabilities Net Minority Interest,7650938000.0,11171787000.0,13697345000.0
Non Current Deferred Taxes Liabilities,1772232000.0,2011762000.0,2326347000.0
Long Term Debt And Capital Lease Obligation,5878706000.0,9054724000.0,11271656000.0
Long Term Capital Lease Obligation,1530000.0,2068000.0,3093000.0
Long Term Debt,5877176000.0,9052656000.0,11268563000.0
Long Term Provisions,,105301000.0,99342000.0
Current Liabilities,78913506000.0,91341085000.0,104018008000.0
Current Debt And Capital Lease Obligation,27210873000.0,25517547000.0,24153980000.0
Current Capital Lease Obligation,1524000.0,,3977000.0
Current Debt,27209349000.0,25517547000.0,24150003000.0
Payables,29951313000.0,32675565000.0,29002641000.0
Other Payable,9126468000.0,12662491000.0,9654422000.0
Total Tax Payable,6276282000.0,5959688000.0,5354942000.0
Accounts Payable,14548563000.0,14053386000.0,13993277000.0
Total Assets,88624159000.0,109510018000.0,128285226000.0
Total Non Current Assets,29641964000.0,35133971000.0,37923422000.0
Other Non Current Assets,580026000.0,590700000.0,663056000.0
Non Current Deferred Taxes Assets,657555000.0,725012000.0,886666000.0
Long Term Equity Investment,2478932000.0,2969702000.0,2910713000.0
Investmentsin Joint Venturesat Cost,1954000000.0,2190156000.0,2077866000.0
Investmentsin Associatesat Cost,524932000.0,779546000.0,832847000.0
Investment Properties,25279554000.0,30165054000.0,32753573000.0
Goodwill And Other Intangible Assets,0.0,2236000.0,2319000.0
Other Intangible Assets,,,2319000.0
Net PPE,645897000.0,681267000.0,707095000.0
Accumulated Depreciation,-639167000.0,,-648436000.0
Gross PPE,1285064000.0,,1355531000.0
Machinery Furniture Equipment,370380000.0,,372204000.0
Buildings And Improvements,302718000.0,,375903000.0
Land And Improvements,611966000.0,,607424000.0
Properties,0.0,,0.0
Current Assets,58982195000.0,74376047000.0,90361804000.0
Restricted Cash,923438000.0,959753000.0,1124479000.0
Prepaid Assets,2025934000.0,2331983000.0,2536178000.0
Inventory,42603472000.0,55323506000.0,69174699000.0
Finished Goods,42603472000.0,55323506000.0,69174699000.0
Other Receivables,10613552000.0,12881083000.0,14165661000.0
Accounts Receivable,366581000.0,266547000.0,281910000.0
Allowance For Doubtful Accounts Receivable,-115575000.0,,-46146000.0
Gross Accounts Receivable,482156000.0,,328056000.0
Cash Cash Equivalents And Short Term Investments,2449218000.0,2613175000.0,3078877000.0
Other Short Term Investments,113377000.0,117144000.0,158339000.0
Cash And Cash Equivalents,2335841000.0,2496031000.0,2920538000.0
