,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,13210349.0,13210349.0,11250000.0
Share Issued,13210349.0,13210349.0,11250000.0
Net Debt,6074484.0,5032990.0,4626258.0
Total Debt,7997883.0,6129145.0,4986780.0
Tangible Book Value,12955464.0,10876828.0,12437323.0
Invested Capital,22956414.0,18955361.0,17483576.0
Working Capital,11901138.0,10027439.0,9108671.0
Net Tangible Assets,12955464.0,10876828.0,12437323.0
Capital Lease Obligations,0.0,73530.0,
Common Stock Equity,14958531.0,12899746.0,12496796.0
Total Capitalization,15387525.0,13318530.0,12496796.0
Total Equity Gross Minority Interest,14958531.0,12899746.0,12496796.0
Stockholders Equity,14958531.0,12899746.0,12496796.0
Gains Losses Not Affecting Retained Earnings,646413.0,404539.0,405762.0
Other Equity Adjustments,646413.0,404539.0,405762.0
Retained Earnings,2141804.0,324893.0,7831517.0
Additional Paid In Capital,12157104.0,12157104.0,4249517.0
Capital Stock,13210.0,13210.0,10000.0
Common Stock,13210.0,13210.0,10000.0
Total Liabilities Net Minority Interest,14385755.0,13854759.0,14671339.0
Total Non Current Liabilities Net Minority Interest,428994.0,418784.0,0.0
Long Term Debt And Capital Lease Obligation,428994.0,418784.0,
Long Term Debt,428994.0,418784.0,
Current Liabilities,13956761.0,13435975.0,14671339.0
Other Current Liabilities,,42267.0,38676.0
Current Deferred Liabilities,744094.0,1164334.0,
Current Deferred Revenue,744094.0,1164334.0,
Current Debt And Capital Lease Obligation,7568889.0,5710361.0,4986780.0
Current Capital Lease Obligation,0.0,73530.0,
Current Debt,7568889.0,5636831.0,4986780.0
Other Current Borrowings,7568889.0,,
Line Of Credit,,5636831.0,4986780.0
Payables And Accrued Expenses,5643778.0,6519013.0,9645883.0
Current Accrued Expenses,1140148.0,274732.0,223471.0
Payables,4503630.0,6244281.0,9422412.0
Other Payable,,355182.0,276201.0
Dueto Related Parties Current,70695.0,30222.0,52697.0
Total Tax Payable,1967290.0,2136352.0,2415040.0
Income Tax Payable,1967290.0,1692519.0,1956021.0
Accounts Payable,2465645.0,3722525.0,6678474.0
Total Assets,29344286.0,26754505.0,27168135.0
Total Non Current Assets,3486387.0,3291091.0,3388125.0
Other Non Current Assets,369816.0,114888.0,261471.0
Non Current Deferred Assets,790723.0,785700.0,627498.0
Non Current Deferred Taxes Assets,790723.0,785700.0,627498.0
Goodwill And Other Intangible Assets,2003067.0,2022918.0,59473.0
Other Intangible Assets,,2022918.0,
Net PPE,322781.0,367585.0,2439683.0
Accumulated Depreciation,,-174914.0,-980261.0
Gross PPE,322781.0,542499.0,3419944.0
Other Properties,322781.0,74562.0,28567.0
Machinery Furniture Equipment,,467937.0,3391377.0
Current Assets,25857899.0,23463414.0,23780010.0
Other Current Assets,1869325.0,551813.0,1416.0
Current Deferred Assets,,0.0,748757.0
Restricted Cash,,400000.0,
Prepaid Assets,771306.0,565978.0,88381.0
Inventory,18313220.0,17018217.0,13389498.0
Finished Goods,,3197819.0,367292.0
Raw Materials,,13820398.0,13022206.0
Receivables,2980649.0,3904781.0,9191436.0
Receivables Adjustments Allowances,,-75490.0,-34250.0
Other Receivables,,865000.0,
Duefrom Related Parties Current,0.0,87472.0,77700.0
Taxes Receivable,,50433.0,22552.0
Loans Receivable,,988581.0,457304.0
Accounts Receivable,2980649.0,1988785.0,8668130.0
Allowance For Doubtful Accounts Receivable,,-43521.0,-588644.0
Gross Accounts Receivable,,2032306.0,9256774.0
Cash Cash Equivalents And Short Term Investments,1923399.0,1022625.0,360522.0
Cash And Cash Equivalents,1923399.0,1022625.0,360522.0
