,2025-12-31,2025-06-30,2024-12-31
Ordinary Shares Number,3513684360.0,3513684360.0,3513684360.0
Share Issued,3513684360.0,3513684360.0,3513684360.0
Net Debt,5666400000.0,2636700000.0,3918200000.0
Total Debt,18135000000.0,18758500000.0,20226700000.0
Tangible Book Value,45238900000.0,44431700000.0,42322600000.0
Invested Capital,63299200000.0,63108500000.0,62424900000.0
Net Tangible Assets,45238900000.0,44431700000.0,42322600000.0
Common Stock Equity,45438900000.0,44633600000.0,42524800000.0
Total Capitalization,63299200000.0,63108500000.0,62424900000.0
Total Equity Gross Minority Interest,69810800000.0,69027300000.0,65767200000.0
Minority Interest,24371900000.0,24393700000.0,23242400000.0
Stockholders Equity,45438900000.0,44633600000.0,42524800000.0
Capital Stock,2221700000.0,2221700000.0,2221700000.0
Common Stock,2221700000.0,2221700000.0,2221700000.0
Total Liabilities Net Minority Interest,43046600000.0,42368100000.0,48191100000.0
Derivative Product Liabilities,795900000.0,,302900000.0
Long Term Debt And Capital Lease Obligation,18135000000.0,18758500000.0,20226700000.0
Payables,8191200000.0,8099800000.0,6665200000.0
Other Payable,3298400000.0,1838900000.0,2937300000.0
Total Tax Payable,3634400000.0,3648500000.0,2186500000.0
Accounts Payable,1258400000.0,2612400000.0,1541400000.0
Total Assets,112857400000.0,111395400000.0,113958300000.0
Investments And Advances,32306500000.0,30904300000.0,29329300000.0
Investmentin Financial Assets,17683100000.0,16382200000.0,15189100000.0
Available For Sale Securities,528200000.0,563900000.0,470700000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,17154900000.0,15818300000.0,14718400000.0
Long Term Equity Investment,14623400000.0,14522100000.0,14140200000.0
Investmentsin Joint Venturesat Cost,10199900000.0,10862100000.0,10752300000.0
Investmentsin Associatesat Cost,4423500000.0,3660000000.0,3387900000.0
Investment Properties,25414900000.0,25874300000.0,26475300000.0
Goodwill And Other Intangible Assets,200000000.0,201900000.0,202200000.0
Other Intangible Assets,67100000.0,69000000.0,69300000.0
Goodwill,132900000.0,132900000.0,132900000.0
Net PPE,3891400000.0,3848600000.0,3916300000.0
Accumulated Depreciation,-1274000000.0,,-1143300000.0
Gross PPE,5165400000.0,3848600000.0,5059600000.0
Construction In Progress,438400000.0,,295800000.0
Other Properties,750200000.0,3190300000.0,751700000.0
Buildings And Improvements,3591400000.0,269800000.0,3620500000.0
Land And Improvements,385400000.0,388500000.0,391600000.0
Receivables,9823500000.0,7799500000.0,6814400000.0
Taxes Receivable,28800000.0,11400000.0,591600000.0
Cash And Cash Equivalents,12193900000.0,15838200000.0,15981900000.0
Cash Financial,4995300000.0,7949800000.0,7529700000.0
Cash Cash Equivalents And Federal Funds Sold,13618700000.0,15838200000.0,17565200000.0
